ablation_mode,complex_id,ligand_id,denticity,n_donors,all_correct_top1
full_context,tmqm_382,L2,dent=2,2,1
full_context,tmqm_383,L1,dent=1,1,1
full_context,tmqm_383,L4,dent=1,1,1
full_context,tmqm_384,L2,dent=2,2,1
full_context,tmqm_385,L1,dent=2,2,1
full_context,tmqm_386,L6,dent=1,1,0
full_context,tmqm_386,L3,dent=1,1,1
full_context,tmqm_387,L2,dent=2,2,1
full_context,tmqm_388,L1,dent=2,2,0
full_context,tmqm_389,L1,dent=2,2,1
full_context,tmqm_390,L1,dent=1,1,0
full_context,tmqm_390,L3,dent=1,1,1
full_context,tmqm_391,L1,dent=2,2,0
full_context,tmqm_392,L1,dent=1,1,0
full_context,tmqm_392,L2,dent=1,1,0
full_context,tmqm_393,L2,dent=2,2,1
full_context,tmqm_394,L2,dent=2,2,1
full_context,tmqm_395,L1,dent=2,2,0
full_context,tmqm_396,L1,dent=2,2,1
full_context,tmqm_397,L2,dent=1,1,1
full_context,tmqm_397,L1,dent=1,1,1
full_context,tmqm_398,L3,dent=1,1,0
full_context,tmqm_398,L1,dent=1,1,1
full_context,tmqm_399,L1,dent=1,1,0
full_context,tmqm_399,L4,dent=1,1,0
full_context,tmqm_400,L2,dent=1,1,1
full_context,tmqm_400,L1,dent=1,1,1
full_context,tmqm_401,L2,dent=1,1,1
full_context,tmqm_401,L1,dent=1,1,1
full_context,tmqm_402,L2,dent=2,2,1
full_context,tmqm_403,L3,dent=1,1,1
full_context,tmqm_403,L2,dent=1,1,1
full_context,tmqm_404,L3,dent=1,1,1
full_context,tmqm_404,L1,dent=1,1,1
full_context,tmqm_405,L1,dent=2,2,1
full_context,tmqm_406,L1,dent=2,2,0
full_context,tmqm_407,L1,dent=2,2,1
full_context,tmqm_408,L1,dent=1,1,1
full_context,tmqm_408,L2,dent=1,1,1
full_context,tmqm_409,L1,dent=1,1,1
full_context,tmqm_409,L2,dent=1,1,1
full_context,tmqm_410,L1,dent=2,2,1
full_context,tmqm_411,L2,dent=1,1,1
full_context,tmqm_411,L3,dent=1,1,0
full_context,tmqm_412,L1,dent=1,1,1
full_context,tmqm_412,L3,dent=1,1,1
full_context,tmqm_413,L1,dent=2,2,0
full_context,tmqm_414,L1,dent=1,1,1
full_context,tmqm_414,L4,dent=1,1,1
full_context,tmqm_415,L1,dent=2,2,1
full_context,tmqm_416,L3,dent=1,1,1
full_context,tmqm_416,L2,dent=1,1,1
full_context,tmqm_417,L1,dent=2,2,1
full_context,tmqm_418,L1,dent=2,2,1
full_context,tmqm_419,L2,dent=1,1,0
full_context,tmqm_419,L4,dent=1,1,1
full_context,tmqm_420,L2,dent=2,2,1
full_context,tmqm_421,L1,dent=1,1,1
full_context,tmqm_421,L2,dent=1,1,1
full_context,tmqm_422,L2,dent=1,1,1
full_context,tmqm_422,L1,dent=1,1,1
full_context,tmqm_423,L2,dent=1,1,0
full_context,tmqm_423,L1,dent=1,1,1
full_context,tmqm_424,L1,dent=1,1,1
full_context,tmqm_424,L2,dent=1,1,1
full_context,tmqm_425,L3,dent=1,1,1
full_context,tmqm_425,L2,dent=1,1,1
full_context,tmqm_426,L1,dent=2,2,1
full_context,tmqm_427,L2,dent=2,2,1
full_context,tmqm_428,L2,dent=1,1,1
full_context,tmqm_428,L1,dent=1,1,1
full_context,tmqm_429,L1,dent=2,2,1
full_context,tmqm_430,L1,dent=1,1,1
full_context,tmqm_430,L2,dent=1,1,0
full_context,tmqm_431,L2,dent=2,2,1
full_context,tmqm_432,L1,dent=1,1,1
full_context,tmqm_432,L2,dent=1,1,1
full_context,tmqm_433,L3,dent=2,2,0
full_context,tmqm_434,L3,dent=1,1,0
full_context,tmqm_434,L2,dent=1,1,1
full_context,tmqm_435,L1,dent=2,2,1
full_context,tmqm_436,L3,dent=2,2,0
full_context,tmqm_437,L1,dent=2,2,1
full_context,tmqm_438,L3,dent=1,1,1
full_context,tmqm_438,L4,dent=1,1,0
full_context,tmqm_439,L1,dent=1,1,1
full_context,tmqm_439,L2,dent=1,1,0
full_context,tmqm_440,L1,dent=2,2,1
full_context,tmqm_441,L3,dent=1,1,1
full_context,tmqm_441,L1,dent=1,1,1
full_context,tmqm_442,L2,dent=1,1,1
full_context,tmqm_442,L1,dent=1,1,1
full_context,tmqm_443,L2,dent=2,2,0
full_context,tmqm_444,L2,dent=1,1,1
full_context,tmqm_444,L1,dent=1,1,0
full_context,tmqm_445,L3,dent=1,1,1
full_context,tmqm_445,L1,dent=1,1,1
full_context,tmqm_446,L1,dent=1,1,1
full_context,tmqm_446,L4,dent=1,1,1
full_context,tmqm_447,L1,dent=1,1,1
full_context,tmqm_447,L4,dent=1,1,1
full_context,tmqm_448,L1,dent=2,2,1
full_context,tmqm_449,L3,dent=1,1,1
full_context,tmqm_449,L1,dent=1,1,0
full_context,tmqm_450,L1,dent=2,2,1
full_context,tmqm_451,L1,dent=2,2,1
full_context,tmqm_452,L1,dent=1,1,1
full_context,tmqm_452,L2,dent=1,1,0
full_context,tmqm_453,L3,dent=1,1,1
full_context,tmqm_453,L2,dent=1,1,1
full_context,tmqm_454,L1,dent=1,1,0
full_context,tmqm_454,L2,dent=1,1,1
full_context,tmqm_455,L2,dent=2,2,1
full_context,tmqm_456,L2,dent=1,1,1
full_context,tmqm_456,L1,dent=1,1,1
full_context,tmqm_457,L2,dent=2,2,1
full_context,tmqm_458,L4,dent=2,2,1
full_context,tmqm_459,L3,dent=1,1,1
full_context,tmqm_459,L2,dent=1,1,1
full_context,tmqm_460,L4,dent=1,1,1
full_context,tmqm_460,L2,dent=1,1,1
full_context,tmqm_461,L4,dent=1,1,1
full_context,tmqm_461,L2,dent=1,1,1
full_context,tmqm_462,L1,dent=2,2,1
full_context,tmqm_463,L1,dent=2,2,1
full_context,tmqm_464,L1,dent=2,2,1
full_context,tmqm_465,L4,dent=2,2,1
full_context,tmqm_466,L3,dent=2,2,0
full_context,tmqm_467,L2,dent=2,2,1
full_context,tmqm_468,L2,dent=1,1,1
full_context,tmqm_468,L1,dent=1,1,1
full_context,tmqm_469,L3,dent=2,2,1
full_context,tmqm_470,L1,dent=2,2,1
full_context,tmqm_471,L1,dent=2,2,1
full_context,tmqm_472,L3,dent=1,1,0
full_context,tmqm_472,L1,dent=1,1,1
full_context,tmqm_473,L1,dent=2,2,1
full_context,tmqm_474,L1,dent=1,1,1
full_context,tmqm_474,L4,dent=1,1,1
full_context,tmqm_475,L1,dent=1,1,1
full_context,tmqm_475,L2,dent=1,1,1
full_context,tmqm_476,L1,dent=2,2,1
full_context,tmqm_477,L2,dent=1,1,1
full_context,tmqm_477,L1,dent=1,1,1
full_context,tmqm_478,L4,dent=1,1,1
full_context,tmqm_478,L5,dent=1,1,1
full_context,tmqm_479,L1,dent=2,2,0
full_context,tmqm_480,L1,dent=1,1,1
full_context,tmqm_480,L3,dent=1,1,1
full_context,tmqm_481,L4,dent=1,1,1
full_context,tmqm_481,L3,dent=1,1,1
full_context,tmqm_482,L2,dent=2,2,1
full_context,tmqm_483,L1,dent=2,2,1
full_context,tmqm_484,L3,dent=2,2,1
full_context,tmqm_485,L1,dent=2,2,1
full_context,tmqm_486,L3,dent=1,1,1
full_context,tmqm_486,L1,dent=1,1,1
full_context,tmqm_487,L1,dent=2,2,1
full_context,tmqm_488,L2,dent=1,1,1
full_context,tmqm_488,L1,dent=1,1,0
full_context,tmqm_489,L1,dent=1,1,1
full_context,tmqm_489,L2,dent=1,1,1
full_context,tmqm_490,L1,dent=2,2,0
full_context,tmqm_491,L1,dent=1,1,1
full_context,tmqm_491,L2,dent=1,1,1
full_context,tmqm_492,L3,dent=1,1,1
full_context,tmqm_492,L1,dent=1,1,1
full_context,tmqm_493,L1,dent=2,2,1
full_context,tmqm_494,L1,dent=2,2,1
full_context,tmqm_495,L1,dent=2,2,1
full_context,tmqm_496,L2,dent=1,1,1
full_context,tmqm_496,L1,dent=1,1,1
full_context,tmqm_497,L3,dent=1,1,0
full_context,tmqm_497,L1,dent=1,1,1
full_context,tmqm_498,L1,dent=2,2,1
full_context,tmqm_499,L2,dent=1,1,1
full_context,tmqm_499,L1,dent=1,1,1
full_context,tmqm_500,L2,dent=1,1,1
full_context,tmqm_500,L1,dent=1,1,1
full_context,tmqm_501,L1,dent=2,2,1
full_context,tmqm_502,L1,dent=2,2,1
full_context,tmqm_503,L1,dent=2,2,1
full_context,tmqm_504,L4,dent=1,1,1
full_context,tmqm_504,L2,dent=1,1,1
full_context,tmqm_505,L1,dent=2,2,1
full_context,tmqm_506,L2,dent=2,2,1
full_context,tmqm_507,L2,dent=1,1,1
full_context,tmqm_507,L4,dent=1,1,1
full_context,tmqm_508,L1,dent=2,2,0
full_context,tmqm_509,L2,dent=2,2,1
full_context,tmqm_510,L2,dent=1,1,1
full_context,tmqm_510,L1,dent=1,1,1
full_context,tmqm_511,L1,dent=1,1,1
full_context,tmqm_511,L2,dent=1,1,1
full_context,tmqm_512,L1,dent=2,2,1
full_context,tmqm_513,L2,dent=2,2,1
full_context,tmqm_514,L3,dent=1,1,1
full_context,tmqm_514,L1,dent=1,1,1
full_context,tmqm_515,L1,dent=1,1,1
full_context,tmqm_515,L2,dent=1,1,1
full_context,tmqm_516,L2,dent=1,1,1
full_context,tmqm_516,L3,dent=1,1,0
full_context,tmqm_517,L4,dent=2,2,1
full_context,tmqm_518,L2,dent=2,2,1
full_context,tmqm_519,L1,dent=2,2,1
full_context,tmqm_520,L1,dent=2,2,1
full_context,tmqm_521,L1,dent=1,1,1
full_context,tmqm_521,L2,dent=1,1,0
full_context,tmqm_522,L1,dent=1,1,1
full_context,tmqm_522,L2,dent=1,1,1
full_context,tmqm_523,L3,dent=1,1,0
full_context,tmqm_523,L1,dent=1,1,1
full_context,tmqm_524,L2,dent=1,1,1
full_context,tmqm_524,L1,dent=1,1,1
full_context,tmqm_525,L4,dent=1,1,1
full_context,tmqm_525,L3,dent=1,1,1
full_context,tmqm_526,L1,dent=1,1,1
full_context,tmqm_526,L2,dent=1,1,1
full_context,tmqm_527,L1,dent=1,1,1
full_context,tmqm_527,L2,dent=1,1,1
full_context,tmqm_528,L3,dent=1,1,1
full_context,tmqm_528,L2,dent=1,1,1
full_context,tmqm_529,L2,dent=1,1,1
full_context,tmqm_529,L3,dent=1,1,1
full_context,tmqm_530,L2,dent=2,2,1
full_context,tmqm_531,L1,dent=1,1,1
full_context,tmqm_531,L2,dent=1,1,1
full_context,tmqm_532,L2,dent=2,2,1
full_context,tmqm_533,L4,dent=1,1,1
full_context,tmqm_533,L2,dent=1,1,0
full_context,tmqm_534,L2,dent=1,1,1
full_context,tmqm_534,L3,dent=1,1,1
full_context,tmqm_535,L3,dent=2,2,1
full_context,tmqm_536,L1,dent=2,2,1
full_context,tmqm_537,L1,dent=2,2,1
full_context,tmqm_538,L1,dent=2,2,1
full_context,tmqm_539,L1,dent=2,2,1
full_context,tmqm_540,L3,dent=1,1,1
full_context,tmqm_540,L2,dent=1,1,1
full_context,tmqm_541,L1,dent=2,2,1
full_context,tmqm_542,L4,dent=2,2,0
full_context,tmqm_543,L1,dent=1,1,1
full_context,tmqm_543,L2,dent=1,1,1
full_context,tmqm_544,L4,dent=1,1,1
full_context,tmqm_544,L3,dent=1,1,1
full_context,tmqm_545,L1,dent=2,2,0
full_context,tmqm_546,L1,dent=1,1,1
full_context,tmqm_546,L2,dent=1,1,1
full_context,tmqm_547,L1,dent=2,2,0
full_context,tmqm_548,L2,dent=2,2,1
full_context,tmqm_549,L2,dent=1,1,1
full_context,tmqm_549,L1,dent=1,1,1
full_context,tmqm_550,L1,dent=2,2,1
full_context,tmqm_551,L2,dent=2,2,0
full_context,tmqm_552,L1,dent=2,2,1
full_context,tmqm_553,L3,dent=1,1,1
full_context,tmqm_553,L2,dent=1,1,0
full_context,tmqm_554,L3,dent=1,1,1
full_context,tmqm_554,L2,dent=1,1,1
full_context,tmqm_555,L1,dent=1,1,1
full_context,tmqm_555,L2,dent=1,1,1
full_context,tmqm_556,L2,dent=2,2,1
full_context,tmqm_557,L1,dent=1,1,1
full_context,tmqm_557,L2,dent=1,1,1
full_context,tmqm_558,L1,dent=2,2,0
full_context,tmqm_559,L4,dent=1,1,0
full_context,tmqm_559,L1,dent=1,1,0
full_context,tmqm_560,L3,dent=2,2,1
full_context,tmqm_561,L3,dent=2,2,0
full_context,tmqm_562,L1,dent=2,2,0
full_context,tmqm_563,L3,dent=1,1,1
full_context,tmqm_563,L1,dent=1,1,1
full_context,tmqm_564,L1,dent=2,2,1
full_context,tmqm_565,L1,dent=2,2,1
full_context,tmqm_566,L2,dent=2,2,0
full_context,tmqm_567,L2,dent=1,1,1
full_context,tmqm_567,L3,dent=1,1,1
full_context,tmqm_568,L5,dent=1,1,1
full_context,tmqm_568,L2,dent=1,1,1
full_context,tmqm_569,L2,dent=1,1,1
full_context,tmqm_569,L3,dent=1,1,1
full_context,tmqm_570,L1,dent=1,1,1
full_context,tmqm_570,L4,dent=1,1,1
full_context,tmqm_571,L1,dent=1,1,1
full_context,tmqm_571,L2,dent=1,1,1
full_context,tmqm_572,L3,dent=1,1,1
full_context,tmqm_572,L4,dent=1,1,1
full_context,tmqm_573,L1,dent=2,2,1
full_context,tmqm_574,L3,dent=2,2,1
full_context,tmqm_575,L1,dent=2,2,0
full_context,tmqm_576,L2,dent=2,2,1
full_context,tmqm_577,L1,dent=2,2,0
full_context,tmqm_578,L2,dent=1,1,0
full_context,tmqm_578,L1,dent=1,1,1
full_context,tmqm_579,L1,dent=2,2,1
full_context,tmqm_580,L2,dent=2,2,1
full_context,tmqm_581,L2,dent=2,2,1
full_context,tmqm_582,L4,dent=1,1,1
full_context,tmqm_582,L2,dent=1,1,1
full_context,tmqm_583,L1,dent=2,2,1
full_context,tmqm_584,L3,dent=1,1,1
full_context,tmqm_584,L2,dent=1,1,1
full_context,tmqm_585,L4,dent=1,1,0
full_context,tmqm_585,L1,dent=1,1,1
full_context,tmqm_586,L2,dent=1,1,1
full_context,tmqm_586,L1,dent=1,1,1
full_context,tmqm_587,L4,dent=1,1,1
full_context,tmqm_587,L2,dent=1,1,1
full_context,tmqm_588,L2,dent=1,1,1
full_context,tmqm_588,L1,dent=1,1,1
full_context,tmqm_589,L1,dent=2,2,1
full_context,tmqm_590,L1,dent=1,1,1
full_context,tmqm_590,L2,dent=1,1,1
full_context,tmqm_591,L4,dent=1,1,1
full_context,tmqm_591,L1,dent=1,1,1
full_context,tmqm_592,L1,dent=1,1,1
full_context,tmqm_592,L2,dent=1,1,1
full_context,tmqm_593,L1,dent=2,2,1
full_context,tmqm_594,L3,dent=2,2,1
full_context,tmqm_595,L1,dent=1,1,1
full_context,tmqm_595,L2,dent=1,1,1
full_context,tmqm_596,L1,dent=1,1,1
full_context,tmqm_596,L3,dent=1,1,1
full_context,tmqm_597,L3,dent=2,2,0
full_context,tmqm_598,L1,dent=1,1,0
full_context,tmqm_598,L2,dent=1,1,0
full_context,tmqm_599,L1,dent=1,1,1
full_context,tmqm_599,L2,dent=1,1,1
full_context,tmqm_600,L1,dent=1,1,1
full_context,tmqm_600,L2,dent=1,1,1
full_context,tmqm_601,L3,dent=1,1,1
full_context,tmqm_601,L1,dent=1,1,1
full_context,tmqm_602,L1,dent=2,2,1
full_context,tmqm_603,L1,dent=2,2,1
full_context,tmqm_604,L1,dent=2,2,0
full_context,tmqm_605,L2,dent=1,1,1
full_context,tmqm_605,L1,dent=1,1,1
full_context,tmqm_606,L1,dent=1,1,1
full_context,tmqm_606,L2,dent=1,1,1
full_context,tmqm_607,L2,dent=1,1,1
full_context,tmqm_607,L1,dent=1,1,1
full_context,tmqm_608,L1,dent=1,1,1
full_context,tmqm_608,L2,dent=1,1,1
full_context,tmqm_609,L1,dent=2,2,0
full_context,tmqm_610,L1,dent=1,1,1
full_context,tmqm_610,L3,dent=1,1,1
full_context,tmqm_611,L1,dent=2,2,1
full_context,tmqm_612,L1,dent=2,2,1
full_context,tmqm_613,L1,dent=2,2,1
full_context,tmqm_614,L1,dent=2,2,1
full_context,tmqm_615,L1,dent=1,1,1
full_context,tmqm_615,L3,dent=1,1,1
full_context,tmqm_616,L3,dent=1,1,1
full_context,tmqm_616,L4,dent=1,1,0
full_context,tmqm_617,L4,dent=1,1,1
full_context,tmqm_617,L1,dent=1,1,1
full_context,tmqm_618,L3,dent=1,1,1
full_context,tmqm_618,L1,dent=1,1,1
full_context,tmqm_619,L1,dent=2,2,1
full_context,tmqm_620,L1,dent=2,2,0
full_context,tmqm_621,L3,dent=1,1,1
full_context,tmqm_621,L1,dent=1,1,1
full_context,tmqm_622,L4,dent=1,1,1
full_context,tmqm_622,L2,dent=1,1,1
full_context,tmqm_623,L1,dent=2,2,1
full_context,tmqm_624,L3,dent=1,1,1
full_context,tmqm_624,L2,dent=1,1,1
full_context,tmqm_625,L1,dent=1,1,1
full_context,tmqm_625,L2,dent=1,1,1
full_context,tmqm_626,L1,dent=1,1,1
full_context,tmqm_626,L3,dent=1,1,1
full_context,tmqm_627,L1,dent=2,2,0
full_context,tmqm_628,L2,dent=1,1,1
full_context,tmqm_628,L1,dent=1,1,1
full_context,tmqm_629,L1,dent=2,2,1
full_context,tmqm_630,L2,dent=1,1,1
full_context,tmqm_630,L1,dent=1,1,1
full_context,tmqm_631,L1,dent=2,2,1
full_context,tmqm_632,L3,dent=2,2,0
full_context,tmqm_633,L2,dent=1,1,1
full_context,tmqm_633,L1,dent=1,1,0
full_context,tmqm_634,L3,dent=1,1,1
full_context,tmqm_634,L1,dent=1,1,1
full_context,tmqm_635,L2,dent=1,1,0
full_context,tmqm_635,L1,dent=1,1,1
full_context,tmqm_636,L1,dent=2,2,1
full_context,tmqm_637,L1,dent=1,1,1
full_context,tmqm_637,L2,dent=1,1,1
full_context,tmqm_638,L2,dent=1,1,1
full_context,tmqm_638,L4,dent=1,1,0
full_context,tmqm_639,L1,dent=2,2,0
full_context,tmqm_640,L1,dent=2,2,1
full_context,tmqm_641,L3,dent=2,2,1
full_context,tmqm_642,L1,dent=2,2,1
full_context,tmqm_643,L2,dent=1,1,1
full_context,tmqm_643,L3,dent=1,1,0
full_context,tmqm_644,L1,dent=1,1,1
full_context,tmqm_644,L2,dent=1,1,1
full_context,tmqm_645,L1,dent=2,2,1
full_context,tmqm_646,L4,dent=2,2,0
full_context,tmqm_647,L2,dent=1,1,1
full_context,tmqm_647,L1,dent=1,1,1
full_context,tmqm_648,L1,dent=2,2,1
full_context,tmqm_649,L1,dent=2,2,1
full_context,tmqm_650,L2,dent=2,2,1
full_context,tmqm_651,L3,dent=1,1,0
full_context,tmqm_651,L1,dent=1,1,1
full_context,tmqm_652,L1,dent=2,2,0
full_context,tmqm_653,L2,dent=1,1,1
full_context,tmqm_653,L3,dent=1,1,1
full_context,tmqm_654,L2,dent=1,1,1
full_context,tmqm_654,L1,dent=1,1,1
full_context,tmqm_655,L3,dent=1,1,1
full_context,tmqm_655,L1,dent=1,1,1
full_context,tmqm_656,L3,dent=1,1,1
full_context,tmqm_656,L2,dent=1,1,1
full_context,tmqm_657,L2,dent=1,1,1
full_context,tmqm_657,L1,dent=1,1,1
full_context,tmqm_658,L2,dent=2,2,0
full_context,tmqm_659,L1,dent=2,2,0
full_context,tmqm_660,L1,dent=2,2,0
full_context,tmqm_661,L2,dent=1,1,1
full_context,tmqm_661,L1,dent=1,1,1
full_context,tmqm_662,L3,dent=1,1,1
full_context,tmqm_662,L2,dent=1,1,1
full_context,tmqm_663,L1,dent=1,1,1
full_context,tmqm_663,L3,dent=1,1,0
full_context,tmqm_664,L1,dent=1,1,0
full_context,tmqm_664,L2,dent=1,1,1
full_context,tmqm_665,L1,dent=1,1,1
full_context,tmqm_665,L3,dent=1,1,1
full_context,tmqm_666,L1,dent=2,2,0
full_context,tmqm_667,L3,dent=1,1,0
full_context,tmqm_667,L2,dent=1,1,1
full_context,tmqm_668,L1,dent=2,2,1
full_context,tmqm_669,L3,dent=2,2,1
full_context,tmqm_670,L1,dent=1,1,1
full_context,tmqm_670,L2,dent=1,1,0
full_context,tmqm_671,L1,dent=2,2,1
full_context,tmqm_672,L1,dent=1,1,0
full_context,tmqm_672,L3,dent=1,1,1
full_context,tmqm_673,L1,dent=2,2,1
full_context,tmqm_674,L1,dent=1,1,1
full_context,tmqm_674,L3,dent=1,1,1
full_context,tmqm_675,L1,dent=2,2,1
full_context,tmqm_676,L1,dent=1,1,0
full_context,tmqm_676,L2,dent=1,1,1
full_context,tmqm_677,L1,dent=1,1,1
full_context,tmqm_677,L2,dent=1,1,1
full_context,tmqm_678,L3,dent=1,1,0
full_context,tmqm_678,L2,dent=1,1,0
full_context,tmqm_679,L3,dent=1,1,1
full_context,tmqm_679,L1,dent=1,1,1
full_context,tmqm_680,L1,dent=2,2,1
full_context,tmqm_681,L4,dent=1,1,1
full_context,tmqm_681,L2,dent=1,1,1
full_context,tmqm_682,L2,dent=1,1,1
full_context,tmqm_682,L4,dent=1,1,1
full_context,tmqm_683,L1,dent=2,2,1
full_context,tmqm_684,L1,dent=1,1,1
full_context,tmqm_684,L2,dent=1,1,1
full_context,tmqm_685,L1,dent=1,1,1
full_context,tmqm_685,L2,dent=1,1,1
full_context,tmqm_686,L3,dent=1,1,1
full_context,tmqm_686,L2,dent=1,1,1
full_context,tmqm_687,L2,dent=1,1,1
full_context,tmqm_687,L1,dent=1,1,1
full_context,tmqm_688,L1,dent=2,2,1
full_context,tmqm_689,L1,dent=1,1,1
full_context,tmqm_689,L2,dent=1,1,1
full_context,tmqm_690,L1,dent=1,1,1
full_context,tmqm_690,L3,dent=1,1,1
full_context,tmqm_691,L4,dent=1,1,1
full_context,tmqm_691,L3,dent=1,1,1
full_context,tmqm_692,L2,dent=2,2,1
full_context,tmqm_693,L3,dent=2,2,1
full_context,tmqm_694,L3,dent=1,1,1
full_context,tmqm_694,L1,dent=1,1,1
full_context,tmqm_695,L3,dent=1,1,1
full_context,tmqm_695,L1,dent=1,1,0
full_context,tmqm_696,L2,dent=1,1,1
full_context,tmqm_696,L1,dent=1,1,0
full_context,tmqm_697,L3,dent=2,2,1
full_context,tmqm_698,L2,dent=1,1,1
full_context,tmqm_698,L1,dent=1,1,1
full_context,tmqm_699,L2,dent=1,1,1
full_context,tmqm_699,L4,dent=1,1,1
full_context,tmqm_700,L2,dent=1,1,1
full_context,tmqm_700,L1,dent=1,1,1
full_context,tmqm_701,L1,dent=2,2,0
full_context,tmqm_702,L3,dent=1,1,0
full_context,tmqm_702,L1,dent=1,1,1
full_context,tmqm_703,L2,dent=1,1,1
full_context,tmqm_703,L1,dent=1,1,1
full_context,tmqm_704,L1,dent=1,1,1
full_context,tmqm_704,L4,dent=1,1,1
full_context,tmqm_705,L1,dent=1,1,1
full_context,tmqm_705,L2,dent=1,1,1
full_context,tmqm_706,L2,dent=1,1,1
full_context,tmqm_706,L1,dent=1,1,1
full_context,tmqm_707,L1,dent=1,1,1
full_context,tmqm_707,L2,dent=1,1,1
full_context,tmqm_708,L1,dent=2,2,1
full_context,tmqm_709,L1,dent=2,2,1
full_context,tmqm_710,L2,dent=2,2,0
full_context,tmqm_711,L1,dent=2,2,1
full_context,tmqm_712,L1,dent=2,2,1
full_context,tmqm_713,L1,dent=2,2,0
full_context,tmqm_714,L2,dent=1,1,0
full_context,tmqm_714,L1,dent=1,1,1
full_context,tmqm_715,L2,dent=2,2,0
full_context,tmqm_716,L1,dent=2,2,1
full_context,tmqm_717,L3,dent=1,1,1
full_context,tmqm_717,L4,dent=1,1,1
full_context,tmqm_718,L2,dent=1,1,1
full_context,tmqm_718,L4,dent=1,1,1
full_context,tmqm_719,L2,dent=1,1,1
full_context,tmqm_719,L1,dent=1,1,1
full_context,tmqm_720,L2,dent=1,1,1
full_context,tmqm_720,L1,dent=1,1,1
full_context,tmqm_721,L3,dent=1,1,1
full_context,tmqm_721,L1,dent=1,1,1
full_context,tmqm_722,L1,dent=2,2,1
full_context,tmqm_723,L2,dent=2,2,1
full_context,tmqm_724,L2,dent=2,2,1
full_context,tmqm_725,L1,dent=1,1,1
full_context,tmqm_725,L3,dent=1,1,0
full_context,tmqm_726,L1,dent=2,2,1
full_context,tmqm_727,L1,dent=2,2,1
full_context,tmqm_728,L2,dent=1,1,1
full_context,tmqm_728,L1,dent=1,1,1
full_context,tmqm_729,L3,dent=2,2,0
full_context,tmqm_730,L5,dent=1,1,1
full_context,tmqm_730,L1,dent=1,1,1
full_context,tmqm_731,L1,dent=2,2,1
full_context,tmqm_732,L1,dent=2,2,1
full_context,tmqm_733,L1,dent=2,2,0
full_context,tmqm_734,L2,dent=1,1,1
full_context,tmqm_734,L1,dent=1,1,1
full_context,tmqm_735,L2,dent=2,2,0
full_context,tmqm_736,L1,dent=1,1,1
full_context,tmqm_736,L2,dent=1,1,1
full_context,tmqm_737,L1,dent=2,2,1
full_context,tmqm_738,L1,dent=2,2,1
full_context,tmqm_739,L4,dent=2,2,0
full_context,tmqm_740,L1,dent=2,2,1
full_context,tmqm_741,L3,dent=1,1,1
full_context,tmqm_741,L1,dent=1,1,1
full_context,tmqm_742,L2,dent=1,1,1
full_context,tmqm_742,L1,dent=1,1,1
full_context,tmqm_743,L2,dent=2,2,1
full_context,tmqm_744,L1,dent=2,2,1
full_context,tmqm_745,L1,dent=1,1,1
full_context,tmqm_745,L4,dent=1,1,0
full_context,tmqm_746,L1,dent=1,1,1
full_context,tmqm_746,L3,dent=1,1,0
full_context,tmqm_747,L4,dent=1,1,1
full_context,tmqm_747,L3,dent=1,1,1
full_context,tmqm_748,L1,dent=2,2,1
full_context,tmqm_749,L1,dent=1,1,1
full_context,tmqm_749,L3,dent=1,1,1
full_context,tmqm_750,L2,dent=1,1,1
full_context,tmqm_750,L3,dent=1,1,1
full_context,tmqm_751,L2,dent=1,1,1
full_context,tmqm_751,L1,dent=1,1,1
full_context,tmqm_752,L1,dent=2,2,1
full_context,tmqm_753,L1,dent=1,1,1
full_context,tmqm_753,L3,dent=1,1,1
full_context,tmqm_754,L1,dent=2,2,1
full_context,tmqm_755,L3,dent=2,2,0
full_context,tmqm_756,L1,dent=1,1,1
full_context,tmqm_756,L2,dent=1,1,1
full_context,tmqm_757,L5,dent=1,1,1
full_context,tmqm_757,L1,dent=1,1,1
full_context,tmqm_758,L2,dent=1,1,1
full_context,tmqm_758,L1,dent=1,1,1
full_context,tmqm_759,L4,dent=2,2,0
full_context,tmqm_760,L1,dent=1,1,1
full_context,tmqm_760,L2,dent=1,1,1
full_context,tmqm_761,L2,dent=1,1,1
full_context,tmqm_761,L1,dent=1,1,1
full_context,tmqm_762,L1,dent=2,2,1
full_context,tmqm_763,L2,dent=2,2,1
full_context,tmqm_764,L1,dent=2,2,1
full_context,tmqm_765,L1,dent=2,2,1
full_context,tmqm_766,L3,dent=2,2,1
full_context,tmqm_767,L3,dent=1,1,1
full_context,tmqm_767,L2,dent=1,1,1
full_context,tmqm_768,L3,dent=1,1,1
full_context,tmqm_768,L2,dent=1,1,1
full_context,tmqm_769,L2,dent=1,1,1
full_context,tmqm_769,L1,dent=1,1,1
full_context,tmqm_770,L1,dent=1,1,1
full_context,tmqm_770,L2,dent=1,1,1
full_context,tmqm_771,L5,dent=1,1,1
full_context,tmqm_771,L1,dent=1,1,1
full_context,tmqm_772,L3,dent=1,1,1
full_context,tmqm_772,L1,dent=1,1,1
full_context,tmqm_773,L1,dent=2,2,0
full_context,tmqm_774,L1,dent=2,2,0
full_context,tmqm_775,L1,dent=2,2,0
full_context,tmqm_776,L1,dent=2,2,1
full_context,tmqm_777,L2,dent=2,2,0
full_context,tmqm_778,L2,dent=2,2,1
full_context,tmqm_779,L4,dent=2,2,1
full_context,tmqm_780,L1,dent=2,2,1
full_context,tmqm_781,L1,dent=2,2,0
