node_id,source_database,source_id,metal_count,metals_str,cn_list,shape_best_list,donor_set,bridge_types,haptic_modes,periodic_truncated,parse_valid,roundtrip_valid,L0,L1,L2,L3
MOF_ACAFIV,CSD_MOF,ACAFIV,9,Ag+Ag+Ag+Ag+Ag+Ag+Ag+Ag+Ag,"3,3,4,3,1,1,3,2,2","TP,TP,SP,TP,CN1,CN1,TP,L,L","N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N",,,True,True,True,Ag+Ag+Ag+Ag+Ag+Ag+Ag+Ag+Ag|CN:3+3+4+3+1+1+3+2+2,Ag+Ag+Ag+Ag+Ag+Ag+Ag+Ag+Ag|CN:3+3+4+3+1+1+3+2+2|Shape:TP+TP+SP+TP+CN1+CN1+TP+L+L,Ag+Ag+Ag+Ag+Ag+Ag+Ag+Ag+Ag|CN:3+3+4+3+1+1+3+2+2|Shape:TP+TP+SP+TP+CN1+CN1+TP+L+L|Donors:N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N|Bridges:0,3609abba8da5
MOF_ACAFOB,CSD_MOF,ACAFOB,9,Ag+Ag+Ag+Ag+Ag+Ag+Ag+Ag+Ag,"3,3,4,3,1,1,3,2,2","TP,TP,SP,TP,CN1,CN1,TP,L,L","N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N",,,True,True,True,Ag+Ag+Ag+Ag+Ag+Ag+Ag+Ag+Ag|CN:3+3+4+3+1+1+3+2+2,Ag+Ag+Ag+Ag+Ag+Ag+Ag+Ag+Ag|CN:3+3+4+3+1+1+3+2+2|Shape:TP+TP+SP+TP+CN1+CN1+TP+L+L,Ag+Ag+Ag+Ag+Ag+Ag+Ag+Ag+Ag|CN:3+3+4+3+1+1+3+2+2|Shape:TP+TP+SP+TP+CN1+CN1+TP+L+L|Donors:N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N|Bridges:0,3609abba8da5
MOF_ACAFOZ,CSD_MOF,ACAFOZ,2,Cu+Cu,"4,2","SP,L","I,I,N,N",mu2-I,,True,True,True,Cu+Cu|CN:4+2,Cu+Cu|CN:4+2|Shape:SP+L,Cu+Cu|CN:4+2|Shape:SP+L|Donors:I+I+N+N|Bridges:2,905e6ba3846b
MOF_ACAFUF,CSD_MOF,ACAFUF,6,Cu+Cu+Cu+Cu+Cu+Cu,"4,4,4,4,1,1","SP,SP,SP,SP,CN1,CN1","I,I,I,I,N,N,N,N,N,N",mu3-I,,True,True,True,Cu+Cu+Cu+Cu+Cu+Cu|CN:4+4+4+4+1+1,Cu+Cu+Cu+Cu+Cu+Cu|CN:4+4+4+4+1+1|Shape:SP+SP+SP+SP+CN1+CN1,Cu+Cu+Cu+Cu+Cu+Cu|CN:4+4+4+4+1+1|Shape:SP+SP+SP+SP+CN1+CN1|Donors:I+I+I+I+N+N+N+N+N+N|Bridges:4,1bd3e3ad346f
MOF_ACAGAM,CSD_MOF,ACAGAM,5,Cu+Cu+Cu+Cu+Cu,"4,4,4,4,1","SP,SP,SP,SP,CN1","I,I,I,I,N,N,N,N,N",mu3-I,,True,True,True,Cu+Cu+Cu+Cu+Cu|CN:4+4+4+4+1,Cu+Cu+Cu+Cu+Cu|CN:4+4+4+4+1|Shape:SP+SP+SP+SP+CN1,Cu+Cu+Cu+Cu+Cu|CN:4+4+4+4+1|Shape:SP+SP+SP+SP+CN1|Donors:I+I+I+I+N+N+N+N+N|Bridges:4,fe5ea82475fd
MOF_ACAGEQ,CSD_MOF,ACAGEQ,2,Ni+Ni,"6,1","OC,CN1","N,N,N,N,N,N,N",,,True,True,True,Ni+Ni|CN:6+1,Ni+Ni|CN:6+1|Shape:OC+CN1,Ni+Ni|CN:6+1|Shape:OC+CN1|Donors:N+N+N+N+N+N+N|Bridges:0,0a29edbb80d5
MOF_ACAGOB,CSD_MOF,ACAGOB,2,Cd+Cd,"6,1","OC,CN1","O,O,O,O,O,O,O",,,True,True,True,Cd+Cd|CN:6+1,Cd+Cd|CN:6+1|Shape:OC+CN1,Cd+Cd|CN:6+1|Shape:OC+CN1|Donors:O+O+O+O+O+O+O|Bridges:0,448f3ec7ada6
MOF_ACAHAN,CSD_MOF,ACAHAN,12,Mn+Mn+Mn+Mn+Mn+Mn+Re+Re+Re+Re+Re+Re,"5,5,5,6,5,1,5,5,5,1,5,6","TBPY,TBPY,TBPY,OC,TBPY,CN1,TBPY,TBPY,TBPY,CN1,TBPY,OC","C,C,C,C,C,C,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,O,O,O,O,O,O,O,O,Te,Te,Te,Te,Te,Te,Te,Te",mu3-Te,,True,True,True,Mn+Mn+Mn+Mn+Mn+Mn+Re+Re+Re+Re+Re+Re|CN:5+1+5+6+5+5+6+5+1+5+5+5,Mn+Mn+Mn+Mn+Mn+Mn+Re+Re+Re+Re+Re+Re|CN:5+1+5+6+5+5+6+5+1+5+5+5|Shape:TBPY+CN1+TBPY+OC+TBPY+TBPY+OC+TBPY+CN1+TBPY+TBPY+TBPY,Mn+Mn+Mn+Mn+Mn+Mn+Re+Re+Re+Re+Re+Re|CN:5+1+5+6+5+5+6+5+1+5+5+5|Shape:TBPY+CN1+TBPY+OC+TBPY+TBPY+OC+TBPY+CN1+TBPY+TBPY+TBPY|Donors:C+C+C+C+C+C+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+N+O+O+O+O+O+O+O+O+Te+Te+Te+Te+Te+Te+Te+Te|Bridges:8,1ec3acca97a5
MOF_ACAHIW,CSD_MOF,ACAHIW,2,Cr+Mn,"6,6","OC,OC","O,O,O,O,O,O,O,O,O,O,O,O",,,True,True,True,Cr+Mn|CN:6+6,Cr+Mn|CN:6+6|Shape:OC+OC,Cr+Mn|CN:6+6|Shape:OC+OC|Donors:O+O+O+O+O+O+O+O+O+O+O+O|Bridges:0,22cbef2506c0
MOF_ACAJEU,CSD_MOF,ACAJEU,2,Cu+Cu,"6,2","OC,L","N,N,N,N,N,N,N,N",,,True,True,True,Cu+Cu|CN:6+2,Cu+Cu|CN:6+2|Shape:OC+L,Cu+Cu|CN:6+2|Shape:OC+L|Donors:N+N+N+N+N+N+N+N|Bridges:0,3c4e5c70ea2f
MOF_ACAJIY,CSD_MOF,ACAJIY,3,Zn+Zn+Zn,"6,6,1","OC,OC,CN1","N,N,N,N,N,N,N,N,N,N,N,N,N",,,True,True,True,Zn+Zn+Zn|CN:6+6+1,Zn+Zn+Zn|CN:6+6+1|Shape:OC+OC+CN1,Zn+Zn+Zn|CN:6+6+1|Shape:OC+OC+CN1|Donors:N+N+N+N+N+N+N+N+N+N+N+N+N|Bridges:0,f614091d23db
MOF_ACAJIZ,CSD_MOF,ACAJIZ,5,Cu+Cu+Cu+Cu+Cu,"5,5,1,1,1","TBPY,TBPY,CN1,CN1,CN1","N,N,N,O,O,O,O,O,O,O,O,O,O",,,True,True,True,Cu+Cu+Cu+Cu+Cu|CN:5+5+1+1+1,Cu+Cu+Cu+Cu+Cu|CN:5+5+1+1+1|Shape:TBPY+TBPY+CN1+CN1+CN1,Cu+Cu+Cu+Cu+Cu|CN:5+5+1+1+1|Shape:TBPY+TBPY+CN1+CN1+CN1|Donors:N+N+N+O+O+O+O+O+O+O+O+O+O|Bridges:0,0287be4bdde0
MOF_ACAJOF,CSD_MOF,ACAJOF,5,Cu+Cu+Cu+Cu+Cu,"5,5,1,1,1","TBPY,TBPY,CN1,CN1,CN1","N,N,N,O,O,O,O,O,O,O,O,O,O",,,True,True,True,Cu+Cu+Cu+Cu+Cu|CN:5+5+1+1+1,Cu+Cu+Cu+Cu+Cu|CN:5+5+1+1+1|Shape:TBPY+TBPY+CN1+CN1+CN1,Cu+Cu+Cu+Cu+Cu|CN:5+5+1+1+1|Shape:TBPY+TBPY+CN1+CN1+CN1|Donors:N+N+N+O+O+O+O+O+O+O+O+O+O|Bridges:0,0287be4bdde0
MOF_ACAJOG,CSD_MOF,ACAJOG,3,Cu+Cu+Cu,"5,5,5","TBPY,TBPY,TBPY","N,N,N,N,N,N,O,O,O,O,O,O,O,O,O",,,True,True,True,Cu+Cu+Cu|CN:5+5+5,Cu+Cu+Cu|CN:5+5+5|Shape:TBPY+TBPY+TBPY,Cu+Cu+Cu|CN:5+5+5|Shape:TBPY+TBPY+TBPY|Donors:N+N+N+N+N+N+O+O+O+O+O+O+O+O+O|Bridges:0,9f0b8335cc19
MOF_ACAKAT,CSD_MOF,ACAKAT,1,Cu,5,TBPY,"N,O,O,O,O",,,True,True,True,Cu|CN:5,Cu|CN:5|Shape:TBPY,Cu|CN:5|Shape:TBPY|Donors:N+O+O+O+O|Bridges:0,181c72acab20
MOF_ACAKEX,CSD_MOF,ACAKEX,2,Cu+Cu,"6,6","OC,OC","N,N,N,O,O,O,O,O,O,O",,,True,True,True,Cu+Cu|CN:6+6,Cu+Cu|CN:6+6|Shape:OC+OC,Cu+Cu|CN:6+6|Shape:OC+OC|Donors:N+N+N+O+O+O+O+O+O+O|Bridges:0,71308a5bfcf2
MOF_ACAKEY,CSD_MOF,ACAKEY,1,Ni,6,OC,"N,N,O,O,O,O",,,True,True,True,Ni|CN:6,Ni|CN:6|Shape:OC,Ni|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,96636951ed39
MOF_ACAKOI,CSD_MOF,ACAKOI,2,Cd+Cd,"7,2","PBPY,L","N,N,O,O,O,O,O",mu2-O,,True,True,True,Cd+Cd|CN:7+2,Cd+Cd|CN:7+2|Shape:PBPY+L,Cd+Cd|CN:7+2|Shape:PBPY+L|Donors:N+N+O+O+O+O+O|Bridges:2,a78ce4478056
MOF_ACAKUM,CSD_MOF,ACAKUM,4,La+La+La+La,"9,9,1,1","CN9,CN9,CN1,CN1","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",,,True,True,True,La+La+La+La|CN:9+9+1+1,La+La+La+La|CN:9+9+1+1|Shape:CN9+CN9+CN1+CN1,La+La+La+La|CN:9+9+1+1|Shape:CN9+CN9+CN1+CN1|Donors:O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O|Bridges:0,20e924853cbb
MOF_ACAKUO,CSD_MOF,ACAKUO,2,Cd+Cd,"6,1","OC,CN1","N,N,O,O,O,O",mu2-O,,True,True,True,Cd+Cd|CN:6+1,Cd+Cd|CN:6+1|Shape:OC+CN1,Cd+Cd|CN:6+1|Shape:OC+CN1|Donors:N+N+O+O+O+O|Bridges:1,3e9a1a89caf4
MOF_ACALAV,CSD_MOF,ACALAV,1,Cd,7,PBPY,"N,N,O,O,O,O,O",,,True,True,True,Cd|CN:7,Cd|CN:7|Shape:PBPY,Cd|CN:7|Shape:PBPY|Donors:N+N+O+O+O+O+O|Bridges:0,0ac95d6bcc56
MOF_ACALEZ,CSD_MOF,ACALEZ,2,Cd+Cd,"7,1","PBPY,CN1","N,N,O,O,O,O,O",mu2-N,,True,True,True,Cd+Cd|CN:7+1,Cd+Cd|CN:7+1|Shape:PBPY+CN1,Cd+Cd|CN:7+1|Shape:PBPY+CN1|Donors:N+N+O+O+O+O+O|Bridges:1,86bc87ee972d
MOF_ACALID,CSD_MOF,ACALID,2,Cd+Cd,"7,7","PBPY,PBPY","N,N,N,N,O,O,O,O,O,O,O,O,O,O",,,True,True,True,Cd+Cd|CN:7+7,Cd+Cd|CN:7+7|Shape:PBPY+PBPY,Cd+Cd|CN:7+7|Shape:PBPY+PBPY|Donors:N+N+N+N+O+O+O+O+O+O+O+O+O+O|Bridges:0,adf6f125e184
MOF_ACALOJ,CSD_MOF,ACALOJ,6,Cd+Cd+Cd+Cd+Cd+Cd,"7,7,7,7,7,7","PBPY,PBPY,PBPY,PBPY,PBPY,PBPY","N,N,N,N,N,N,N,N,N,N,N,N,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",,,True,True,True,Cd+Cd+Cd+Cd+Cd+Cd|CN:7+7+7+7+7+7,Cd+Cd+Cd+Cd+Cd+Cd|CN:7+7+7+7+7+7|Shape:PBPY+PBPY+PBPY+PBPY+PBPY+PBPY,Cd+Cd+Cd+Cd+Cd+Cd|CN:7+7+7+7+7+7|Shape:PBPY+PBPY+PBPY+PBPY+PBPY+PBPY|Donors:N+N+N+N+N+N+N+N+N+N+N+N+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O+O|Bridges:0,6bff48b608d7
MOF_ACALUP,CSD_MOF,ACALUP,1,Cd,7,PBPY,"N,N,O,O,O,O,O",,,True,True,True,Cd|CN:7,Cd|CN:7|Shape:PBPY,Cd|CN:7|Shape:PBPY|Donors:N+N+O+O+O+O+O|Bridges:0,0ac95d6bcc56
MOF_ACAMAW,CSD_MOF,ACAMAW,2,Cd+Cd,"7,1","PBPY,CN1","N,N,O,O,O,O,O",mu2-N,,True,True,True,Cd+Cd|CN:7+1,Cd+Cd|CN:7+1|Shape:PBPY+CN1,Cd+Cd|CN:7+1|Shape:PBPY+CN1|Donors:N+N+O+O+O+O+O|Bridges:1,86bc87ee972d
MOF_ACAQAA,CSD_MOF,ACAQAA,1,Ag,6,OC,"Br,Br,Br,Br,Br,Br",,,True,True,True,Ag|CN:6,Ag|CN:6|Shape:OC,Ag|CN:6|Shape:OC|Donors:Br+Br+Br+Br+Br+Br|Bridges:0,54766b4b89c2
MOF_ACAQII,CSD_MOF,ACAQII,2,Cd+Cd,"7,7","PBPY,PBPY","N,N,N,N,O,O,O,O,O,O,O,O,O,O",,,True,True,True,Cd+Cd|CN:7+7,Cd+Cd|CN:7+7|Shape:PBPY+PBPY,Cd+Cd|CN:7+7|Shape:PBPY+PBPY|Donors:N+N+N+N+O+O+O+O+O+O+O+O+O+O|Bridges:0,adf6f125e184
MOF_ACASUT,CSD_MOF,ACASUT,4,Cu+Cu+Cu+Cu,"5,1,1,1","TBPY,CN1,CN1,CN1","O,O,O,O,O,O,O,O",,,True,True,True,Cu+Cu+Cu+Cu|CN:5+1+1+1,Cu+Cu+Cu+Cu|CN:5+1+1+1|Shape:TBPY+CN1+CN1+CN1,Cu+Cu+Cu+Cu|CN:5+1+1+1|Shape:TBPY+CN1+CN1+CN1|Donors:O+O+O+O+O+O+O+O|Bridges:0,1b5df6f2fe65
MOF_ACASUU,CSD_MOF,ACASUU,5,Ag+Ag+Ag+Ag+Ag,"3,3,3,1,3","TP,TP,TP,CN1,TP","N,N,N,N,N,N,N,N,O,O,O,O",mu2-O,,True,True,True,Ag+Ag+Ag+Ag+Ag|CN:3+3+3+1+3,Ag+Ag+Ag+Ag+Ag|CN:3+3+3+1+3|Shape:TP+TP+TP+CN1+TP,Ag+Ag+Ag+Ag+Ag|CN:3+3+3+1+3|Shape:TP+TP+TP+CN1+TP|Donors:N+N+N+N+N+N+N+N+O+O+O+O|Bridges:1,e6f158389e70
MOF_ACATAB,CSD_MOF,ACATAB,6,Ag+Ag+Ag+Ag+Ag+Ag,"3,3,1,3,3,1","TP,TP,CN1,TP,TP,CN1","N,N,N,N,N,N,N,N,O,O,O,O,O,O",,,True,True,True,Ag+Ag+Ag+Ag+Ag+Ag|CN:3+3+1+3+3+1,Ag+Ag+Ag+Ag+Ag+Ag|CN:3+3+1+3+3+1|Shape:TP+TP+CN1+TP+TP+CN1,Ag+Ag+Ag+Ag+Ag+Ag|CN:3+3+1+3+3+1|Shape:TP+TP+CN1+TP+TP+CN1|Donors:N+N+N+N+N+N+N+N+O+O+O+O+O+O|Bridges:0,53bfb5254109
MOF_ACATEF,CSD_MOF,ACATEF,3,Ag+Ag+Ag,"3,3,1","TP,TP,CN1","N,N,N,N,O,O",mu2-O,,True,True,True,Ag+Ag+Ag|CN:3+3+1,Ag+Ag+Ag|CN:3+3+1|Shape:TP+TP+CN1,Ag+Ag+Ag|CN:3+3+1|Shape:TP+TP+CN1|Donors:N+N+N+N+O+O|Bridges:1,d8e327613151
MOF_ACATEH,CSD_MOF,ACATEH,2,Ag+Ag,"4,3","SP,TP","S,S,S,S",mu2-S,,True,True,True,Ag+Ag|CN:4+3,Ag+Ag|CN:4+3|Shape:SP+TP,Ag+Ag|CN:4+3|Shape:SP+TP|Donors:S+S+S+S|Bridges:2,a05c6cb431a9
MOF_ACATIJ,CSD_MOF,ACATIJ,2,Ag+Ag,"3,3","TP,TP","N,N,N,N,O,O",,,True,True,True,Ag+Ag|CN:3+3,Ag+Ag|CN:3+3|Shape:TP+TP,Ag+Ag|CN:3+3|Shape:TP+TP|Donors:N+N+N+N+O+O|Bridges:0,d63584b23a3a
MOF_ACATIL,CSD_MOF,ACATIL,2,Ag+Ag,"5,3","TBPY,TP","O,O,O,S,S",mu2-S,,True,True,True,Ag+Ag|CN:5+3,Ag+Ag|CN:5+3|Shape:TBPY+TP,Ag+Ag|CN:5+3|Shape:TBPY+TP|Donors:O+O+O+S+S|Bridges:2,be49a782400a
MOF_ACATOR,CSD_MOF,ACATOR,3,Ag+Ag+Ag,"5,4,5","TBPY,SP,TBPY","S,S,S,S,S,S",mu2-S,,True,True,True,Ag+Ag+Ag|CN:5+4+5,Ag+Ag+Ag|CN:5+4+5|Shape:TBPY+SP+TBPY,Ag+Ag+Ag|CN:5+4+5|Shape:TBPY+SP+TBPY|Donors:S+S+S+S+S+S|Bridges:6,c61d62873549
MOF_ACATUX,CSD_MOF,ACATUX,2,Ag+Ag,"5,4","TBPY,SP","O,O,O,O,S,S",mu2-S,,True,True,True,Ag+Ag|CN:5+4,Ag+Ag|CN:5+4|Shape:TBPY+SP,Ag+Ag|CN:5+4|Shape:TBPY+SP|Donors:O+O+O+O+S+S|Bridges:2,2cbbc7be959a
MOF_ACAVIN,CSD_MOF,ACAVIN,2,Co+Co,"6,4","OC,SP","O,O,O,O,O,O,O,O",mu2-O,,True,True,True,Co+Co|CN:6+4,Co+Co|CN:6+4|Shape:OC+SP,Co+Co|CN:6+4|Shape:OC+SP|Donors:O+O+O+O+O+O+O+O|Bridges:1,4e16040a6d52
MOF_ACAVOT,CSD_MOF,ACAVOT,3,Co+Co+Co,"6,4,4","OC,SP,SP","N,N,O,O,O,O,O,O,O,O,O,O",mu2-O,,True,True,True,Co+Co+Co|CN:6+4+4,Co+Co+Co|CN:6+4+4|Shape:OC+SP+SP,Co+Co+Co|CN:6+4+4|Shape:OC+SP+SP|Donors:N+N+O+O+O+O+O+O+O+O+O+O|Bridges:2,85a7b4228165
MOF_ACAVUV,CSD_MOF,ACAVUV,2,La+La,"7,7","PBPY,PBPY","O,O,O,O,O,O,O,O,O,O,O,O,O,O",,,True,True,True,La+La|CN:7+7,La+La|CN:7+7|Shape:PBPY+PBPY,La+La|CN:7+7|Shape:PBPY+PBPY|Donors:O+O+O+O+O+O+O+O+O+O+O+O+O+O|Bridges:0,06148e5e34ab
MOF_ACAVUZ,CSD_MOF,ACAVUZ,1,Cu,5,TBPY,"N,N,N,O",,,True,True,True,Cu|CN:5,Cu|CN:5|Shape:TBPY,Cu|CN:5|Shape:TBPY|Donors:N+N+N+O|Bridges:0,846d1bde57e3
MOF_ACAWAG,CSD_MOF,ACAWAG,1,Co,6,OC,"N,N,O,O,O,O",,,True,True,True,Co|CN:6,Co|CN:6|Shape:OC,Co|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,e91f36cfed65
MOF_ACAZAG,CSD_MOF,ACAZAG,3,Ag+Ag+Ag,"4,2,1","SP,L,CN1","Br,Br,N,N,N",mu2-Br,,True,True,True,Ag+Ag+Ag|CN:4+2+1,Ag+Ag+Ag|CN:4+2+1|Shape:SP+L+CN1,Ag+Ag+Ag|CN:4+2+1|Shape:SP+L+CN1|Donors:Br+Br+N+N+N|Bridges:2,f206a6b74238
MOF_ACAZEK,CSD_MOF,ACAZEK,6,Ag+Ag+Ag+Ag+Ag+Ag,"4,4,1,2,1,2","SP,SP,CN1,L,CN1,L","Br,Br,Br,Br,Br,N,N,N","mu2-Br,mu3-Br",,True,True,True,Ag+Ag+Ag+Ag+Ag+Ag|CN:4+4+1+2+1+2,Ag+Ag+Ag+Ag+Ag+Ag|CN:4+4+1+2+1+2|Shape:SP+SP+CN1+L+CN1+L,Ag+Ag+Ag+Ag+Ag+Ag|CN:4+4+1+2+1+2|Shape:SP+SP+CN1+L+CN1+L|Donors:Br+Br+Br+Br+Br+N+N+N|Bridges:4,2f5539e28a24
MOF_ACAZIR,CSD_MOF,ACAZIR,1,Cu,6,OC,"N,N,N,O,O",,,True,True,True,Cu|CN:6,Cu|CN:6|Shape:OC,Cu|CN:6|Shape:OC|Donors:N+N+N+O+O|Bridges:0,61abe4b046c2
MOF_ACBACU,CSD_MOF,ACBACU,2,Cu+Cu,"5,5","TBPY,TBPY","Br,Br,N,N,N,N,O,O,O,O",,,True,True,True,Cu+Cu|CN:5+5,Cu+Cu|CN:5+5|Shape:TBPY+TBPY,Cu+Cu|CN:5+5|Shape:TBPY+TBPY|Donors:Br+Br+N+N+N+N+O+O+O+O|Bridges:0,4ecc580305e0
MOF_ACBZNM,CSD_MOF,ACBZNM,4,Zn+Zn+Zn+Zn,"5,6,2,2","TBPY,OC,L,L","O,O,O,O,O,O,O,O,O,O","mu2-O,mu3-O",,True,True,True,Zn+Zn+Zn+Zn|CN:5+6+2+2,Zn+Zn+Zn+Zn|CN:5+6+2+2|Shape:TBPY+OC+L+L,Zn+Zn+Zn+Zn|CN:5+6+2+2|Shape:TBPY+OC+L+L|Donors:O+O+O+O+O+O+O+O+O+O|Bridges:4,4254104d4c24
MOF_ACDMAL,CSD_MOF,ACDMAL,1,Cd,7,PBPY,"O,O,O,O,O",,,True,True,True,Cd|CN:7,Cd|CN:7|Shape:PBPY,Cd|CN:7|Shape:PBPY|Donors:O+O+O+O+O|Bridges:0,7923efcd35bf
MOF_ACDOXY10,CSD_MOF,ACDOXY10,2,Cd+Cd,"8,2","CU,L","O,O,O,O,O,O,O,O,O",mu2-O,,True,True,True,Cd+Cd|CN:8+2,Cd+Cd|CN:8+2|Shape:CU+L,Cd+Cd|CN:8+2|Shape:CU+L|Donors:O+O+O+O+O+O+O+O+O|Bridges:1,451bdd980b24
MOF_ACEBOA,CSD_MOF,ACEBOA,2,Cd+Cd,"6,1","OC,CN1","N,N,N,N,O,O,O",,,True,True,True,Cd+Cd|CN:6+1,Cd+Cd|CN:6+1|Shape:OC+CN1,Cd+Cd|CN:6+1|Shape:OC+CN1|Donors:N+N+N+N+O+O+O|Bridges:0,9dc8d98b90c7
MOF_ACEDUJ,CSD_MOF,ACEDUJ,2,Cu+Cu,"6,6","OC,OC","O,O,O,O,O,O,O,O,O,O,O,O",,,True,True,True,Cu+Cu|CN:6+6,Cu+Cu|CN:6+6|Shape:OC+OC,Cu+Cu|CN:6+6|Shape:OC+OC|Donors:O+O+O+O+O+O+O+O+O+O+O+O|Bridges:0,03f6d76ee0bf
MOF_ACEFOF,CSD_MOF,ACEFOF,6,Ag+Ag+Ag+Ag+Ag+Ag,"3,4,3,1,4,1","TP,SP,TP,CN1,SP,CN1","N,N,N,N,O,O,O,O,O,O,O,O,S,S",mu2-O,,True,True,True,Ag+Ag+Ag+Ag+Ag+Ag|CN:3+4+3+1+4+1,Ag+Ag+Ag+Ag+Ag+Ag|CN:3+4+3+1+4+1|Shape:TP+SP+TP+CN1+SP+CN1,Ag+Ag+Ag+Ag+Ag+Ag|CN:3+4+3+1+4+1|Shape:TP+SP+TP+CN1+SP+CN1|Donors:N+N+N+N+O+O+O+O+O+O+O+O+S+S|Bridges:2,7aa19e6579b3
MOF_ACEFUL,CSD_MOF,ACEFUL,3,Cd+Cd+Cd,"5,6,1","TBPY,OC,CN1","N,N,N,N,O,O,O,O,O,O,O,S",,,True,True,True,Cd+Cd+Cd|CN:5+6+1,Cd+Cd+Cd|CN:5+6+1|Shape:TBPY+OC+CN1,Cd+Cd+Cd|CN:5+6+1|Shape:TBPY+OC+CN1|Donors:N+N+N+N+O+O+O+O+O+O+O+S|Bridges:0,567e90a3b706
MOF_ACEGEW,CSD_MOF,ACEGEW,3,Mn+Mn+Mn,"6,6,6","OC,OC,OC","N,N,N,N,N,N,O,O,O,O,O,O,O,O",mu2-N,,True,True,True,Mn+Mn+Mn|CN:6+6+6,Mn+Mn+Mn|CN:6+6+6|Shape:OC+OC+OC,Mn+Mn+Mn|CN:6+6+6|Shape:OC+OC+OC|Donors:N+N+N+N+N+N+O+O+O+O+O+O+O+O|Bridges:4,b9f9c8fff381
MOF_ACEGIA,CSD_MOF,ACEGIA,2,Cd+Cd,"5,5","TBPY,TBPY","Cl,Cl,Cl,Cl,N,N,N,N",mu2-Cl,,True,True,True,Cd+Cd|CN:5+5,Cd+Cd|CN:5+5|Shape:TBPY+TBPY,Cd+Cd|CN:5+5|Shape:TBPY+TBPY|Donors:Cl+Cl+Cl+Cl+N+N+N+N|Bridges:2,2c9383eb3125
MOF_ACEGOG,CSD_MOF,ACEGOG,2,Cd+Cd,"5,2","TBPY,L","Cl,Cl,Cl,N,N",mu2-Cl,,True,True,True,Cd+Cd|CN:5+2,Cd+Cd|CN:5+2|Shape:TBPY+L,Cd+Cd|CN:5+2|Shape:TBPY+L|Donors:Cl+Cl+Cl+N+N|Bridges:2,26dac64b924d
MOF_ACEHOG,CSD_MOF,ACEHOG,3,Ag+Ag+Ag,"3,3,1","TP,TP,CN1","S,S,S,S,S,S",mu2-S,,True,True,True,Ag+Ag+Ag|CN:3+3+1,Ag+Ag+Ag|CN:3+3+1|Shape:TP+TP+CN1,Ag+Ag+Ag|CN:3+3+1|Shape:TP+TP+CN1|Donors:S+S+S+S+S+S|Bridges:1,08c33a82c5b0
MOF_ACEJUR,CSD_MOF,ACEJUR,3,Y+Y+Y,"8,9,8","CU,CN9,CU","O,O,O,O,O,O,O,O,O,O,O,O,O,O","mu2-O,mu3-O",,True,True,True,Y+Y+Y|CN:8+9+8,Y+Y+Y|CN:8+9+8|Shape:CU+CN9+CU,Y+Y+Y|CN:8+9+8|Shape:CU+CN9+CU|Donors:O+O+O+O+O+O+O+O+O+O+O+O+O+O|Bridges:6,ae6332ab00dc
MOF_ACEKEZ,CSD_MOF,ACEKEZ,2,Mn+Mn,"7,7","PBPY,PBPY","N,N,O,O,O,O,O,O,O,O,O",mu2-O,,True,True,True,Mn+Mn|CN:7+7,Mn+Mn|CN:7+7|Shape:PBPY+PBPY,Mn+Mn|CN:7+7|Shape:PBPY+PBPY|Donors:N+N+O+O+O+O+O+O+O+O+O|Bridges:1,48916a5a859c
MOF_ACEKIE,CSD_MOF,ACEKIE,1,Cd,6,OC,"N,N,O,O,O,O",,,True,True,True,Cd|CN:6,Cd|CN:6|Shape:OC,Cd|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,94b67e609967
MOF_ACEKOK,CSD_MOF,ACEKOK,2,Cd+Cd,"6,6","OC,OC","N,N,N,N,O,O,O,O,O,O,O,O",,,True,True,True,Cd+Cd|CN:6+6,Cd+Cd|CN:6+6|Shape:OC+OC,Cd+Cd|CN:6+6|Shape:OC+OC|Donors:N+N+N+N+O+O+O+O+O+O+O+O|Bridges:0,8ec8f0743185
MOF_ACEKUQ,CSD_MOF,ACEKUQ,2,Cd+Cd,"4,1","SP,CN1","I,I,N,N,N",,,True,True,True,Cd+Cd|CN:4+1,Cd+Cd|CN:4+1|Shape:SP+CN1,Cd+Cd|CN:4+1|Shape:SP+CN1|Donors:I+I+N+N+N|Bridges:0,c13f1f84d099
