node_id,source_database,source_id,record_type,metal_count,metals_str,cn_list,shape_best_list,donor_set,bridge_types,haptic_modes,L0,L1,L2,L3,ligand_signature
MONO_AFIVIV01,CSD_molecular,AFIVIV01,mononuclear,1,Co,4,SP,"N,N,N,P",,,Co|CN:4,Co|CN:4|Shape:SP,Co|CN:4|Shape:SP|Donors:N+N+N+P|Bridges:0,955b5acc5c37,N+N+N+P
MONO_AFIVOB,CSD_molecular,AFIVOB,mononuclear,1,Co,4,SP,"N,N,P,P",,,Co|CN:4,Co|CN:4|Shape:SP,Co|CN:4|Shape:SP|Donors:N+N+P+P|Bridges:0,cdaf35ab70ca,N+N+P+P
MONO_AFIVOB01,CSD_molecular,AFIVOB01,mononuclear,1,Co,4,SP,"N,N,P,P",,,Co|CN:4,Co|CN:4|Shape:SP,Co|CN:4|Shape:SP|Donors:N+N+P+P|Bridges:0,cdaf35ab70ca,N+N+P+P
MONO_AFIVUH,CSD_molecular,AFIVUH,mononuclear,1,Co,5,TBPY,"C,C,C,N,P",,,Co|CN:5,Co|CN:5|Shape:TBPY,Co|CN:5|Shape:TBPY|Donors:C+C+C+N+P|Bridges:0,0a8c20fa784d,C+C+C+N+P
MONO_AFIVUH01,CSD_molecular,AFIVUH01,mononuclear,1,Co,5,TBPY,"C,C,C,N,P",,,Co|CN:5,Co|CN:5|Shape:TBPY,Co|CN:5|Shape:TBPY|Donors:C+C+C+N+P|Bridges:0,0a8c20fa784d,C+C+C+N+P
MONO_AFIWOB,CSD_molecular,AFIWOB,mononuclear,1,Pd,2,L,"C,C",,,Pd|CN:2,Pd|CN:2|Shape:L,Pd|CN:2|Shape:L|Donors:C+C|Bridges:0,976159336c48,C+C
MONO_AFIWUI,CSD_molecular,AFIWUI,mononuclear,1,Ag,2,L,"O,O",,,Ag|CN:2,Ag|CN:2|Shape:L,Ag|CN:2|Shape:L|Donors:O+O|Bridges:0,86abaa872480,O+O
MONO_AFIXUJ,CSD_molecular,AFIXUJ,mononuclear,1,Pd,4,SP,"Cl,Cl,O,P",,,Pd|CN:4,Pd|CN:4|Shape:SP,Pd|CN:4|Shape:SP|Donors:Cl+Cl+O+P|Bridges:0,4f6881c05ec9,Cl+Cl+O+P
MONO_AFIYUN,CSD_molecular,AFIYUN,mononuclear,1,Zn,6,OC,"N,O,O,O,O,O",,,Zn|CN:6,Zn|CN:6|Shape:OC,Zn|CN:6|Shape:OC|Donors:N+O+O+O+O+O|Bridges:0,9c61124d91dc,N+O+O+O+O+O
MONO_AFMPCA,CSD_molecular,AFMPCA,mononuclear,1,Cu,6,OC,"N,N,O,O,O,O",,,Cu|CN:6,Cu|CN:6|Shape:OC,Cu|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,29772fb9f834,N+N+O+O+O+O
MONO_AFNICD,CSD_molecular,AFNICD,mononuclear,1,Cd,6,OC,"N,N,O,O,O,O",,,Cd|CN:6,Cd|CN:6|Shape:OC,Cd|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,94b67e609967,N+N+O+O+O+O
MONO_AFNICD01,CSD_molecular,AFNICD01,mononuclear,1,Cd,6,OC,"N,N,O,O,O,O",,,Cd|CN:6,Cd|CN:6|Shape:OC,Cd|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,94b67e609967,N+N+O+O+O+O
MONO_AFOBUV,CSD_molecular,AFOBUV,mononuclear,1,Au,4,SP,"C,C,C,N",,,Au|CN:4,Au|CN:4|Shape:SP,Au|CN:4|Shape:SP|Donors:C+C+C+N|Bridges:0,e49f25a341db,C+C+C+N
MONO_AFOCAC,CSD_molecular,AFOCAC,mononuclear,1,Au,4,SP,"C,C,C,N",,,Au|CN:4,Au|CN:4|Shape:SP,Au|CN:4|Shape:SP|Donors:C+C+C+N|Bridges:0,e49f25a341db,C+C+C+N
MONO_AFOCEE,CSD_molecular,AFOCEE,mononuclear,1,Cu,2,L,"C,C",,,Cu|CN:2,Cu|CN:2|Shape:L,Cu|CN:2|Shape:L|Donors:C+C|Bridges:0,5658a1a08c28,C+C
MONO_AFOCEG,CSD_molecular,AFOCEG,mononuclear,1,Au,4,SP,"C,C,C,N",,,Au|CN:4,Au|CN:4|Shape:SP,Au|CN:4|Shape:SP|Donors:C+C+C+N|Bridges:0,e49f25a341db,C+C+C+N
MONO_AFODIJ,CSD_molecular,AFODIJ,mononuclear,1,Ru,6,OC,"N,N,N,N,N,N",,,Ru|CN:6,Ru|CN:6|Shape:OC,Ru|CN:6|Shape:OC|Donors:N+N+N+N+N+N|Bridges:0,ed7c1c0653fb,N+N+N+N+N+N
MONO_AFODOP,CSD_molecular,AFODOP,mononuclear,1,Ru,6,OC,"N,N,N,N,N,N",,,Ru|CN:6,Ru|CN:6|Shape:OC,Ru|CN:6|Shape:OC|Donors:N+N+N+N+N+N|Bridges:0,ed7c1c0653fb,N+N+N+N+N+N
MONO_AFOFEH,CSD_molecular,AFOFEH,mononuclear,1,Zn,4,SP,"N,N,O,O",,,Zn|CN:4,Zn|CN:4|Shape:SP,Zn|CN:4|Shape:SP|Donors:N+N+O+O|Bridges:0,f78dd670751c,N+N+O+O
MONO_AFOGEK,CSD_molecular,AFOGEK,mononuclear,1,Pd,4,SP,"B,N,N,O",,,Pd|CN:4,Pd|CN:4|Shape:SP,Pd|CN:4|Shape:SP|Donors:B+N+N+O|Bridges:0,5cb5ec34a479,B+N+N+O
MONO_AFOGUB,CSD_molecular,AFOGUB,mononuclear,1,Fe,4,SP,"N,N,N,Te",,,Fe|CN:4,Fe|CN:4|Shape:SP,Fe|CN:4|Shape:SP|Donors:N+N+N+Te|Bridges:0,9b0f68c66607,N+N+N+Te
MONO_AFOHIM,CSD_molecular,AFOHIM,mononuclear,1,Pd,4,SP,"C,Cl,N,P",,,Pd|CN:4,Pd|CN:4|Shape:SP,Pd|CN:4|Shape:SP|Donors:C+Cl+N+P|Bridges:0,66f764fab79a,C+Cl+N+P
MONO_AFOHUY,CSD_molecular,AFOHUY,mononuclear,1,Pd,4,SP,"C,N,P,P",,,Pd|CN:4,Pd|CN:4|Shape:SP,Pd|CN:4|Shape:SP|Donors:C+N+P+P|Bridges:0,414bf8d8ad62,C+N+P+P
MONO_AFOJEN,CSD_molecular,AFOJEN,mononuclear,1,Ni,4,SP,"Br,C,N,N",,,Ni|CN:4,Ni|CN:4|Shape:SP,Ni|CN:4|Shape:SP|Donors:Br+C+N+N|Bridges:0,44337ef9e1d7,Br+C+N+N
MONO_AFOKOZ,CSD_molecular,AFOKOZ,mononuclear,1,Mo,5,TBPY,"C,I,N,P,P",,,Mo|CN:5,Mo|CN:5|Shape:TBPY,Mo|CN:5|Shape:TBPY|Donors:C+I+N+P+P|Bridges:0,2fcb468eb557,C+I+N+P+P
MONO_AFOKUF,CSD_molecular,AFOKUF,mononuclear,1,Mo,5,TBPY,"C,I,N,P,P",,,Mo|CN:5,Mo|CN:5|Shape:TBPY,Mo|CN:5|Shape:TBPY|Donors:C+I+N+P+P|Bridges:0,2fcb468eb557,C+I+N+P+P
MONO_AFOLAJ,CSD_molecular,AFOLAJ,mononuclear,1,Zn,6,OC,"O,O,O,O,O,O",,,Zn|CN:6,Zn|CN:6|Shape:OC,Zn|CN:6|Shape:OC|Donors:O+O+O+O+O+O|Bridges:0,2f2268d6d759,O+O+O+O+O+O
MONO_AFOLAM,CSD_molecular,AFOLAM,mononuclear,1,Mo,5,TBPY,"C,I,N,P,P",,,Mo|CN:5,Mo|CN:5|Shape:TBPY,Mo|CN:5|Shape:TBPY|Donors:C+I+N+P+P|Bridges:0,2fcb468eb557,C+I+N+P+P
MONO_AFOLEN,CSD_molecular,AFOLEN,mononuclear,1,Mn,6,OC,"N,N,O,O,O,O",,,Mn|CN:6,Mn|CN:6|Shape:OC,Mn|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,103628d47c32,N+N+O+O+O+O
MONO_AFOLIQ,CSD_molecular,AFOLIQ,mononuclear,1,Mn,6,OC,"N,N,O,O,O,O",,,Mn|CN:6,Mn|CN:6|Shape:OC,Mn|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,103628d47c32,N+N+O+O+O+O
MONO_AFOLIQ01,CSD_molecular,AFOLIQ01,mononuclear,1,Mn,6,OC,"N,N,O,O,O,O",,,Mn|CN:6,Mn|CN:6|Shape:OC,Mn|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,103628d47c32,N+N+O+O+O+O
MONO_AFOLIQ02,CSD_molecular,AFOLIQ02,mononuclear,1,Mn,6,OC,"N,N,O,O,O,O",,,Mn|CN:6,Mn|CN:6|Shape:OC,Mn|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,103628d47c32,N+N+O+O+O+O
MONO_AFOLIQ03,CSD_molecular,AFOLIQ03,mononuclear,1,Mn,6,OC,"N,N,O,O,O,O",,,Mn|CN:6,Mn|CN:6|Shape:OC,Mn|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,103628d47c32,N+N+O+O+O+O
MONO_AFOLIQ04,CSD_molecular,AFOLIQ04,mononuclear,1,Mn,6,OC,"N,N,O,O,O,O",,,Mn|CN:6,Mn|CN:6|Shape:OC,Mn|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,103628d47c32,N+N+O+O+O+O
MONO_AFOLIQ05,CSD_molecular,AFOLIQ05,mononuclear,1,Mn,6,OC,"N,N,O,O,O,O",,,Mn|CN:6,Mn|CN:6|Shape:OC,Mn|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,103628d47c32,N+N+O+O+O+O
MONO_AFOLIQ06,CSD_molecular,AFOLIQ06,mononuclear,1,Mn,6,OC,"N,N,O,O,O,O",,,Mn|CN:6,Mn|CN:6|Shape:OC,Mn|CN:6|Shape:OC|Donors:N+N+O+O+O+O|Bridges:0,103628d47c32,N+N+O+O+O+O
MONO_AFOLOW,CSD_molecular,AFOLOW,mononuclear,1,Cu,4,SP,"Cl,Cl,Cl,Cl",,,Cu|CN:4,Cu|CN:4|Shape:SP,Cu|CN:4|Shape:SP|Donors:Cl+Cl+Cl+Cl|Bridges:0,de71de82c9b0,Cl+Cl+Cl+Cl
MONO_AFOLUG01,CSD_molecular,AFOLUG01,mononuclear,1,Fe,6,OC,"N,N,N,N,O,O",,,Fe|CN:6,Fe|CN:6|Shape:OC,Fe|CN:6|Shape:OC|Donors:N+N+N+N+O+O|Bridges:0,6b1cd7fd736e,N+N+N+N+O+O
MONO_AFOMAK,CSD_molecular,AFOMAK,mononuclear,1,Ni,6,OC,"N,N,N,O,O,O",,,Ni|CN:6,Ni|CN:6|Shape:OC,Ni|CN:6|Shape:OC|Donors:N+N+N+O+O+O|Bridges:0,34fe41dba14b,N+N+N+O+O+O
MONO_AFOMAN,CSD_molecular,AFOMAN,mononuclear,1,Fe,6,OC,"N,N,N,N,O,O",,,Fe|CN:6,Fe|CN:6|Shape:OC,Fe|CN:6|Shape:OC|Donors:N+N+N+N+O+O|Bridges:0,6b1cd7fd736e,N+N+N+N+O+O
MONO_AFOMAN02,CSD_molecular,AFOMAN02,mononuclear,1,Fe,6,OC,"N,N,N,N,O,O",,,Fe|CN:6,Fe|CN:6|Shape:OC,Fe|CN:6|Shape:OC|Donors:N+N+N+N+O+O|Bridges:0,6b1cd7fd736e,N+N+N+N+O+O
MONO_AFOMEO,CSD_molecular,AFOMEO,mononuclear,1,Ni,6,OC,"N,N,N,O,O,O",,,Ni|CN:6,Ni|CN:6|Shape:OC,Ni|CN:6|Shape:OC|Donors:N+N+N+O+O+O|Bridges:0,34fe41dba14b,N+N+N+O+O+O
MONO_AFOMEQ,CSD_molecular,AFOMEQ,mononuclear,1,Cr,6,OC,"I,O,O,O,O,O",,,Cr|CN:6,Cr|CN:6|Shape:OC,Cr|CN:6|Shape:OC|Donors:I+O+O+O+O+O|Bridges:0,95222bedfbca,I+O+O+O+O+O
MONO_AFOMOB,CSD_molecular,AFOMOB,mononuclear,1,Fe,6,OC,"N,N,N,N,O,O",,,Fe|CN:6,Fe|CN:6|Shape:OC,Fe|CN:6|Shape:OC|Donors:N+N+N+N+O+O|Bridges:0,6b1cd7fd736e,N+N+N+N+O+O
MONO_AFOMUG,CSD_molecular,AFOMUG,mononuclear,1,Ru,6,OC,"N,N,N,N,N,N",,,Ru|CN:6,Ru|CN:6|Shape:OC,Ru|CN:6|Shape:OC|Donors:N+N+N+N+N+N|Bridges:0,ed7c1c0653fb,N+N+N+N+N+N
MONO_AFOQAO,CSD_molecular,AFOQAO,mononuclear,1,Pd,4,SP,"Cl,Cl,N,N",,,Pd|CN:4,Pd|CN:4|Shape:SP,Pd|CN:4|Shape:SP|Donors:Cl+Cl+N+N|Bridges:0,e50fa361a8ef,Cl+Cl+N+N
MONO_AFORAO,CSD_molecular,AFORAO,mononuclear,1,Fe,3,TP,"C,C,C",,,Fe|CN:3,Fe|CN:3|Shape:TP,Fe|CN:3|Shape:TP|Donors:C+C+C|Bridges:0,1edee293cecd,C+C+C
MONO_AFORES,CSD_molecular,AFORES,mononuclear,1,Fe,3,TP,"C,C,C",,,Fe|CN:3,Fe|CN:3|Shape:TP,Fe|CN:3|Shape:TP|Donors:C+C+C|Bridges:0,1edee293cecd,C+C+C
MONO_AFORIW,CSD_molecular,AFORIW,mononuclear,1,Fe,3,TP,"C,C,C",,,Fe|CN:3,Fe|CN:3|Shape:TP,Fe|CN:3|Shape:TP|Donors:C+C+C|Bridges:0,1edee293cecd,C+C+C
MONO_AFOROC,CSD_molecular,AFOROC,mononuclear,1,Fe,3,TP,"C,C,C",,,Fe|CN:3,Fe|CN:3|Shape:TP,Fe|CN:3|Shape:TP|Donors:C+C+C|Bridges:0,1edee293cecd,C+C+C
MONO_AFOROF,CSD_molecular,AFOROF,mononuclear,1,Cr,5,TBPY,"I,N,N,O,O",,,Cr|CN:5,Cr|CN:5|Shape:TBPY,Cr|CN:5|Shape:TBPY|Donors:I+N+N+O+O|Bridges:0,b00d5e021ef1,I+N+N+O+O
MONO_AFOSIA,CSD_molecular,AFOSIA,mononuclear,1,Cr,6,OC,"Cl,Cl,I,O,O,O",,,Cr|CN:6,Cr|CN:6|Shape:OC,Cr|CN:6|Shape:OC|Donors:Cl+Cl+I+O+O+O|Bridges:0,bb5efe842328,Cl+Cl+I+O+O+O
MONO_AFOSUM,CSD_molecular,AFOSUM,mononuclear,1,Cr,4,SP,"N,N,O,O",,,Cr|CN:4,Cr|CN:4|Shape:SP,Cr|CN:4|Shape:SP|Donors:N+N+O+O|Bridges:0,7190d3abb6ab,N+N+O+O
MONO_AFOTUO,CSD_molecular,AFOTUO,mononuclear,1,Fe,4,SP,"N,N,N,O",,,Fe|CN:4,Fe|CN:4|Shape:SP,Fe|CN:4|Shape:SP|Donors:N+N+N+O|Bridges:0,f8f2f2df744a,N+N+N+O
MONO_AFOVEW,CSD_molecular,AFOVEW,mononuclear,1,Cu,4,SP,"N,P,P,S",,,Cu|CN:4,Cu|CN:4|Shape:SP,Cu|CN:4|Shape:SP|Donors:N+P+P+S|Bridges:0,da86c8ee343d,N+P+P+S
MONO_AFOVOG,CSD_molecular,AFOVOG,mononuclear,1,Cr,6,OC,"C,C,C,C,C,C",,,Cr|CN:6,Cr|CN:6|Shape:OC,Cr|CN:6|Shape:OC|Donors:C+C+C+C+C+C|Bridges:0,b58843c9fd7c,C+C+C+C+C+C
MONO_AFOVOG01,CSD_molecular,AFOVOG01,mononuclear,1,Cr,6,OC,"C,C,C,C,C,C",,,Cr|CN:6,Cr|CN:6|Shape:OC,Cr|CN:6|Shape:OC|Donors:C+C+C+C+C+C|Bridges:0,b58843c9fd7c,C+C+C+C+C+C
MONO_AFOWIB,CSD_molecular,AFOWIB,mononuclear,1,Os,6,OC,"Cl,Cl,N,N,N,N",,,Os|CN:6,Os|CN:6|Shape:OC,Os|CN:6|Shape:OC|Donors:Cl+Cl+N+N+N+N|Bridges:0,7e9ccfc17ffe,Cl+Cl+N+N+N+N
MONO_AFOWOH,CSD_molecular,AFOWOH,mononuclear,1,Os,6,OC,"Cl,Cl,N,N,N,N",,,Os|CN:6,Os|CN:6|Shape:OC,Os|CN:6|Shape:OC|Donors:Cl+Cl+N+N+N+N|Bridges:0,7e9ccfc17ffe,Cl+Cl+N+N+N+N
MONO_AFOWUN,CSD_molecular,AFOWUN,mononuclear,1,Re,6,OC,"C,C,C,C,N,N",,,Re|CN:6,Re|CN:6|Shape:OC,Re|CN:6|Shape:OC|Donors:C+C+C+C+N+N|Bridges:0,b34506b0967c,C+C+C+C+N+N
MONO_AFOWUO,CSD_molecular,AFOWUO,mononuclear,1,Cu,5,TBPY,"Br,Br,Br,N,N",,,Cu|CN:5,Cu|CN:5|Shape:TBPY,Cu|CN:5|Shape:TBPY|Donors:Br+Br+Br+N+N|Bridges:0,d4f90d1c421f,Br+Br+Br+N+N
MONO_AFOXAU,CSD_molecular,AFOXAU,mononuclear,1,Mo,5,TBPY,"C,C,C,N,N",,,Mo|CN:5,Mo|CN:5|Shape:TBPY,Mo|CN:5|Shape:TBPY|Donors:C+C+C+N+N|Bridges:0,5fcf79d64015,C+C+C+N+N
MONO_AFOYAV,CSD_molecular,AFOYAV,mononuclear,1,Cr,6,OC,"C,C,C,C,C,C",,,Cr|CN:6,Cr|CN:6|Shape:OC,Cr|CN:6|Shape:OC|Donors:C+C+C+C+C+C|Bridges:0,b58843c9fd7c,C+C+C+C+C+C
MONO_AFOYEZ,CSD_molecular,AFOYEZ,mononuclear,1,Y,2,L,"Cl,O",,,Y|CN:2,Y|CN:2|Shape:L,Y|CN:2|Shape:L|Donors:Cl+O|Bridges:0,42a9c53c06a0,Cl+O
MONO_AFOYID,CSD_molecular,AFOYID,mononuclear,1,Y,2,L,"Cl,O",,,Y|CN:2,Y|CN:2|Shape:L,Y|CN:2|Shape:L|Donors:Cl+O|Bridges:0,42a9c53c06a0,Cl+O
MONO_AFOYIF,CSD_molecular,AFOYIF,mononuclear,1,Co,4,SP,"N,N,O,O",,,Co|CN:4,Co|CN:4|Shape:SP,Co|CN:4|Shape:SP|Donors:N+N+O+O|Bridges:0,0d5b26f17542,N+N+O+O
MONO_AFOYOL,CSD_molecular,AFOYOL,mononuclear,1,Zn,4,SP,"N,N,O,O",,,Zn|CN:4,Zn|CN:4|Shape:SP,Zn|CN:4|Shape:SP|Donors:N+N+O+O|Bridges:0,f78dd670751c,N+N+O+O
MONO_AFOYUP,CSD_molecular,AFOYUP,mononuclear,1,Y,2,L,"Cl,O",,,Y|CN:2,Y|CN:2|Shape:L,Y|CN:2|Shape:L|Donors:Cl+O|Bridges:0,42a9c53c06a0,Cl+O
MONO_AFOYUS,CSD_molecular,AFOYUS,mononuclear,1,Fe,6,OC,"N,N,N,N,N,N",,,Fe|CN:6,Fe|CN:6|Shape:OC,Fe|CN:6|Shape:OC|Donors:N+N+N+N+N+N|Bridges:0,d20dea2a99bd,N+N+N+N+N+N
MONO_AFOYUS01,CSD_molecular,AFOYUS01,mononuclear,1,Fe,6,OC,"N,N,N,N,N,N",,,Fe|CN:6,Fe|CN:6|Shape:OC,Fe|CN:6|Shape:OC|Donors:N+N+N+N+N+N|Bridges:0,d20dea2a99bd,N+N+N+N+N+N
MONO_AFOYUS02,CSD_molecular,AFOYUS02,mononuclear,1,Fe,6,OC,"N,N,N,N,N,N",,,Fe|CN:6,Fe|CN:6|Shape:OC,Fe|CN:6|Shape:OC|Donors:N+N+N+N+N+N|Bridges:0,d20dea2a99bd,N+N+N+N+N+N
MONO_AFOZAW,CSD_molecular,AFOZAW,mononuclear,1,Y,2,L,"Cl,O",,,Y|CN:2,Y|CN:2|Shape:L,Y|CN:2|Shape:L|Donors:Cl+O|Bridges:0,42a9c53c06a0,Cl+O
MONO_AFOZAX,CSD_molecular,AFOZAX,mononuclear,1,Pt,4,SP,"S,S,S,S",,,Pt|CN:4,Pt|CN:4|Shape:SP,Pt|CN:4|Shape:SP|Donors:S+S+S+S|Bridges:0,7530b29b40d2,S+S+S+S
MONO_AFOZEA,CSD_molecular,AFOZEA,mononuclear,1,Y,2,L,"Cl,O",,,Y|CN:2,Y|CN:2|Shape:L,Y|CN:2|Shape:L|Donors:Cl+O|Bridges:0,42a9c53c06a0,Cl+O
MONO_AFOZIE,CSD_molecular,AFOZIE,mononuclear,1,Y,2,L,"Cl,O",,,Y|CN:2,Y|CN:2|Shape:L,Y|CN:2|Shape:L|Donors:Cl+O|Bridges:0,42a9c53c06a0,Cl+O
MONO_AFOZIF,CSD_molecular,AFOZIF,mononuclear,1,Pt,4,SP,"S,S,S,S",,,Pt|CN:4,Pt|CN:4|Shape:SP,Pt|CN:4|Shape:SP|Donors:S+S+S+S|Bridges:0,7530b29b40d2,S+S+S+S
MONO_AFOZOL,CSD_molecular,AFOZOL,mononuclear,1,Pt,4,SP,"S,S,S,S",,,Pt|CN:4,Pt|CN:4|Shape:SP,Pt|CN:4|Shape:SP|Donors:S+S+S+S|Bridges:0,7530b29b40d2,S+S+S+S
MONO_AFOZUQ,CSD_molecular,AFOZUQ,mononuclear,1,Pd,4,SP,"C,Cl,P,P",,,Pd|CN:4,Pd|CN:4|Shape:SP,Pd|CN:4|Shape:SP|Donors:C+Cl+P+P|Bridges:0,7d14d8eb9295,C+Cl+P+P
MONO_AFOZUR,CSD_molecular,AFOZUR,mononuclear,1,Pt,4,SP,"S,S,S,S",,,Pt|CN:4,Pt|CN:4|Shape:SP,Pt|CN:4|Shape:SP|Donors:S+S+S+S|Bridges:0,7530b29b40d2,S+S+S+S
MONO_AFOZUT,CSD_molecular,AFOZUT,mononuclear,1,Fe,6,OC,"N,N,N,N,N,N",,,Fe|CN:6,Fe|CN:6|Shape:OC,Fe|CN:6|Shape:OC|Donors:N+N+N+N+N+N|Bridges:0,d20dea2a99bd,N+N+N+N+N+N
MONO_AFOZUT01,CSD_molecular,AFOZUT01,mononuclear,1,Fe,6,OC,"N,N,N,N,N,N",,,Fe|CN:6,Fe|CN:6|Shape:OC,Fe|CN:6|Shape:OC|Donors:N+N+N+N+N+N|Bridges:0,d20dea2a99bd,N+N+N+N+N+N
MONO_AFOZUT02,CSD_molecular,AFOZUT02,mononuclear,1,Fe,6,OC,"N,N,N,N,N,N",,,Fe|CN:6,Fe|CN:6|Shape:OC,Fe|CN:6|Shape:OC|Donors:N+N+N+N+N+N|Bridges:0,d20dea2a99bd,N+N+N+N+N+N
MONO_AFUBAE,CSD_molecular,AFUBAE,mononuclear,1,Rh,2,L,"C,C",,,Rh|CN:2,Rh|CN:2|Shape:L,Rh|CN:2|Shape:L|Donors:C+C|Bridges:0,7dd094a40227,C+C
MONO_AFUBAF,CSD_molecular,AFUBAF,mononuclear,1,Pt,4,SP,"S,S,S,S",,,Pt|CN:4,Pt|CN:4|Shape:SP,Pt|CN:4|Shape:SP|Donors:S+S+S+S|Bridges:0,7530b29b40d2,S+S+S+S
MONO_AFUBIM,CSD_molecular,AFUBIM,mononuclear,1,Au,4,SP,"C,C,C,N",,,Au|CN:4,Au|CN:4|Shape:SP,Au|CN:4|Shape:SP|Donors:C+C+C+N|Bridges:0,e49f25a341db,C+C+C+N
MONO_AFUBIN,CSD_molecular,AFUBIN,mononuclear,1,Pt,4,SP,"S,S,S,S",,,Pt|CN:4,Pt|CN:4|Shape:SP,Pt|CN:4|Shape:SP|Donors:S+S+S+S|Bridges:0,7530b29b40d2,S+S+S+S
MONO_AFUBOT,CSD_molecular,AFUBOT,mononuclear,1,Pt,4,SP,"S,S,S,S",,,Pt|CN:4,Pt|CN:4|Shape:SP,Pt|CN:4|Shape:SP|Donors:S+S+S+S|Bridges:0,7530b29b40d2,S+S+S+S
MONO_AFUCMN,CSD_molecular,AFUCMN,mononuclear,1,Mn,5,TBPY,"C,C,C,C,C",,,Mn|CN:5,Mn|CN:5|Shape:TBPY,Mn|CN:5|Shape:TBPY|Donors:C+C+C+C+C|Bridges:0,8f1a834f5629,C+C+C+C+C
MONO_AFUCOU,CSD_molecular,AFUCOU,mononuclear,1,Ni,4,SP,"C,N,N,N",,,Ni|CN:4,Ni|CN:4|Shape:SP,Ni|CN:4|Shape:SP|Donors:C+N+N+N|Bridges:0,434a66f46a0c,C+N+N+N
MONO_AFUCUA,CSD_molecular,AFUCUA,mononuclear,1,Ni,4,SP,"C,N,N,N",,,Ni|CN:4,Ni|CN:4|Shape:SP,Ni|CN:4|Shape:SP|Donors:C+N+N+N|Bridges:0,434a66f46a0c,C+N+N+N
MONO_AFUDAH,CSD_molecular,AFUDAH,mononuclear,1,Ni,4,SP,"I,N,N,N",,,Ni|CN:4,Ni|CN:4|Shape:SP,Ni|CN:4|Shape:SP|Donors:I+N+N+N|Bridges:0,94c4553c0aae,I+N+N+N
MONO_AFUDOW,CSD_molecular,AFUDOW,mononuclear,1,Zn,4,SP,"Cl,Cl,Cl,Cl",,,Zn|CN:4,Zn|CN:4|Shape:SP,Zn|CN:4|Shape:SP|Donors:Cl+Cl+Cl+Cl|Bridges:0,a7890c09ad2f,Cl+Cl+Cl+Cl
MONO_AFUFAI,CSD_molecular,AFUFAI,mononuclear,1,Y,5,TBPY,"N,N,N,N,N",,,Y|CN:5,Y|CN:5|Shape:TBPY,Y|CN:5|Shape:TBPY|Donors:N+N+N+N+N|Bridges:0,cbe739498cc0,N+N+N+N+N
MONO_AFUFEM,CSD_molecular,AFUFEM,mononuclear,1,Sc,6,OC,"N,N,N,N,N,N",,,Sc|CN:6,Sc|CN:6|Shape:OC,Sc|CN:6|Shape:OC|Donors:N+N+N+N+N+N|Bridges:0,44dc86191dc1,N+N+N+N+N+N
MONO_AFUFIQ,CSD_molecular,AFUFIQ,mononuclear,1,Y,6,OC,"N,N,N,N,N,N",,,Y|CN:6,Y|CN:6|Shape:OC,Y|CN:6|Shape:OC|Donors:N+N+N+N+N+N|Bridges:0,ea20764c68b5,N+N+N+N+N+N
MONO_AFUFOW,CSD_molecular,AFUFOW,mononuclear,1,Sc,5,TBPY,"C,N,N,N,N",,,Sc|CN:5,Sc|CN:5|Shape:TBPY,Sc|CN:5|Shape:TBPY|Donors:C+N+N+N+N|Bridges:0,407c40aa8e6b,C+N+N+N+N
MONO_AFUFOW01,CSD_molecular,AFUFOW01,mononuclear,1,Sc,5,TBPY,"C,N,N,N,N",,,Sc|CN:5,Sc|CN:5|Shape:TBPY,Sc|CN:5|Shape:TBPY|Donors:C+N+N+N+N|Bridges:0,407c40aa8e6b,C+N+N+N+N
MONO_AFUGEQ,CSD_molecular,AFUGEQ,mononuclear,1,Pd,4,SP,"N,N,O,O",,,Pd|CN:4,Pd|CN:4|Shape:SP,Pd|CN:4|Shape:SP|Donors:N+N+O+O|Bridges:0,1e078f45eece,N+N+O+O
MONO_AFUGIS,CSD_molecular,AFUGIS,mononuclear,1,Fe,4,SP,"N,N,N,N",,,Fe|CN:4,Fe|CN:4|Shape:SP,Fe|CN:4|Shape:SP|Donors:N+N+N+N|Bridges:0,718aa130f300,N+N+N+N
MONO_AFUHES,CSD_molecular,AFUHES,mononuclear,1,Os,6,OC,"C,C,C,C,C,C",,,Os|CN:6,Os|CN:6|Shape:OC,Os|CN:6|Shape:OC|Donors:C+C+C+C+C+C|Bridges:0,389f0992853b,C+C+C+C+C+C
MONO_AFUHOB01,CSD_molecular,AFUHOB01,mononuclear,1,Fe,6,OC,"N,N,N,N,N,N",,,Fe|CN:6,Fe|CN:6|Shape:OC,Fe|CN:6|Shape:OC|Donors:N+N+N+N+N+N|Bridges:0,d20dea2a99bd,N+N+N+N+N+N
