mof_node_id,mof_source_id,molecular_record_id,molecular_refcode,match_rank,homology_score,metal_score,donor_set_score,CN_score,shape_similarity,bridge_or_haptic_score,topology_score,stereo_or_relation_score,match_level
MOF_ACYLAG,ACYLAG,MULTI_ACBDRH,ACBDRH,2,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,weak_match
MOF_ACYLAG,ACYLAG,MULTI_ACPMCR,ACPMCR,3,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,weak_match
MOF_ACYLAG,ACYLAG,MULTI_ADERIN,ADERIN,4,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,weak_match
MOF_ACYLAG,ACYLAG,MULTI_ADAGPC,ADAGPC,5,0.725,1.0,0.0,1.0,1.0,1.0,1.0,0.5,weak_match
MOF_ADABAK,ADABAK,MULTI_ADONIR,ADONIR,1,0.7317,1.0,0.5333,0.5333,0.3333,1.0,1.0,0.5,weak_match
MOF_ADABAK,ADABAK,MULTI_ABUNER,ABUNER,2,0.6866,1.0,0.3529,0.5333,0.3333,1.0,1.0,0.5,weak_match
MOF_ADABAK,ADABAK,MULTI_ACHISC10,ACHISC10,3,0.6572,0.8,0.8889,0.2667,0.3333,1.0,0.4,0.5,bridge_topology_match
MOF_ADABAK,ADABAK,MULTI_ABOZOI,ABOZOI,4,0.6508,0.8,0.5833,0.4667,0.3333,1.0,0.7,0.5,weak_match
MOF_ADABAK,ADABAK,MULTI_ABABOY,ABABOY,5,0.6267,0.8,0.5,0.6,0.3333,1.0,0.4,0.5,weak_match
MOF_ADABAK01,ADABAK01,MULTI_ABOZOI,ABOZOI,1,0.7534,1.0,0.5217,0.64,0.4,1.0,1.0,0.5,weak_match
MOF_ADABAK01,ADABAK01,MULTI_ACHISC10,ACHISC10,2,0.6756,0.8,0.7222,0.4,0.4,1.0,0.7,0.5,bridge_topology_match
MOF_ADABAK01,ADABAK01,MULTI_ADIMAB,ADIMAB,3,0.6415,0.8,0.65,0.32,0.4,1.0,0.7,0.5,relaxed_donor_geometry_match
MOF_ADABAK01,ADABAK01,MULTI_ABABOY,ABABOY,4,0.607,0.8,0.4,0.56,0.0,1.0,0.7,0.5,weak_match
MOF_ADABAK01,ADABAK01,MULTI_ADONIR,ADONIR,5,0.6067,0.8,0.4333,0.4333,0.3333,1.0,0.7,0.5,weak_match
MOF_ADABEO,ADABEO,MULTI_ABOZOI,ABOZOI,1,0.7534,1.0,0.5217,0.64,0.4,1.0,1.0,0.5,weak_match
MOF_ADABEO,ADABEO,MULTI_ACHISC10,ACHISC10,2,0.6756,0.8,0.7222,0.4,0.4,1.0,0.7,0.5,bridge_topology_match
MOF_ADABEO,ADABEO,MULTI_ADIMAB,ADIMAB,3,0.6415,0.8,0.65,0.32,0.4,1.0,0.7,0.5,relaxed_donor_geometry_match
MOF_ADABEO,ADABEO,MULTI_ABABOY,ABABOY,4,0.607,0.8,0.4,0.56,0.0,1.0,0.7,0.5,weak_match
MOF_ADABEO,ADABEO,MULTI_ADONIR,ADONIR,5,0.6067,0.8,0.4333,0.4333,0.3333,1.0,0.7,0.5,weak_match
MOF_ADABIS,ADABIS,MULTI_ADONIR,ADONIR,1,0.7317,1.0,0.5333,0.5333,0.3333,1.0,1.0,0.5,weak_match
MOF_ADABIS,ADABIS,MULTI_ABUNER,ABUNER,2,0.6866,1.0,0.3529,0.5333,0.3333,1.0,1.0,0.5,weak_match
MOF_ADABIS,ADABIS,MULTI_ACHISC10,ACHISC10,3,0.6572,0.8,0.8889,0.2667,0.3333,1.0,0.4,0.5,bridge_topology_match
MOF_ADABIS,ADABIS,MULTI_ABOZOI,ABOZOI,4,0.6508,0.8,0.5833,0.4667,0.3333,1.0,0.7,0.5,weak_match
MOF_ADABIS,ADABIS,MULTI_ABABOY,ABABOY,5,0.6267,0.8,0.5,0.6,0.3333,1.0,0.4,0.5,weak_match
MOF_ADABIU,ADABIU,MULTI_ACAJAQ,ACAJAQ,1,0.6658,0.8,0.9,0.5,0.0,0.4583,0.7,0.5,relaxed_donor_geometry_match
MOF_ADABIU,ADABIU,MONO_ACACZR,ACACZR,2,0.5706,0.8,0.8889,0.3333,0.3333,0.0,0.4,0.5,relaxed_donor_geometry_match
MOF_ADABIU,ADABIU,MONO_ACACZR01,ACACZR01,3,0.5706,0.8,0.8889,0.3333,0.3333,0.0,0.4,0.5,relaxed_donor_geometry_match
MOF_ADABIU,ADABIU,MONO_ACACZR03,ACACZR03,4,0.5706,0.8,0.8889,0.3333,0.3333,0.0,0.4,0.5,relaxed_donor_geometry_match
MOF_ADABIU,ADABIU,MONO_ACACZR04,ACACZR04,5,0.5706,0.8,0.8889,0.3333,0.3333,0.0,0.4,0.5,relaxed_donor_geometry_match
MOF_ADABOA,ADABOA,MULTI_ACAJAQ,ACAJAQ,1,0.72,0.8,1.0,0.5,0.0,0.5,0.7,1.0,bridge_topology_match
MOF_ADABOA,ADABOA,MULTI_ADOXOH,ADOXOH,2,0.55,1.0,0.0,0.875,0.0,0.0,1.0,0.5,weak_match
MOF_ADABOA,ADABOA,MONO_ACACZR,ACACZR,3,0.5483,0.8,0.8,0.3333,0.3333,0.0,0.4,0.5,relaxed_donor_geometry_match
MOF_ADABOA,ADABOA,MONO_ACACZR01,ACACZR01,4,0.5483,0.8,0.8,0.3333,0.3333,0.0,0.4,0.5,relaxed_donor_geometry_match
MOF_ADABOA,ADABOA,MONO_ACACZR03,ACACZR03,5,0.5483,0.8,0.8,0.3333,0.3333,0.0,0.4,0.5,relaxed_donor_geometry_match
MOF_ADABUE,ADABUE,MULTI_ADONIR,ADONIR,1,0.7317,1.0,0.5333,0.5333,0.3333,1.0,1.0,0.5,weak_match
MOF_ADABUE,ADABUE,MULTI_ABUNER,ABUNER,2,0.6866,1.0,0.3529,0.5333,0.3333,1.0,1.0,0.5,weak_match
MOF_ADABUE,ADABUE,MULTI_ACHISC10,ACHISC10,3,0.6572,0.8,0.8889,0.2667,0.3333,1.0,0.4,0.5,bridge_topology_match
MOF_ADABUE,ADABUE,MULTI_ABOZOI,ABOZOI,4,0.6508,0.8,0.5833,0.4667,0.3333,1.0,0.7,0.5,weak_match
MOF_ADABUE,ADABUE,MULTI_ABABOY,ABABOY,5,0.6267,0.8,0.5,0.6,0.3333,1.0,0.4,0.5,weak_match
MOF_ADABUG,ADABUG,MULTI_ACAJAQ,ACAJAQ,1,0.6658,0.8,0.9,0.5,0.0,0.4583,0.7,0.5,relaxed_donor_geometry_match
MOF_ADABUG,ADABUG,MONO_ACACZR,ACACZR,2,0.5706,0.8,0.8889,0.3333,0.3333,0.0,0.4,0.5,relaxed_donor_geometry_match
MOF_ADABUG,ADABUG,MONO_ACACZR01,ACACZR01,3,0.5706,0.8,0.8889,0.3333,0.3333,0.0,0.4,0.5,relaxed_donor_geometry_match
MOF_ADABUG,ADABUG,MONO_ACACZR03,ACACZR03,4,0.5706,0.8,0.8889,0.3333,0.3333,0.0,0.4,0.5,relaxed_donor_geometry_match
MOF_ADABUG,ADABUG,MONO_ACACZR04,ACACZR04,5,0.5706,0.8,0.8889,0.3333,0.3333,0.0,0.4,0.5,relaxed_donor_geometry_match
MOF_ADADEP,ADADEP,MONO_ABURAU01,ABURAU01,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ADADEP,ADADEP,MONO_ABUSAV,ABUSAV,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ADADEP,ADADEP,MONO_ABUVOM,ABUVOM,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ADADEP,ADADEP,MONO_ACENNI,ACENNI,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ADADEP,ADADEP,MONO_ACPXNI,ACPXNI,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ADADIT,ADADIT,MONO_ABURAU01,ABURAU01,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ADADIT,ADADIT,MONO_ABUSAV,ABUSAV,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ADADIT,ADADIT,MONO_ABUVOM,ABUVOM,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ADADIT,ADADIT,MONO_ACENNI,ACENNI,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ADADIT,ADADIT,MONO_ACPXNI,ACPXNI,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ADADOZ,ADADOZ,MONO_ABOSOZ,ABOSOZ,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ADADOZ,ADADOZ,MONO_ABOSOZ01,ABOSOZ01,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ADADOZ,ADADOZ,MONO_ADASOQ,ADASOQ,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ADADOZ,ADADOZ,MONO_AFUREB,AFUREB,4,0.875,1.0,0.6,1.0,1.0,1.0,1.0,0.5,relaxed_donor_geometry_match
MOF_ADADOZ,ADADOZ,MONO_ABEFEV,ABEFEV,5,0.8125,1.0,0.75,0.75,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ADAFAN,ADAFAN,MULTI_ACHYZN,ACHYZN,1,0.9036,1.0,0.7143,1.0,1.0,1.0,1.0,0.5,bridge_topology_match
MOF_ADAFAN,ADAFAN,MULTI_ABOKOT,ABOKOT,2,0.85,1.0,0.5,1.0,1.0,1.0,1.0,0.5,weak_match
MOF_ADAFAN,ADAFAN,MULTI_ACOGIJ,ACOGIJ,3,0.85,1.0,0.5,1.0,1.0,1.0,1.0,0.5,weak_match
MOF_ADAFAN,ADAFAN,MULTI_ACOGIJ01,ACOGIJ01,4,0.85,1.0,0.5,1.0,1.0,1.0,1.0,0.5,weak_match
MOF_ADAFAN,ADAFAN,MULTI_ACOVET,ACOVET,5,0.85,1.0,0.5,1.0,1.0,1.0,1.0,0.5,weak_match
MOF_ADAFAN01,ADAFAN01,MULTI_ACHYZN,ACHYZN,1,0.9036,1.0,0.7143,1.0,1.0,1.0,1.0,0.5,bridge_topology_match
MOF_ADAFAN01,ADAFAN01,MULTI_ABOKOT,ABOKOT,2,0.85,1.0,0.5,1.0,1.0,1.0,1.0,0.5,weak_match
MOF_ADAFAN01,ADAFAN01,MULTI_ACOGIJ,ACOGIJ,3,0.85,1.0,0.5,1.0,1.0,1.0,1.0,0.5,weak_match
MOF_ADAFAN01,ADAFAN01,MULTI_ACOGIJ01,ACOGIJ01,4,0.85,1.0,0.5,1.0,1.0,1.0,1.0,0.5,weak_match
MOF_ADAFAN01,ADAFAN01,MULTI_ACOVET,ACOVET,5,0.85,1.0,0.5,1.0,1.0,1.0,1.0,0.5,weak_match
MOF_ADAFER,ADAFER,MULTI_ACNSPT,ACNSPT,1,0.491,0.3,0.5,0.68,0.2,0.5,0.7,0.5,no_match
MOF_ADAFER,ADAFER,MULTI_ADOLIR,ADOLIR,2,0.4745,0.0,0.75,0.76,0.8,0.0,0.7,0.5,no_match
MOF_ADAFER,ADAFER,MULTI_AEIBCU,AEIBCU,3,0.4716,0.0,0.5385,0.76,0.8,0.5,0.7,0.5,no_match
MOF_ADAFER,ADAFER,MULTI_ADIZIX,ADIZIX,4,0.4703,0.0,0.3333,0.76,0.8,1.0,0.7,0.5,no_match
MOF_ADAFER,ADAFER,MULTI_ABOZOI,ABOZOI,5,0.4621,0.0,0.6923,0.92,0.6,0.0,0.5,0.5,no_match
MOF_ADAFIV,ADAFIV,MULTI_ABUMAP,ABUMAP,1,0.5541,0.8,0.6364,0.6,0.2,0.0,0.4,0.5,relaxed_donor_geometry_match
MOF_ADAFIV,ADAFIV,MULTI_ADOLIR,ADOLIR,2,0.4745,0.0,0.75,0.76,0.8,0.0,0.7,0.5,no_match
MOF_ADAFIV,ADAFIV,MULTI_AEIBCU,AEIBCU,3,0.4716,0.0,0.5385,0.76,0.8,0.5,0.7,0.5,no_match
MOF_ADAFIV,ADAFIV,MULTI_ADIZIX,ADIZIX,4,0.4703,0.0,0.3333,0.76,0.8,1.0,0.7,0.5,no_match
MOF_ADAFIV,ADAFIV,MULTI_ABOZOI,ABOZOI,5,0.4621,0.0,0.6923,0.92,0.6,0.0,0.5,0.5,no_match
MOF_ADAFOB,ADAFOB,MULTI_ABUMAP,ABUMAP,1,0.545,0.8,0.6667,0.4667,0.4,0.0,0.4,0.5,relaxed_donor_geometry_match
MOF_ADAFOB,ADAFOB,MULTI_ADACAJ,ADACAJ,2,0.4517,0.0,0.6667,0.6,0.4,0.5,0.7,0.5,no_match
MOF_ADAFOB,ADAFOB,MULTI_ACABAH,ACABAH,3,0.4319,0.0,0.6875,0.6,0.4,0.25,0.7,0.5,no_match
MOF_ADAFOB,ADAFOB,MULTI_ACETCU,ACETCU,4,0.4308,0.0,0.6111,0.64,0.6,0.25,0.7,0.5,no_match
MOF_ADAFOB,ADAFOB,MULTI_ACIGAW,ACIGAW,5,0.4166,0.0,0.5263,0.6,0.6,0.4,0.7,0.5,no_match
MOF_ADALID,ADALID,MULTI_ADONIR,ADONIR,1,0.6688,1.0,0.375,1.0,1.0,0.0,0.5,0.5,weak_match
MOF_ADALID,ADALID,MULTI_ABUQUM,ABUQUM,2,0.6067,0.8,0.7,0.6667,0.6667,0.0,0.4,0.5,relaxed_donor_geometry_match
MOF_ADALID,ADALID,MULTI_ADAJUL,ADAJUL,3,0.5983,0.8,0.7778,0.6111,0.0,0.1667,0.4,0.5,relaxed_donor_geometry_match
MOF_ADALID,ADALID,MULTI_ABAYOR,ABAYOR,4,0.5961,0.8,0.7778,0.6,0.3333,0.0,0.4,0.5,relaxed_donor_geometry_match
MOF_ADALID,ADALID,MULTI_ABOZOI,ABOZOI,5,0.5833,0.8,0.5,0.7333,0.3333,0.0,0.7,0.5,weak_match
MOF_ADAMIC,ADAMIC,MULTI_ABOLIO,ABOLIO,1,0.8083,1.0,0.8,0.6667,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ADAMIC,ADAMIC,MULTI_ACAPCU01,ACAPCU01,2,0.8083,1.0,0.8,0.6667,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ADAMIC,ADAMIC,MULTI_ACIDEX,ACIDEX,3,0.8083,1.0,0.8,0.6667,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ADAMIC,ADAMIC,MULTI_AFAVAE,AFAVAE,4,0.8083,1.0,0.8,0.6667,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ADAMIC,ADAMIC,MULTI_AFEQAG,AFEQAG,5,0.8083,1.0,0.8,0.6667,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ADAQAA,ADAQAA,MULTI_ACAJAQ,ACAJAQ,1,0.6367,0.8,0.8333,0.5,0.0,0.3333,0.7,0.5,relaxed_donor_geometry_match
MOF_ADAQAA,ADAQAA,MULTI_ACACNI,ACACNI,2,0.56,0.0,1.0,0.75,0.0,0.6,0.5,1.0,weak_match
MOF_ADAQAA,ADAQAA,MULTI_ACACNI01,ACACNI01,3,0.56,0.0,1.0,0.75,0.0,0.6,0.5,1.0,weak_match
MOF_ADAQAA,ADAQAA,MULTI_ADERIK01,ADERIK01,4,0.56,0.0,1.0,0.75,0.0,0.6,0.5,1.0,weak_match
MOF_ADAQAA,ADAQAA,MULTI_ADOXOH,ADOXOH,5,0.55,1.0,0.0,0.875,0.0,0.0,1.0,0.5,weak_match
MOF_ADAQEB,ADAQEB,MULTI_ABAWUX,ABAWUX,1,0.8104,1.0,0.875,0.5833,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ADAQEB,ADAQEB,MULTI_ABAXAE,ABAXAE,2,0.8104,1.0,0.875,0.5833,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ADAQEB,ADAQEB,MULTI_ABOFAY,ABOFAY,3,0.8104,1.0,0.875,0.5833,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ADAQEB,ADAQEB,MULTI_ACITEL,ACITEL,4,0.8104,1.0,0.875,0.5833,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ADAQEB,ADAQEB,MULTI_ACITEL01,ACITEL01,5,0.8104,1.0,0.875,0.5833,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ADAQEB01,ADAQEB01,MULTI_ABAWUX,ABAWUX,1,0.8104,1.0,0.875,0.5833,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ADAQEB01,ADAQEB01,MULTI_ABAXAE,ABAXAE,2,0.8104,1.0,0.875,0.5833,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ADAQEB01,ADAQEB01,MULTI_ABOFAY,ABOFAY,3,0.8104,1.0,0.875,0.5833,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ADAQEB01,ADAQEB01,MULTI_ACITEL,ACITEL,4,0.8104,1.0,0.875,0.5833,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ADAQEB01,ADAQEB01,MULTI_ACITEL01,ACITEL01,5,0.8104,1.0,0.875,0.5833,0.0,1.0,1.0,0.5,bridge_topology_match
MOF_ADAQII,ADAQII,MONO_ABZSGA,ABZSGA,1,0.9125,1.0,0.75,1.0,1.0,1.0,1.0,0.5,bridge_topology_match
MOF_ADAQII,ADAQII,MONO_ACPSAG,ACPSAG,2,0.825,1.0,0.4,1.0,1.0,1.0,1.0,0.5,weak_match
MOF_ADAQII,ADAQII,MONO_ADUQEV,ADUQEV,3,0.825,1.0,0.4,1.0,1.0,1.0,1.0,0.5,weak_match
MOF_ADAQII,ADAQII,MONO_ADUROG,ADUROG,4,0.825,1.0,0.4,1.0,1.0,1.0,1.0,0.5,weak_match
MOF_ADAQII,ADAQII,MONO_ADURUM,ADURUM,5,0.825,1.0,0.4,1.0,1.0,1.0,1.0,0.5,weak_match
MOF_ADARAA,ADARAA,MULTI_ADIDAW,ADIDAW,1,0.6141,1.0,0.6562,0.4792,0.25,0.1667,0.5,0.5,relaxed_donor_geometry_match
MOF_ADARAA,ADARAA,MULTI_ACANOJ,ACANOJ,2,0.5683,0.8,0.6176,0.4444,0.3333,0.1333,0.7,0.5,relaxed_donor_geometry_match
MOF_ADARAA,ADARAA,MULTI_ADAWUA,ADAWUA,3,0.5539,0.8,0.8571,0.2292,0.375,0.5,0,0.5,bridge_topology_match
MOF_ADARAA,ADARAA,MULTI_ADAWOU,ADAWOU,4,0.5527,0.8,0.619,0.3333,0.125,1.0,0,0.5,relaxed_donor_geometry_match
MOF_ADARAA,ADARAA,MULTI_ACHACO,ACHACO,5,0.5274,0.8,0.4762,0.3542,0.25,1.0,0,0.5,weak_match
MOF_ADARAC,ADARAC,MULTI_ABOYEZ,ABOYEZ,1,0.69,0.3,0.9487,0.9,0.9,0.5786,0.7,0.5,weak_match
MOF_ADARAC,ADARAC,MULTI_ABOYID,ABOYID,2,0.69,0.3,0.9487,0.9,0.9,0.5786,0.7,0.5,weak_match
MOF_ADARAC,ADARAC,MULTI_ABOZOK,ABOZOK,3,0.6684,0.3,0.8421,1.0,1.0,0.5786,0.5,0.5,weak_match
MOF_ADARAC,ADARAC,MULTI_ABOZUQ,ABOZUQ,4,0.6684,0.3,0.8421,1.0,1.0,0.5786,0.5,0.5,weak_match
MOF_ADARAC,ADARAC,MULTI_ABOYUP,ABOYUP,5,0.665,0.3,0.7179,0.8889,0.8889,0.9333,0.7,0.5,weak_match
MOF_ADASEF,ADASEF,MULTI_ADELAY01,ADELAY01,1,0.5465,0.3,0.85,0.8056,0.1667,0.1455,0.5,0.5,weak_match
MOF_ADASEF,ADASEF,MULTI_ADEKUR,ADEKUR,2,0.4715,0.0,0.85,0.8056,0.1667,0.1455,0.5,0.5,no_match
MOF_ADASEF,ADASEF,MULTI_ACALOH,ACALOH,3,0.4647,0.0,0.95,0.6667,0.1667,0.2054,0.4,0.5,no_match
MOF_ADASEF,ADASEF,MULTI_ADAJUL,ADAJUL,4,0.449,0.8,0.4737,0.3611,0.0,0.3333,0,0.5,no_match
MOF_ADASEF,ADASEF,MULTI_ACAPEB,ACAPEB,5,0.4473,0.0,0.8571,0.6944,0.3333,0.125,0.4,0.5,no_match
MOF_ADASUW,ADASUW,MONO_AFUREB,AFUREB,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ADASUW,ADASUW,MONO_ABOSOZ,ABOSOZ,2,0.875,1.0,0.6,1.0,1.0,1.0,1.0,0.5,relaxed_donor_geometry_match
MOF_ADASUW,ADASUW,MONO_ABOSOZ01,ABOSOZ01,3,0.875,1.0,0.6,1.0,1.0,1.0,1.0,0.5,relaxed_donor_geometry_match
MOF_ADASUW,ADASUW,MONO_ABZSGA,ABZSGA,4,0.875,1.0,0.6,1.0,1.0,1.0,1.0,0.5,relaxed_donor_geometry_match
MOF_ADASUW,ADASUW,MONO_ADASOQ,ADASOQ,5,0.875,1.0,0.6,1.0,1.0,1.0,1.0,0.5,relaxed_donor_geometry_match
MOF_ADATAD,ADATAD,MONO_ABEFEV,ABEFEV,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ADATAD,ADATAD,MONO_ABEFIZ,ABEFIZ,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ADATAD,ADATAD,MONO_ABEFOF,ABEFOF,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ADATAD,ADATAD,MONO_ABEGEW,ABEGEW,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ADATAD,ADATAD,MONO_ABEHAT,ABEHAT,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ADATEH,ADATEH,MONO_ABEFEV,ABEFEV,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ADATEH,ADATEH,MONO_ABEFIZ,ABEFIZ,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ADATEH,ADATEH,MONO_ABEFOF,ABEFOF,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ADATEH,ADATEH,MONO_ABEGEW,ABEGEW,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ADATEH,ADATEH,MONO_ABEHAT,ABEHAT,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,L3_collision
MOF_ADATOQ,ADATOQ,MULTI_ACIMAB,ACIMAB,1,0.7367,0.8,1.0,0.6667,0.6667,0.0,0.7,1.0,relaxed_donor_geometry_match
MOF_ADATOQ,ADATOQ,MULTI_AFAGUN,AFAGUN,2,0.7367,0.8,1.0,0.6667,0.6667,0.0,0.7,1.0,relaxed_donor_geometry_match
MOF_ADATOQ,ADATOQ,MULTI_ACUWAW,ACUWAW,3,0.6125,1.0,0.75,0.5,0.0,0.0,0.5,0.5,relaxed_donor_geometry_match
MOF_ADATOQ,ADATOQ,MULTI_ABAMID,ABAMID,4,0.6117,0.8,0.6,0.6667,0.6667,0.0,0.7,0.5,relaxed_donor_geometry_match
MOF_ADATOQ,ADATOQ,MULTI_ABEPIK,ABEPIK,5,0.6117,0.8,0.6,0.6667,0.6667,0.0,0.7,0.5,relaxed_donor_geometry_match
MOF_ADATUW,ADATUW,MULTI_ACUWAW,ACUWAW,1,0.8125,1.0,0.75,0.8333,0.6667,1.0,0.5,0.5,bridge_topology_match
MOF_ADATUW,ADATUW,MULTI_ACIMAB,ACIMAB,2,0.7533,0.8,1.0,0.3333,0.3333,1.0,0.7,1.0,bridge_topology_match
MOF_ADATUW,ADATUW,MULTI_AFAGUN,AFAGUN,3,0.7533,0.8,1.0,0.3333,0.3333,1.0,0.7,1.0,bridge_topology_match
MOF_ADATUW,ADATUW,MULTI_ADUXOP,ADUXOP,4,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,weak_match
MOF_ADATUW,ADATUW,MULTI_AFAFEV,AFAFEV,5,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,weak_match
MOF_ADAVAD,ADAVAD,MULTI_ABOZOI,ABOZOI,1,0.6965,1.0,0.5926,0.7667,0.4,0.0,1.0,0.5,weak_match
MOF_ADAVAD,ADAVAD,MULTI_ABUQUM,ABUQUM,2,0.6798,0.8,0.9524,0.6333,0.4,0.0,0.7,0.5,relaxed_donor_geometry_match
MOF_ADAVAD,ADAVAD,MULTI_ADAJUL,ADAJUL,3,0.6548,0.8,0.7727,0.5667,0.4,0.3333,0.7,0.5,relaxed_donor_geometry_match
MOF_ADAVAD,ADAVAD,MULTI_ACETCU,ACETCU,4,0.6298,0.8,0.619,0.6,0.2,0.5,0.7,0.5,relaxed_donor_geometry_match
MOF_ADAVAD,ADAVAD,MULTI_AEIBCU,AEIBCU,5,0.6279,0.8,0.3448,0.6333,0.4,1.0,0.7,0.5,weak_match
MOF_ADAVAE,ADAVAE,MULTI_ACUWAW,ACUWAW,1,0.8125,1.0,0.75,0.8333,0.6667,1.0,0.5,0.5,bridge_topology_match
MOF_ADAVAE,ADAVAE,MULTI_ACIMAB,ACIMAB,2,0.7533,0.8,1.0,0.3333,0.3333,1.0,0.7,1.0,bridge_topology_match
MOF_ADAVAE,ADAVAE,MULTI_AFAGUN,AFAGUN,3,0.7533,0.8,1.0,0.3333,0.3333,1.0,0.7,1.0,bridge_topology_match
MOF_ADAVAE,ADAVAE,MULTI_ADUXOP,ADUXOP,4,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,weak_match
MOF_ADAVAE,ADAVAE,MULTI_AFAFEV,AFAFEV,5,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,weak_match
MOF_ADAVEI,ADAVEI,MULTI_ACIMAB,ACIMAB,1,0.7367,0.8,1.0,0.6667,0.6667,0.0,0.7,1.0,relaxed_donor_geometry_match
MOF_ADAVEI,ADAVEI,MULTI_AFAGUN,AFAGUN,2,0.7367,0.8,1.0,0.6667,0.6667,0.0,0.7,1.0,relaxed_donor_geometry_match
MOF_ADAVEI,ADAVEI,MULTI_ACUWAW,ACUWAW,3,0.6125,1.0,0.75,0.5,0.0,0.0,0.5,0.5,relaxed_donor_geometry_match
MOF_ADAVEI,ADAVEI,MULTI_ABAMID,ABAMID,4,0.6117,0.8,0.6,0.6667,0.6667,0.0,0.7,0.5,relaxed_donor_geometry_match
MOF_ADAVEI,ADAVEI,MULTI_ABEPIK,ABEPIK,5,0.6117,0.8,0.6,0.6667,0.6667,0.0,0.7,0.5,relaxed_donor_geometry_match
MOF_ADAVIM,ADAVIM,MULTI_ACIMAB,ACIMAB,1,0.7367,0.8,1.0,0.6667,0.6667,0.0,0.7,1.0,relaxed_donor_geometry_match
MOF_ADAVIM,ADAVIM,MULTI_AFAGUN,AFAGUN,2,0.7367,0.8,1.0,0.6667,0.6667,0.0,0.7,1.0,relaxed_donor_geometry_match
MOF_ADAVIM,ADAVIM,MULTI_ACUWAW,ACUWAW,3,0.6125,1.0,0.75,0.5,0.0,0.0,0.5,0.5,relaxed_donor_geometry_match
MOF_ADAVIM,ADAVIM,MULTI_ABAMID,ABAMID,4,0.6117,0.8,0.6,0.6667,0.6667,0.0,0.7,0.5,relaxed_donor_geometry_match
MOF_ADAVIM,ADAVIM,MULTI_ABEPIK,ABEPIK,5,0.6117,0.8,0.6,0.6667,0.6667,0.0,0.7,0.5,relaxed_donor_geometry_match
