selection_order,mol_id,fold,metal,cn,graph_sha256,candidate_count,k,signature_matches,exact_matches,signature_fully_collapsed,exact_fully_collapsed,signature_roundtrip_passes,exact_roundtrip_passes,signature_roundtrip_all,exact_roundtrip_all,candidate_count_matches,candidate_count_stable,variant_errors,signature_reference_sha256,exact_reference_sha256,encode_median_seconds,signature_median_seconds,exact_median_seconds,error_examples_json,fatal_error
226,YALCEW,3,Zn,4,cb86361677b24bffef5cf1f6f46fe18fc2508ab80d61d49939a4b271edbb9c2f,4,100,54,100,False,True,100,100,True,True,100,True,0,1fc5842d3b6d7a435928443bf9530850118a7a0afd93c83ee42d22d9d6e2e97c,c1011e552d8fa722ec25141bfb9fd49fe8254639bdfc20f5c30f1eff96dc0f90,0.005290650005917996,0.00015839998377487063,0.0006400999845936894,[],
227,AVUBEZ,2,Zn,4,04142f6eb40a2ac9d1d547a0e0a06f26fcbf7e63d3a0075cdd70a7ef9837357b,4,100,100,100,True,True,100,100,True,True,100,True,0,68dfee51f9d73936ec36772b6e0ed6926c58e3c92568ba463c7cf20d40cddc6e,68dfee51f9d73936ec36772b6e0ed6926c58e3c92568ba463c7cf20d40cddc6e,0.010741149977548048,0.00015529998927377164,0.0007470999844372272,[],
228,DELTIY,2,Zn,5,8f6cfde394e1c59bfad06259bad510c48fb4534f9b26be0737d8e8cb2d5cd7e7,2,100,100,100,True,True,100,100,True,True,100,True,0,cd1cdec11e4fab1be1bd11c726f66a767a510b19bd576d9ea62f5a4a9bfc6e0c,cd1cdec11e4fab1be1bd11c726f66a767a510b19bd576d9ea62f5a4a9bfc6e0c,0.005484950001118705,0.0002696000155992806,0.000843899993924424,[],
229,JOVFOS,4,Pd,4,54533250b872a8e1bb6451be51ba80a8510e54ae65703086dbd3a19e16127905,2,100,100,100,True,True,100,100,True,True,100,True,0,9b9a3197e0607733c69a7dafceb28cf3a57b6f50f56411a12faf2aaf92f99c46,9b9a3197e0607733c69a7dafceb28cf3a57b6f50f56411a12faf2aaf92f99c46,0.0015852500073378906,0.00013380000018514693,0.00038800001493655145,[],
230,RUCQAK,0,Zn,4,1b240cae360d123409bee830e61bcf00737671a1fd2c160236763b36b50b2d52,4,100,100,100,True,True,100,100,True,True,100,True,0,a115d13f1df935ba992506ced709442c2c83b24898002398264fcbaa88016724,a115d13f1df935ba992506ced709442c2c83b24898002398264fcbaa88016724,0.0031830500083742663,0.00025499999173916876,0.001247400010470301,[],
231,TEVJEM,2,Zn,4,d65ddf764bace899de0bff0088399fa8bf1b047d9ac4a3612bfde44f0c96a9f1,2,100,51,100,False,True,100,100,True,True,100,True,0,f3c516b34d8e9e42d28f723f9079e6cf4c87fd1d755c51aba124206f2d5904b2,f3c516b34d8e9e42d28f723f9079e6cf4c87fd1d755c51aba124206f2d5904b2,0.003704800008563325,0.00015010000788606703,0.0005212999822106212,[],
232,HAGBAT,1,Ni,4,bb6e0cbbf94ba66b17988750056302aacb0ee5027bd993f68981b98294537336,4,100,25,100,False,True,100,100,True,True,100,True,0,4d8c6f921c011e3dce3b10ca25582c8e042b82d81a56d357d0a0cbbaf9c3ddd0,4d8c6f921c011e3dce3b10ca25582c8e042b82d81a56d357d0a0cbbaf9c3ddd0,0.003957149994676001,0.00016399999731220305,0.0006985999934840947,[],
233,EQUVUJ,1,Ir,6,e93cf59cf2e95531d90f9228dbb430d1621f6c5a8971fcb43219d4e632db6db0,2,100,53,100,False,True,100,100,True,True,100,True,0,9ddb5d10f84634aa7d52aad77afb563fc0c7c45d925d8d96db7dbef74eb640e4,185e33a4d83ac121789f783888105d710320c3438d8df601c728faf51304d0c8,0.007663149983272888,0.00021040000137872994,0.0006739000091329217,[],
234,HIZLOS,3,Pd,4,ac9e337e66c91262b4b4bc35434eb0592e785af83313d4fce5be8d3cd19d56e9,4,100,100,100,True,True,100,100,True,True,100,True,0,a5da2d5d1b2d16ee12548c9f44f5647710a4f60b10194ddcaf2b5ed997318c40,a5da2d5d1b2d16ee12548c9f44f5647710a4f60b10194ddcaf2b5ed997318c40,0.01002755000081379,0.0002646000066306442,0.0012882000009994954,[],
235,AGIZEX,3,Fe,6,bba2ddd491cf424f641b527b3d35b501eeab10c18693dc8c58f28a036b515947,4,100,47,100,False,True,100,100,True,True,100,True,0,1d7e0888ea8054a4154618f6e4ff3373396b9dd19fc6a5edd44e1fccd6d5e495,adbd6a487562f858ac2f95776e904a0069517398ba01e296b4e09b7d134a5c62,0.00980455000535585,0.00031629999284632504,0.00146229998790659,[],
236,VOPROI,4,Pt,4,59b4009162b42ce34e704965ef304c4b460bc31dd68a5d0a94cfe80c2f2d082c,4,100,51,100,False,True,100,100,True,True,100,True,0,22eb5118cb4e3681e5e89e750bf05f3960675c4c1f54a0ca8d41b48a3acf4fa5,4f95416e132de29038dd5c274d725f2cda645e7f13cb19dc603103c79b4d615f,0.002634150005178526,0.00015740000526420772,0.000734600005671382,[],
237,GEBQOV,2,Ir,6,54a6ddd74b504f0db2ab4ec3f380e4c382462f1fb55ceb0790ba3d0c651e49f7,2,100,51,100,False,True,100,100,True,True,100,True,0,fdebc322c2862a85fceaf0560bb0d76fbd5c36d8641d567c3260ff31334792f9,fdebc322c2862a85fceaf0560bb0d76fbd5c36d8641d567c3260ff31334792f9,0.010235400011879392,0.00022340001305565238,0.0007251999923028052,[],
238,WAPQUD,4,Zn,4,52029462e798d325ca313169c8603150b639d0013ccf4fe38db213222da87f03,2,100,100,100,True,True,100,100,True,True,100,True,0,fd5266e69bd6a8bc0a5f9f55969bcb9e745ea87b0f4faa304a6c3dec842487d1,fd5266e69bd6a8bc0a5f9f55969bcb9e745ea87b0f4faa304a6c3dec842487d1,0.005385950018535368,0.00014150000060908496,0.00033299997448921204,[],
239,FOBFEK,1,Zn,6,4d05d9fc0087a0de0060681a6e70d05989d21143b06ea4ddc638f281c820c3eb,4,100,60,100,False,True,100,100,True,True,100,True,0,8312293e2beaecbcf55ac73adfb442647ecf4919c7136d82e863456cf5a42c23,a40eb90c109e143ae9aac11195b71e2bad40b83faf996be010111cadd75919e3,0.0078125,0.0002694000140763819,0.0013317999837454408,[],
240,HIZKOR,2,Pd,4,77b6b58b5fdee0865cc62b2285108a401a8c90b62ddbd9ca7aed74766edb9d90,4,100,100,100,True,True,100,100,True,True,100,True,0,022da470020c9f8ef54ef5a7eab88335e947e4678bc6a6027aa96078c6338031,022da470020c9f8ef54ef5a7eab88335e947e4678bc6a6027aa96078c6338031,0.007105149998096749,0.0001799000019673258,0.0007786999922245741,[],
241,FALFUV,2,Ni,4,d88aec1e184db9453f42b2bd1814186cfdbc6c1359dc3ae3f2531569ad43290d,2,100,100,100,True,True,100,100,True,True,100,True,0,1e49be6c927a43111d4058148becb5d354b37441ac0e9638016f02c889adf9ed,1e49be6c927a43111d4058148becb5d354b37441ac0e9638016f02c889adf9ed,0.006208199993125163,0.0001883000077214092,0.000586600013775751,[],
242,NUCJEC,2,Rh,4,be225c87893e15be5f5a7853f12562a5bcfa69f95eea095ea84ced9bc367e4e0,2,100,43,100,False,True,100,100,True,True,100,True,0,064a1e94db97c2325c66d8191856b46d5d5cc59860337d9608194a1be11de85b,800a894641d4b255993a0d6c158a4500709ab929faf3eed3a4d643db3a82f4a9,0.006990050009335391,0.0002690000110305846,0.0007960999791976064,[],
243,PAXROZ,4,Zn,4,bbe35e3e7076683d5eda85864913bbf9a6499c3a4387dd2453d70f5326823f83,4,100,44,100,False,True,100,100,True,True,100,True,0,e6d705382b55a85dcc032ef24738ddd6f532b1dbe0de09b7980fee3331689583,8187a8ba00eaef58a3156d896f3b07d30f4699168fe20f9cafbed3b666899751,0.00217650001286529,0.0001553000183776021,0.0006129000103101134,[],
244,RISKEK,0,Zn,4,43e94a94c74a4a01266a8a9c6cd8cc6001b698f245763c74deebf40d570ed6a2,4,100,25,100,False,True,100,100,True,True,100,True,0,51f65fe6d93c38613eb4abc09fe89bdb4bb0e68e71a4d0a7ca00c1cccc9380af,51f65fe6d93c38613eb4abc09fe89bdb4bb0e68e71a4d0a7ca00c1cccc9380af,0.0018876499962061644,0.00016170000890269876,0.0006782999844290316,[],
245,TAWJUY,3,Pd,4,2d9ba6aff10df2e08f79028bc4b3f2c531b11e14370fe11bc474e900943d3887,2,100,45,100,False,True,100,100,True,True,100,True,0,ebe6e0392c7d9928dcd8eeb430f5296e7cd4c86377938d7d0c6875fff91c8f67,ebe6e0392c7d9928dcd8eeb430f5296e7cd4c86377938d7d0c6875fff91c8f67,0.00665314999059774,0.00017040001694113016,0.0004653999931178987,[],
246,MOSWEW,1,Ni,4,ce36d51f2b5e1faa42256643b70849704b4b493b79413be9a153286b2db04c05,2,100,100,100,True,True,100,100,True,True,100,True,0,1ef04278a4c39b8156d25ab046b47dbc281b94826a09186a13288645eb848303,1ef04278a4c39b8156d25ab046b47dbc281b94826a09186a13288645eb848303,0.005258749995846301,0.0001416000013705343,0.0003127999952994287,[],
247,ATODAR,4,Pd,4,d2fd54918ef144e7e1da520a63f6c06da4694768a8b4f3c6645546281c3c48ea,4,100,100,100,True,True,100,100,True,True,100,True,0,915eba4e910579df972bc60dca58d30e80632cafc12154ab27f32125f13b9346,915eba4e910579df972bc60dca58d30e80632cafc12154ab27f32125f13b9346,0.006867400006740354,0.0001714999962132424,0.0007352999818976969,[],
248,ALOYUX,4,Zn,5,7c38f920e4098bdd3257e6d94d26a52610a5ab0d87d78970067da49a4ff70a45,2,100,100,100,True,True,100,100,True,True,100,True,0,f7da4b177f3196ee38ba75d38380d4ab155b484777a46cf56a28d556f461cf4a,f7da4b177f3196ee38ba75d38380d4ab155b484777a46cf56a28d556f461cf4a,0.00698135000129696,0.00015850001364015043,0.0004036999889649451,[],
249,EABHCP,3,Pt,4,518c26ed89a3367ae2b113b51a9c86d15d4a40faf368b6c34b4bc2f19f16f1b6,6,100,37,100,False,True,100,100,True,True,100,True,0,f02f068cec3e421ee4db6970d53f84e72b516653cf6db38554cb961f82d31082,8f18e26cbd1acbf5d7890ccf4ef241a896919bff4739e39826ea73438964ec87,0.0007256499957293272,0.00015139998868107796,0.001000199990812689,[],
250,CIMMIY,1,Pt,6,198ddaafe6021f1d2701a40d7cd7ff0a112f00c0a41bd5eb8a69b5928defe15b,2,100,56,100,False,True,100,100,True,True,100,True,0,b4142fad54269d7e2eadb489948cac9b4a6adb70d97b919999120a9bd51a2c14,847a2eb2dec22d12135c17a9e29e8f075352d10e717e1e07278102c101cb625f,0.0076605499925790355,0.00022409998928196728,0.0007156000065151602,[],
251,QAJDUD,2,Pt,4,5b5ef35b04f4a318d79fe0270be7d69ea9ef14b4900ce592c38dcd6e19488c50,2,100,51,100,False,True,100,100,True,True,100,True,0,3051bd9f7e49c3ec357a89b3d5a5ee7798dc7a6bc8d1a7c2ab22444306cedf6a,282a5d64d30a328fdd94fa2303c9c77e7902ea461109c0cfd3e83772c978b9ea,0.007238350008265115,0.00018010000349022448,0.0004995999915990978,[],
252,GOLLEZ,4,Cr,6,a7ff47d21eb3a72c1b17a53c3eb6d03ee2a568c74b573a7a8603c91281397f25,48,100,8,100,False,True,100,100,True,True,100,True,0,40dbf5459f3d12762f7ed263559b26fda899b4600866464bdff20355398f7f70,a7491e87e0526950024d7f00e06442fff7a36aeffe0dbf565d157aea3a4226be,0.007695650012465194,0.0002440999960526824,0.013895200012484565,[],
253,WIXQID,4,Pt,4,febdbd38adfb1cbf6956442b65884809f456368941f7e9f2a0807ee1eb493433,4,100,49,100,False,True,100,100,True,True,100,True,0,051a3a5788eae26c5bd25e6dbf34921e5e695a01f0db2bc282dd487df2465a9a,051a3a5788eae26c5bd25e6dbf34921e5e695a01f0db2bc282dd487df2465a9a,0.006406100001186132,0.0001635999942664057,0.000728400016669184,[],
254,ADUKER,2,Pd,4,7454e3883e2e06e2ef79126cf273ef1bcbc7885e36708ebfcc9846a80930b60b,2,100,100,100,True,True,100,100,True,True,100,True,0,d482b191f2e4c066be4e37f26e7ca1463ba70b746619abcf5bcb9c1214bfdef0,d482b191f2e4c066be4e37f26e7ca1463ba70b746619abcf5bcb9c1214bfdef0,0.007304599988856353,0.0001605999714229256,0.00041290000081062317,[],
255,YONWIJ,0,Pt,4,bee925a347bd3abeb20cbe0877a7ab69691ff3bc92046b681f537a023a90211b,2,100,49,100,False,True,100,100,True,True,100,True,0,d34e3da68e43084c2cff1e6c4ed7c35db3351dc052cdd1a500c9ff3115f7b565,d34e3da68e43084c2cff1e6c4ed7c35db3351dc052cdd1a500c9ff3115f7b565,0.0026949499879265204,0.00015200002235360444,0.0004327000060584396,[],
256,TIRLUC,2,Rh,6,f0ab1d53853a239d7684672d27d45142dfb1caf6bfdfe4a208ad73d5901aefd2,6,100,21,100,False,True,100,100,True,True,100,True,0,6960433aff0ef44717135df56de8ed46d4446aa8aa4dcdb900cffd35e5177478,3d89bce10236f28d2dce337520c1a7e25fbf2b0cac2503b0dcac79496a515d12,0.004855100007262081,0.00019550000433810055,0.0015853999939281493,[],
257,PETKAB,3,Pt,4,69fe9ced0f50c711f472b943cc124f0df7f912ed4902383da5033a976b0e4774,6,100,24,100,False,True,100,100,True,True,100,True,0,3f0902840d204bb34ff57b693b577419c862ef093489a0a0bddf4ccfe281cdc1,21f1fdfacddee10c1f8bade365528b228b584d5996779b49a37e1aead5f034f9,0.002184299999498762,0.00015669999993406236,0.0009987999801523983,[],
258,LUHGEB,1,Ni,4,d80aa5db9dc8028ddc0176b7b3d701582626226e742498a3d295a0abd710b9a4,2,100,100,100,True,True,100,100,True,True,100,True,0,205f3add2b524d38db52aa4d0e13c3f27c5b4dc103fcf68e50424531e0be2df7,205f3add2b524d38db52aa4d0e13c3f27c5b4dc103fcf68e50424531e0be2df7,0.008013550002942793,0.00015049998182803392,0.0004135000053793192,[],
259,DCAZPD,4,Pd,4,ffe2a3875d4ef35d5425e2e95c49f160b718a5a82bf46e3a39fa8ec73e5e4a74,4,100,100,100,True,True,100,100,True,True,100,True,0,617d6c32f04688d798da1b6e4a4b21c7456f7c49e051adc99278b742536ab894,617d6c32f04688d798da1b6e4a4b21c7456f7c49e051adc99278b742536ab894,0.0040342999855056405,0.00017069999012164772,0.0007764000038150698,[],
260,JIJWAD,2,Ni,4,ab95ca792d91527281ef7597367a7c9eb145bfb02a1d086e3a2889fff34675d5,6,100,37,100,False,True,100,100,True,True,100,True,0,90b37ba466771848bc662a1055ffdb8ecbf738c2adc0f510115941339fae3e90,5103f652cb6628e4a99c89c8da8931565bf43f0a7d4e29e5d64f68ab2ae66efb,0.0034758000110741705,0.00015259999781847,0.0009854999952949584,[],
261,VIPLEO,4,Ir,6,347d7efc88e4f967ba782841a2e4c3ee99dabe91a1eaecb7e14a7f368630ee86,2,100,57,100,False,True,100,100,True,True,100,True,0,d4fce280bc92a8277a1b90314de124e62608f8df044806e99929af3edf1e5943,d4fce280bc92a8277a1b90314de124e62608f8df044806e99929af3edf1e5943,0.014939699991373345,0.0003625999961514026,0.0012295999913476408,[],
262,DEVBIT,4,Pd,4,3e166767638fad33c66f8d43714a949a5057fa1e216034de84398c07f66867fa,2,100,56,100,False,True,100,100,True,True,100,True,0,66649f14705feaddc4012f47d935415415b77bda89744578f6e722ad900e7f93,66649f14705feaddc4012f47d935415415b77bda89744578f6e722ad900e7f93,0.00717909999366384,0.0001689000055193901,0.0004616999940481037,[],
263,MIBLOC,1,Pd,4,e8bf805a4f661d00decb37cab3fdff3d230dd606785c8c59379e009767146e78,2,100,100,100,True,True,100,100,True,True,100,True,0,cb8087944c28ec18bb10b657eecb2dd2c9b4c7ee36807ce505958621d0cfc785,cb8087944c28ec18bb10b657eecb2dd2c9b4c7ee36807ce505958621d0cfc785,0.006307500007096678,0.00016460000188089907,0.0004535000189207494,[],
264,OHEYUX,2,Fe,6,d2e1629496c2727a0e61f846385d4aa6e5b379900ae1d5b4d7ff9419585ace87,48,100,40,100,False,True,100,100,True,True,100,True,0,9b89905a64fa8b4f8be851dd388573d55fae3a6dcdb489fdbb3ee94e9b2f9d57,ce6fefed21a0dbc7a22934f6ab4c24c5d8f2d304feafd575a41877d7923be138,0.006563000017195009,0.0002553999947849661,0.016945799987297505,[],
265,JIMYIN,1,Pt,4,9aa77248eedd256e95e0ad5d5f5698c517aec4ce9701d89894d40a1405dbda32,4,100,53,100,False,True,100,100,True,True,100,True,0,b131ab3803a066a60f813cbe07f8533cf454321a0cd25dd99eef851b8cd9deb6,b131ab3803a066a60f813cbe07f8533cf454321a0cd25dd99eef851b8cd9deb6,0.005503900014446117,0.00017610000213608146,0.0007959000067785382,[],
266,TIHZAL,2,Pt,4,5ea10d931eecca2ae838a62e5c6cc4e49d32b37b2b1898bee949c5851032e6d6,2,100,50,100,False,True,100,100,True,True,100,True,0,b1f09a1691590bb891a209a78ba073eba9e011fc703200fb18a767c6747738d5,b1f09a1691590bb891a209a78ba073eba9e011fc703200fb18a767c6747738d5,0.004987750013242476,0.00016590001177974045,0.000450999999884516,[],
267,NOKQIP,2,Pt,4,f29a15269311da47dea11e6c455f9ae6934b46cfb2a365c5150146d4806ae746,4,100,100,100,True,True,100,100,True,True,100,True,0,e3caa8e74c207e6adc864523c6d6f9ad168d3183c5b0ad2371b6b6b412d044f7,e3caa8e74c207e6adc864523c6d6f9ad168d3183c5b0ad2371b6b6b412d044f7,0.0048017999943112954,0.00025469998945482075,0.0012746999855153263,[],
268,HUCKUO,3,Pd,4,aed48a0ad01b31e57eedfcffa70b2970d35db21576962f95ab887fee0ebb4101,4,100,51,100,False,True,100,100,True,True,100,True,0,6868d7c57bec48dd293f5aca1042607b544feefbd754854881c41f3a56fff9a3,6021887a559a1b2d3b992fb694d91eae25ebe7f91754f4ed0b2dcaf42b79fd91,0.00826075000804849,0.00017179999849759042,0.0008184000034816563,[],
269,EMIJIV,3,Rh,4,4eb36ce53f4d8cc710629e63be9a32839a799668e75d4c67306d2cef00a1ad95,2,100,100,100,True,True,100,100,True,True,100,True,0,cfd8c376da43915ce095205232dfb4b431612ef8dc296e92bd18f9170f0f7a53,cfd8c376da43915ce095205232dfb4b431612ef8dc296e92bd18f9170f0f7a53,0.008616749997599982,0.0002308000111952424,0.0007012999849393964,[],
270,ENEJIS,0,Pt,4,266b9528bb8ae6b37deec9eb6ad66bc533ecf68e85074b14c93c24efb5bdc71f,2,100,61,100,False,True,100,100,True,True,100,True,0,394b8addc732ab7351acbc92dd33c3e58781130919efc88e6548387376456a7f,394b8addc732ab7351acbc92dd33c3e58781130919efc88e6548387376456a7f,0.002396350013441406,0.0001517999917268753,0.00043070001993328333,[],
271,LALNIV,3,Pt,4,203ef2420b568155083754508f0e693d621d75e211adbc4eda7436432fbbfe51,4,100,45,100,False,True,100,100,True,True,100,True,0,67220e64a72b5a74da1fb2fb7aeeb1583a9301248b14a3d91d37fdfa2149af99,67220e64a72b5a74da1fb2fb7aeeb1583a9301248b14a3d91d37fdfa2149af99,0.002508050005417317,0.00024049999774433672,0.0010577999928500503,[],
272,COSWUC,1,Pd,4,23de371425cbd1784845a416367894db429cb45bcdbac5e10da6a6e654416637,4,100,100,100,True,True,100,100,True,True,100,True,0,dae18567ec0418a0d28be6976f2e9dada0599e39cc6e532519eab8042196b6f4,dae18567ec0418a0d28be6976f2e9dada0599e39cc6e532519eab8042196b6f4,0.009752849990036339,0.0002463000128045678,0.001147299975855276,[],
273,AYIKEY,2,Zn,4,bf1d133b93899cdc44dcefc330ee5cc0507af1096c72d04a76821a45599043dd,2,100,48,100,False,True,100,100,True,True,100,True,0,55d57682c008229e6c1b16afef7affbe1a9fb608e667147a03e840d83ffb6922,55d57682c008229e6c1b16afef7affbe1a9fb608e667147a03e840d83ffb6922,0.0025236000074073672,0.0001453000004403293,0.00036570001975633204,[],
274,RUWJAV,4,Ir,6,db819fdcd05d40baf8c1e344b0bcd705bedbc0a6da9326f2833558ed2eead4e2,2,100,57,100,False,True,100,100,True,True,100,True,0,683eee2fd33f4cfc80fec0ae301d2cd4fc8930271e0df096f8a5f044e45bb9a2,acc883e58cf074ad919e8d20298a745341bdb37bb4cfefddaf27c214d8141b68,0.012381350010400638,0.00035230000503361225,0.0012137999874539673,[],
275,OWESAM,3,Ir,6,9c5333e2cf1937142afb571433d11824afc3bd32e04785c818b73ffc93cc46ec,2,100,56,100,False,True,100,100,True,True,100,True,0,9d6f1bfffd9d76f60eb89d36e63d541302bdf123210a3a0aba3099c70420a761,9d6f1bfffd9d76f60eb89d36e63d541302bdf123210a3a0aba3099c70420a761,0.009780199994565919,0.00021940001170150936,0.0007037000032141805,[],
276,YILYAX,1,Ni,4,a859b7960cbeac655bae031dda9c9adc4d88f048e2d947c82c490cbae79e0cde,2,100,100,100,True,True,100,100,True,True,100,True,0,9f1cc4d9339facf81a0c8f6ff8ddf5bdab7649dfc1d7ceaecad032b985fb69d5,9f1cc4d9339facf81a0c8f6ff8ddf5bdab7649dfc1d7ceaecad032b985fb69d5,0.00591165000514593,0.0001847999810706824,0.0004715000104624778,[],
277,MAJNIW,3,Ir,6,fee57d8ef51fb7e77060fa045628ff062806cbfad65297e809557c3f536d4723,4,100,47,100,False,True,100,100,True,True,100,True,0,4d3c27022e3aabc291bf2c6c4ecb76d2e7deb9bba217eddc2b699559a9ad1267,4273c7de517d07423afeb750d9e0e6b2f000d0117930112619f381403dc531f4,0.008143400002154522,0.0003378999826963991,0.0020034000044688582,[],
278,MEDGEK,2,Ir,4,2a19951312a7acab2b917390792d33b58b1392304207d981cbdde90af61aad14,2,100,100,100,True,True,100,100,True,True,100,True,0,4c449036c766edc896d7bf23170120f0d991ccbd21fc7bb9773b03f4aa972afd,4c449036c766edc896d7bf23170120f0d991ccbd21fc7bb9773b03f4aa972afd,0.010566600001766346,0.00023259999579750001,0.0006985000218264759,[],
279,GUXVIG,2,Ni,4,e842a332dafad6dfdfd1d89e65d62796be3e36f62de09dd851d734a455f15740,2,100,100,100,True,True,100,100,True,True,100,True,0,de4042d97967e5cff6a0575f2126a104f58e1fefa0ff466f37bc92b68e18ae50,de4042d97967e5cff6a0575f2126a104f58e1fefa0ff466f37bc92b68e18ae50,0.0073502000159351155,0.00015089998487383127,0.0003766999871004373,[],
280,NAHLEO,0,Ni,4,1aaffe9b29463874450911e5779c5a09bae7a7099a83a4adb2a72800b996742e,4,100,100,100,True,True,100,100,True,True,100,True,0,0f2de466dd6dc92471cd3814d88789813855e1705c308f3d58af9dc8dc6e4431,0f2de466dd6dc92471cd3814d88789813855e1705c308f3d58af9dc8dc6e4431,0.006183400008012541,0.00026369999977760017,0.0013309000059962273,[],
281,WIXMIB,2,Ir,6,2a782fee861874aa703d5e1e13d978e02ae323b86fb668a0613b291a6190e2cc,6,100,28,100,False,True,100,100,True,True,100,True,0,8205ec05ebfe8608a15c8fc27caf1bb5379f7661e42f2df83e7f1117fc301c4c,1c6c4d3c7b817042283a279fec7fdeb782cd3d23008a8acf91e422822a752bba,0.007222999993246049,0.0003567000094335526,0.0028808999923057854,[],
282,WIXBIO,3,Ir,5,3314ecdab956a512db00b4264810309766a317cfb4a0c9d1a0bdfa7341985e49,12,100,28,100,False,True,100,100,True,True,100,True,0,1f935dfe6f6726e676e1354ec5e3c8225b5aa804b22fbf9dd132ccb290e299db,9ae3ea5a74d0d8b5d77942ec400bd8c021646b6757af91dbab0fedb6a3d59cdd,0.00887920000241138,0.00032980000833049417,0.0044766000064555556,[],
283,PADZUR,3,Ni,4,126ef18b32267b8d996f2018e1ce2b97a1686bfa003ebbd313315e9042e39129,2,100,100,100,True,True,100,100,True,True,100,True,0,f17bddab970bd2a934801336d6ac199b0374c701c0b26da237ce46fb8b8b7466,f17bddab970bd2a934801336d6ac199b0374c701c0b26da237ce46fb8b8b7466,0.005207499998505227,0.0001511000155005604,0.00041710000368766487,[],
284,FOCHOV,3,Pd,4,8aa94f205c01b7b8c485278a0c8d3047bd4aa621ebfe26ccdbcd07787b5e137c,2,100,47,100,False,True,100,100,True,True,100,True,0,dcfce5ca0eab0f450938be847dbbead9db627d3bf4b50b3e7f9027d4ffa89e46,bc55c244aa810dcbe5b3fe7b3f0f40ae4dd2f43b4fd4326201137a313280f7a1,0.0032146000012289733,0.0001509999856352806,0.0004312999953981489,[],
285,DODTOG,0,Fe,5,e5a7e93e56f05a42a119190b76a3d92483238b00cb2e676731ed4c03d36917cb,24,100,33,100,False,True,100,100,True,True,100,True,0,7ca91ed9a2b28783b0763b0c6371b6fb13cb0162be2d2caf4ecab019c4c06cd8,7ebba8366b0a452fbc5076657561e95ddee752a7ea6362f180083e2ce54383aa,0.006996550000621937,0.0001962000096682459,0.004743299999972805,[],
286,FAHLOS,3,Cr,6,4732860642d6cc6c5af81758470f2dc4bd250e04541cb01cb6273515bbe767b2,120,100,3,100,False,True,100,100,True,True,100,True,0,c816211a7765133da69609a472026c2c48d94db2511ac4571ba7ad6b8b822b52,c5201e69b58bee731fd33428d2bf2ad0cf0f5460031ebd80768ca2c46b44e802,0.0101691000018036,0.0003974999999627471,0.04713710001669824,[],
287,COMPUS,3,Pt,6,85937efe21eec4df500b5220659a506778af337935a7207ff650be12f5fde4db,4,100,50,100,False,True,100,100,True,True,100,True,0,a9376b0dab6a0ec148469a159a44d1ef16ae381a6825d3f7c698589cf8186cc8,0eb462987a30ae470fee539cec58e350301b801ecb8264cf2cbf2a469a3681fc,0.006743500009179115,0.0002224999770987779,0.0014681000029668212,[],
288,TUTNUT,2,Fe,6,585e2a57b5b767cd5858c48c293bae81f9f1f12501e923a25fee87942c37e280,4,100,100,100,True,True,100,100,True,True,100,True,0,6640c0d1113e2497782981014c629cf5b341dd91ad61a48b889a78edb253b2c2,6640c0d1113e2497782981014c629cf5b341dd91ad61a48b889a78edb253b2c2,0.008581200003391132,0.00022410001838579774,0.0012554999848362058,[],
289,LAYXUG,3,Ni,4,284b3160b07b968ab721e9644be55f581036a7dd3df594d7f5c6e366a61a6bf4,2,100,100,100,True,True,100,100,True,True,100,True,0,77e1226a78e42eb42756864e07754603f1adada7b7c218524b6d4e2b3bf3356e,77e1226a78e42eb42756864e07754603f1adada7b7c218524b6d4e2b3bf3356e,0.007480049986043014,0.00022539999918080866,0.0006467000057455152,[],
290,CTMTCR,4,Cr,6,49febe0ab0a4074029cccbdcbc27456f610f00ecc67a3b45d810ac5e1a46270e,120,100,6,100,False,True,100,100,True,True,100,True,0,00728f3f853379fb17a141e657ce492274f189f22bd2bc6f709ac3fed74852c7,bc4781b9f8ccc4d081758a8104a6f7ed0ec4dc1f74722e351faba086288fce12,0.005643099997541867,0.0003525000065565109,0.04358100000536069,[],
291,WIPZON,1,Ni,4,dabbd26af25e17d8cce409b2d6f3d54eeb11a878e29146d595a48af1eba008e7,2,100,100,100,True,True,100,100,True,True,100,True,0,969db9a1636d654a7a647f8631a402205a21ae928a3d3029576f0e3a0d237316,969db9a1636d654a7a647f8631a402205a21ae928a3d3029576f0e3a0d237316,0.011195099985343404,0.0002285000227857381,0.0006333999917842448,[],
292,PAMZOV,0,Rh,4,666bb7ab975b54bce1bc0cc9a82ca36b27556a39df02ab86ed7047160041de0a,2,100,44,100,False,True,100,100,True,True,100,True,0,edb949a079fb4514ca1eb8fda3378db9a48f0aaccdb3bfeac4f8cce7b8123c94,edb949a079fb4514ca1eb8fda3378db9a48f0aaccdb3bfeac4f8cce7b8123c94,0.002747500009718351,0.00016379999578930438,0.00047060000360943377,[],
293,REKDOB,0,Rh,6,9b351d32c81fd7573777b4c3c1f37afbcd548bc36a9adbd33e1a6ef1b1750495,4,100,35,100,False,True,100,100,True,True,100,True,0,5adabe2ecc6001debbf4dcc002f5f6bd95630df1bb3716aa2bb202d8cf1d79c0,5adabe2ecc6001debbf4dcc002f5f6bd95630df1bb3716aa2bb202d8cf1d79c0,0.013590299990028143,0.00036429997999221087,0.00220459999400191,[],
