L3_hash,n_records,n_refcodes,unique_L0,unique_L1,unique_L2,CN,metal,ligand_signature,geometry_span,max_pairwise_CShM_distance,crosses_shape_boundary,representative_refcodes
663118446669,5,5,5,5,2,6,Mn,[H]C(=NC([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H]),2.85,5.5367,True,MEDCAD;MEDCAD01;XONDOW;YEDVAG;YEDVEK
620957782437,2,2,2,2,2,6,W,Br;C6D12H4P2;C6D12H4P2;[H]C,2.84,3.107,False,MUHNIM;MUHNIM01
79295087330,2,2,2,2,1,6,Fe,[H]c1nn(C2NC(n3nc([H])c(F)c3[H])C([H])C([H])C2[H])c([H])c1F;[H]c1nn(C2NC(n3nc([H,2.83,5.2063,False,FETJIB01;FETJIB02
852183059274,9,9,9,6,2,6,Mn,[H]C(=NC([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H]),2.83,5.2901,True,MEDDAE;MEDDAE01;RESVOE;RESVOE01;RESWEV;RESWEV01
258158883566,2,2,2,2,1,6,Os,[H]C([H])([H])O[PH](S)(S)OC([H])([H])[H];[H]C([H])([H])O[PH](S)(S)OC([H])([H])[H,2.83,6.7608,False,QOKWOC;QOKWOC01
410885919992,4,4,4,4,2,6,Fe,[H]C(=NC([H])([H])C1NC([H])C([H])C([H])C1[H])C(C(=O)C([H])([H])[H])=C(O)C([H])([,2.83,3.2709,True,ROHROY;ROHROY01;ROHSAL;ROHSAL01
327279519560,2,2,2,2,2,5,Cu,Cl;[H]C1C([H])C(N([H])[H])C([H])C([H])C1C(O)O;[H]C1NC(N([H])C2NC([H])C([H])C([H],2.83,3.3274,False,WIHTIR;WIHTIR01
877006178585,46,46,44,8,2,6,Co,[H]N([H])C([H])([H])C([H])([H])N([H])[H];[H]N([H])C([H])([H])C([H])([H])N([H])[H,2.82,9.7583,True,CIJVAW;COENCH;COENTC;EDANEC;ENCOCT;EQOKAZ
89984512128,2,2,2,2,1,6,Ru,[H]C(=NC1C([H])C([H])C(C([H])([H])[H])C([H])C1[H])C1NC([H])C([H])C([H])C1[H];[H],2.82,2.8557,False,COHWIH;COHWON
968091305826,2,2,2,2,2,6,Fe,[H]C1C(C(=O)O)NC(C(=O)O)C([H])C1[H];[H]O[H];[H]O[H];[H]O[H],2.82,3.3032,True,DAQVEZ;ZILYIC
182616048497,2,2,2,2,2,6,Zn,[H]N([H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H];[H]N([H])C([H])([H])C([H])(N,2.82,2.837,False,LUKWEU;PIDRUQ
523637915012,2,2,2,2,1,4,Ni,[H]N1C([H])([H])C([H])([H])NC(=O)C([H])([H])C(=O)NC([H])([H])C([H])([H])N([H])C(,2.82,7.686,False,QAGWAW;QAGWAW01
31420017639,2,2,2,2,2,6,Os,C#O;C#O;Cl;Cl;[H]C1NC(C2NC([H])C([H])C([H])C2[H])C([H])C([H])C1[H],2.81,2.8111,True,NIKNUR;NIKNUR01
613633244271,3,3,3,2,2,6,Ir,Cl;[H]C([H])([H])C#N;[H]C1CC(C2NC([H])C([H])C([H])C2[H])C([H])C([H])C1[H];[H]C1C,2.81,3.1759,True,OBOFAO;VIVCAI;ZUWJAF
698328483405,15,15,15,9,2,6,Fe,[H]C(=NC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H]),2.8,8.9113,True,CIWGEX;CIWGEX01;CIWGEX02;CIWGEX03;CIWHAU01;CIWHAU02
252166519684,4,4,4,2,2,6,Fe,[H]C(=NC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H])C1C([H])C(OC([H])([,2.8,3.393,True,EJOGIW;EJOGIW01;JUKQIS;JUKQIS01
868073478267,2,2,2,1,1,6,W,O;O;[H]C1C([H])C([H])C2C([H])C(O)C(O)C([H])C2C1[H];[H]C1C([H])C([H])C2C([H])C(O),2.8,3.3782,False,ETANIX;POCMAW
413378214604,2,2,2,2,2,6,Fe,[H]C(=NN=C(O)C1C([H])C([H])C(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H]),2.8,8.8354,False,HAZPAD02;HAZPAD04
263196750022,3,3,3,3,2,6,Ru,Cl;[H]C1NC(C2NC([H])C([H])C([H])C2[H])C([H])C([H])C1[H];[H]C1NC(C2NC([H])C([H])C,2.79,2.982,True,QANGOB;QANGUH;QANHAO
894375778549,4,4,4,2,1,6,Mn,[H]OC1C([H])C([H])C(C([H])=NC([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C(,2.79,6.8912,False,TADQIC;TADQIC01;TAFDEN;TAFDEN01
225180199520,2,2,2,2,1,6,Cd,[H]OC(=O)C1C([H])NC(C(=O)O)C([H])C1[H];[H]OC(=O)C1C([H])NC(C(=O)O)C([H])C1[H];[H,2.78,4.6761,False,FINQUP;FIQJIZ
176651385760,2,2,2,2,2,6,Mo,Cl;Cl;[H]C([H])([H])C(N)(C([H])([H])[H])C([H])([H])[H];[H]C([H])([H])C(N)(C([H]),2.78,2.8419,True,SOTPID;SOTPID02
517162035177,6,6,6,3,2,6,Ru,[H]C1NC(C2NC(C3NC([H])C([H])C([H])C3[H])C([H])C([H])C2[H])C([H])C([H])C1[H];[H]C,2.77,4.1232,True,ABAZIQ;BENHUZ;JIPNUV;LOCREA;QAJLOF;WULXAE
727434036546,2,2,2,2,2,6,Ni,[H]OC1(O[H])C2(C(=O)OC([H])([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1(C(,2.77,2.7779,True,GENNAQ;GENNAQ01
31323948839,2,2,2,2,1,6,Cu,[H]c1c(C2C(C([H])([H])[H])C([H])C(C([H])([H])[H])C([H])C2C([H])([H])[H])nn(C2NC(,2.77,4.4557,True,PEFQEW;PEFQEW01
91924023845,2,2,2,2,2,6,Ir,Cl;Cl;Cl;Cl;[H]C([H])([H])C#N;[H]C1C([H])C([H])C(C([H])([H])SNO)C([H])C1[H],2.77,2.7741,True,RECLAN;ROCJUP
60220232788,2,2,2,2,1,6,Re,O;[H]C([H])[H];[H]C1C([H])C([H])C(C([H])([H])S)C(S)C1[H];[H]C1NC(C2NC([H])C([H]),2.77,2.8017,False,XOLKIS;XOLKOY
601227480854,2,2,2,2,1,6,Mn,[H]N1C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C1([H])[,2.76,2.8449,False,CEXNUP;DIZZES
142470329697,6,6,4,2,2,4,Ni,Cl;Cl;[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C2C([H])C([H])C([H])C,2.76,3.3006,False,CLTPNI01;CLTPNI03;CLTPNI04;CLTPNI05;PEKNIC;PEKNIC01
644425508299,2,2,2,2,1,6,Cd,[H]C1NC(C2NC([H])C([H])C([H])C2[H])C([H])C([H])C1[H];[H]OC([H])([H])C([H])([H])N,2.76,3.2259,False,ROKRUF;ROKRUF01
131894013327,3,3,3,3,2,6,Ru,N=O;[H]C([H])([H])N1C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H],2.75,2.7541,True,ATAKAJ;GIGPAQ;NIWSUJ
195100998738,11,11,11,6,2,6,Mn,[H]C(=NC([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H]),2.75,9.632,True,BUFWEI;BUFWEI01;DAVDOX;DAVDOX01;DAVDUD;FALXAV
143570819260,4,4,4,3,2,6,Fe,[H]C(=NC([H])([H])C([H])([H])N(C([H])([H])C([H])([H])N=C([H])c1nc([H])c([H])n1C(,2.75,3.3508,True,GIGGUA01;GIGGUA03;GIGGUA09;QITZEB
179596065618,2,2,2,2,1,5,Cu,Cl;[H]C1=C(C(=O)O)C(=O)C2C([H])C([H])C(C([H])([H])[H])NC2N1C([H])([H])C([H])([H],2.75,6.1402,True,QOVCOW;QOVGOA
415646240274,2,2,2,2,2,6,Rh,Cl;Cl;Cl;[H]C([H])([H])S(=O)C([H])([H])[H];[H]c1nn(C2NC([H])C([H])C([H])N2)c([H],2.75,2.7605,True,WIXREC;WIXXAE
564563518757,2,2,2,2,2,6,Os,[H]C1NC(C2NC([H])C([H])C([H])C2[H])C([H])C([H])C1[H];[H]C1NC(C2NC([H])C([H])C([H,2.75,2.7916,False,YONHUE;YONHUE01
142796995474,3,3,3,3,1,6,Fe,N=C=[Se];[H]C(=NC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N=C,2.74,3.6556,True,DADFOF01;QOTGUD;QOTGUD01
104466880993,2,2,2,2,2,6,Cu,Cl;[H]N([H])C([H])([H])C([H])([H])N([H])[H];[H]N([H])C([H])([H])C([H])([H])N([H],2.74,2.8115,True,ETDACU01;ETDACU02
726774688413,2,2,2,2,1,6,Co,[H]C1C([H])C2C(=O)C3C(C(=O)C2C(S(=O)(=O)O)C1[H])C([H])C([H])C([H])C3S(=O)(=O)O;[,2.74,2.9526,False,IQAKUH;IQAKUH01
965304216182,3,3,3,3,2,6,Ni,[H]C(=NN([H])C(=S)N([H])[H])C1NC([H])C([H])C([H])C1[H];[H]C(=NN([H])C(=S)N([H])[,2.74,8.0545,True,JAHVAS;ROGVIV;ROGVUH
487449906444,2,2,2,2,2,6,Ir,[H]C1CC(C2NC(C([H])([H])[H])C([H])C(C([H])([H])[H])N2)C(F)C([H])C1F;[H]C1CC(C2NC,2.74,4.3511,True,OMOLUZ;OMOMAG
982572589337,2,2,2,2,1,4,Cu,[H]N([H])C1(C(=O)O)C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([,2.74,8.7406,True,VATHAA;VATHII
467901192048,2,2,2,2,2,6,Y,[H]C([H])C1C([H])C([H])C([H])C([H])C1N(C([H])([H])[H])C([H])([H])[H];[H]C1C(C([H,2.73,3.7085,False,KUKREO;KUKREO01
882860463964,6,6,6,5,2,6,Fe,N=C=S;N=C=S;[H]C1NC(C([H])([H])N(C([H])([H])C2NC([H])C([H])C([H])C2[H])C([H])([H,2.73,3.9338,True,NEFSIA;NEFSIA01;NEFSIA02;NEFSIA03;NEFSIA04;NEFSIA05
252547119065,10,10,10,7,2,6,Fe,[H]B([H])([H])C#N;[H]B([H])([H])C#N;[H]C1NC(C([H])([H])N(C([H])([H])C2C([H])C([H,2.73,5.6444,True,ROFGEC;ROFGEC01;ROFGEC02;ROFGEC03;ROFGUS;ROFGUS01
803395386499,2,2,2,2,1,5,Ti,Cl;[H]C(C(=NC1C(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])C([H])C([H])C1C([H])(,2.73,3.1745,True,TAVPEO;TAVPOY
940670280941,2,2,2,2,1,6,Ru,C#O;Cl;[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C2C([H])C([H])C([H]),2.73,2.7331,True,YEKCOH;ZORGUK
566528056876,2,2,2,2,1,6,Ru,[H]C([H])([H])C#N;[H]C([H])([H])C#N;[H]C1C([H])C([H])C(C(=O)C([H])([H])P(C2C([H],2.73,3.6883,True,YOPGIT;YOPGIT01
16489172204,2,2,2,2,2,5,Cu,Cl;Cl;[H]C(=NC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C1NC([H])C([H,2.72,2.7212,True,ACOLAI;TAWMEK
807465184126,2,2,2,2,2,6,Re,C#O;C#O;C#O;Cl;[H]C1NC(C2NC([H])C([H])C(C#N)C2[H])C([H])C(C#N)C1[H],2.72,4.3933,False,AWOVAL;IPIROQ
550794681601,4,4,4,4,2,6,Fe,N=C=S;N=C=S;[H]C1([H])N=C(C2=NC([H])([H])C([H])([H])S2)SC1([H])[H];[H]C1([H])N=C,2.72,8.0653,False,GAKKOS;GAKKOS01;GAKKOS03;GAKKOS04
895912711283,2,2,2,2,1,6,Ni,[H]N(C([H])([H])C(=O)O)C([H])([H])C([H])([H])N([H])C([H])([H])C(=O)O;[H]O[H];[H],2.72,4.4485,False,MEHNOC;MEHNOC01
327205034500,2,2,2,2,2,6,Ni,[H]OC(=O)C1NC(C(=O)O)C([H])C([H])C1[H];[H]OC(=O)C1NC(C(=O)O)C([H])C([H])C1[H],2.72,3.1356,True,PYDCNI08;PYDCNI10
156888531500,2,2,2,2,2,6,Zn,[H]C([H])([H])C([H])([H])N(C(S)S)C([H])([H])C([H])([H])[H];[H]C([H])([H])C([H])(,2.72,5.9039,False,ZIZPAZ;ZIZPAZ01
651435326013,3,3,3,3,2,6,Co,N=C=[Se];N=C=[Se];[H]C1C([H])C2NC(C1[H])C([H])([H])N(C(C([H])([H])[H])(C([H])([H,2.71,5.2444,False,HEBDAX;HEBDAX01;HEBDAX02
545564688784,2,2,2,2,1,6,Os,Br;Br;[H]C1=C2OC3C([H])C([H])C([H])C([H])C3N=C2C2C(CC([H])C([H])C2[H])C1=NC1C([H,2.71,2.8256,True,VIPNIU;VIPNIU01
954555536845,2,2,2,2,1,6,Os,[H]C1NC(N=NC2C([H])C([H])C([H])C([H])C2NC2C([H])C([H])C([H])C([H])C2[H])C([H])C(,2.7,2.8398,True,VIXVAA;VIXVEE
814596142691,2,2,2,1,1,6,Ti,Cl;Cl;[H]C(C(=NC1([H])C2C([H])C([H])C([H])C([H])C2C([H])([H])C1([H])O)C([H])([H],2.69,3.8184,False,JUXWUX;NEQYOA
114769196557,3,3,3,3,2,6,Fe,[H]C1NC([H])C([H])C(C(C(O)C([H])([H])[H])C(O)C([H])([H])[H])C1[H];[H]C1NC([H])C(,2.69,7.7157,True,LAJGOT;LAJGOT01;XIPSAS
853140807018,2,2,2,2,2,6,Re,C#O;C#O;C#O;Cl;[H]C#CC1C([H])NC(C2NC([H])C([H])C([H])C2[H])C([H])C1[H],2.69,2.714,True,YOJVID;ZOSMUR
642585958558,4,4,4,4,2,6,Cr,N=C=S;N=C=S;[H]N1C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N(,2.68,8.6867,True,ADUXOO;ILAJEN;RAVGOK;RAVGOK01
241717030373,11,11,11,4,2,4,Co,[H]B123B45([H])C67([H])C89([H])B1%10([H])B21%11([H])B342([H])B563([H])B784([H])B,2.68,20.9025,False,BEVBUZ;CABZIQ;CSCBCO01;HENREY;HENRIC;LINDIW
899842760077,2,2,2,2,1,6,Fe,[H]C1NC(C2NC(C3NC([H])C([H])C([H])C3[H])C([H])C(C3C([H])C([H])C([H])C([H])C3[H]),2.68,2.6832,False,HUKTIT;VOBKON
188041875939,2,2,2,2,1,6,Ru,Cl;Cl;[H]C1C([H])C(C([H])([H])[H])C([H])C([H])C1S(=O)C([H])([H])C([H])([H])N(C([,2.68,3.0567,False,MICSAU;NOTWEB
288141494425,2,2,2,1,1,6,Mn,[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2S)C2C([H])C([H])C([H])C([H])C2S,2.68,4.1587,False,TUWNIM;XIWGOZ
799378470277,5,5,5,2,1,6,Re,C#O;C#O;C#O;Cl;[H]C1NC2C3NC([H])C([H])C([H])C3C([H])C([H])C2C([H])C1[H],2.68,3.4,False,UGUSAQ;UGUSAQ01;UGUSAQ02;UGUSAQ04;UGUSAQ05
596993462067,2,2,2,2,1,6,Ru,[H]C1NC(C2NC([H])C([H])C([H])C2[H])C([H])C([H])C1[H];[H]C1NC(C2NC([H])C([H])C([H,2.68,2.8086,True,WIFQIL;WIFQIL01
425612532206,2,2,2,2,1,6,Mo,O;O;[H]C(=NN=C(S)N([H])C1C([H])C([H])C([H])C([H])C1[H])C1C([H])C([H])C([H])C([H],2.67,3.5569,True,CANVIX;LALTOI
348784371579,5,5,5,2,2,6,Zn,[H]C1C(C(=O)O)NC(C(=O)O)C([H])C1[H];[H]OC(=O)C1NC(C(=O)O)C([H])C([H])C1[H],2.67,2.9793,True,GIVQUY;LADSOB;MIPLOM;NOQRER;PASLUU
343229115400,3,3,3,2,1,6,Ni,[H]C1C(C2=NC3C([H])C([H])C([H])C([H])C3N2[H])NC(C2=NC3C([H])C([H])C([H])C([H])C3,2.67,2.9919,False,KUPFUZ;OYAKEF;POLXUN
82377986902,2,2,2,2,1,6,Ru,Cl;Cl;[H]C([H])([H])S(=O)C([H])([H])[H];[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H],2.66,2.7246,True,EXOYEW;XOVMIG
867275118798,4,4,4,3,1,6,W,C#O;C#O;C#O;C#O;C#O;Cl,2.65,2.9741,False,BAXQEZ;ELAKAE;LAWMOM;SOPJAI
51833157507,4,4,4,4,1,6,Fe,[H]C1NC(C([H])([H])N2C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H,2.65,7.9234,True,ETUHIM;ETUHIM01;ETUHIM02;ETUHIM03
233783675062,2,2,2,2,1,6,Zn,[H]C1NC(C2NC([H])C([H])C(C([H])([H])[H])C2[H])C([H])C(C([H])([H])[H])C1[H];[H]C1,2.65,3.4188,True,MUJMIQ;TACLAP
704075411689,2,2,2,2,2,6,Mn,Cl;Cl;[H]C(=NC1C([H])C([H])C([H])C([H])C1[H])C1NC([H])C([H])C([H])C1[H];[H]C(=NC,2.65,2.7923,True,SEZDIM;SUGDOR
194642486569,2,2,2,2,1,6,Fe,[H]c1nn(C2NC(c3nc(C4C([H])C([H])C([H])C(OC([H])([H])[H])C4[H])n[nH]3)C([H])C([H],2.64,4.8345,True,BEJQOA;BEJQUG01
665681640360,3,3,3,3,2,6,Ni,[H]C1C(C(=O)O)NC(C(=O)O)C([H])C1[H];[H]C1NC2C3NC([H])C([H])C([H])C3C([H])C([H])C,2.64,4.851,True,BUJWEJ;POMJIL;WANPIO
864420355845,5,5,5,3,1,6,Cd,[H]OC(=O)c1c(C(=O)O)nc([H])n1[H];[H]OC(=O)c1c(C(=O)O)nc([H])n1[H];[H]O[H];[H]O[H,2.64,3.1239,False,FIBJAC;HOTFIH;IQUBUR;IQUBUR02;YEMFUS
52788344642,6,6,6,4,2,6,Fe,[H]C(=NN([H])C(=S)N([H])C([H])([H])[H])C1C([H])C(Cl)C([H])C([H])C1O;[H]C(=NN=C(S,2.64,4.3619,True,GIHJUE;GIHJUE01;GIHJUE02;GIHJUE03;GIHJUE04;GIHJUE05
628704649431,2,2,2,2,2,5,Mn,Cl;Cl;[H]C1NC(C2NC(C3NC([H])C([H])C([H])C3[H])NC(C3NC([H])C([H])C([H])C3[H])N2)C,2.64,6.0557,False,RUSNID;RUSNID01
58699903506,2,2,2,2,2,6,Mo,O;O;[H]C1C([H])C([H])C2C([H])C(O)C(O)C([H])C2C1[H];[H]C1C([H])C([H])C2C([H])C(O),2.63,3.1646,False,ETANET;TATDID
945126744466,2,2,2,1,1,6,Cu,[H]C1C([H])C([H])C2C(N=C(C([H])([H])N(C([H])([H])C3=NC4C([H])C([H])C([H])C([H])C,2.63,4.8879,False,HEZPEI;OBEHUZ
744201033275,2,2,2,2,2,6,Pt,[H]C([H])([H])C(=O)O;[H]C([H])[H];[H]C([H])[H];[H]C([H])[H];[H]C1C([H])C([H])C(P,2.63,3.0376,True,HIKHUE;HIKHUE01
97172545897,2,2,2,2,2,6,Ir,[H]C(C(O)C([H])([H])[H])C(O)C([H])([H])[H];[H]C1CC(C2NC3C([H])C([H])C([H])C([H]),2.63,2.9472,True,OJURIW;OJURIW01
167121589409,2,2,2,2,1,5,Cu,[H]C(=NC([H])(C(=O)O)C([H])([H])C1=C([H])N([H])C2C([H])C([H])C([H])C([H])C12)C1C,2.63,2.9517,False,RAZJOR;RAZJUX
594378683165,2,2,2,2,1,6,Os,Br;Br;C#O;[H]C([H])([H])C#N;[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H],2.63,7.459,False,SIZYIJ;SIZYOP
34830331415,3,3,3,3,2,6,Cd,[H]C1NC(C2NC([H])C([H])C([H])C2[H])C([H])C([H])C1[H];[H]C1NC(C2NC([H])C([H])C([H,2.62,5.4861,False,DEZPII;POMJUX;XEFNOM
700923891182,2,2,2,1,1,6,Fe,Cl;Cl;[H]C1NC(C2NC(C3NC(C4C([H])C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H,2.62,3.7336,False,WEHWIT;WEHWOZ
918576466497,2,2,2,2,2,6,Re,Br;C#O;C#O;C#O;[H]c1nn(C2NC([H])C(Br)NC2[H])c([H])c1[H],2.62,2.7225,True,XOBVAO;XOBVAO01
444430546001,2,2,2,2,2,6,Mn,OO;[H]C1C(C([H])(C([H])([H])[H])C([H])([H])[H])NN(B([H])(N2NC(C([H])(C([H])([H]),2.62,2.6209,True,YIWKUK;YIWKUK01
548164679636,2,2,2,2,2,4,Zn,[H]C1C([H])C([H])C(C(O)C([H])C(O)C2C([H])C([H])C([H])C([H])C2[H])C([H])C1[H];[H],2.61,3.4656,False,ADERUW01;VIBRIH
256725661958,2,2,2,2,1,6,Re,C#O;C#O;C#O;[H]C1NC(C2NC([H])C([H])C([H])C2[H])C([H])C([H])C1[H];[H]C1NC([H])C([,2.61,5.0216,True,JANSEW;JANSEW01
