mol_id,cn,reference_a,reference_b,S_reference_a,S_reference_b,best_shape,best_cshm,second_shape,shape_margin,boundary_margin_lt_1
MIGCIP,4,SP,Td,0.5936389222904178,32.94168613911664,SP,0.5936389222904178,Td,32.348047216826224,False
MIGDAI,4,SP,Td,0.57298413691396,33.59597475103833,SP,0.57298413691396,Td,33.02299061412437,False
MIGFAK,4,SP,Td,1.2675399656931718,28.204447647428054,SP,1.2675399656931718,Td,26.936907681734887,False
MIGTAB,4,SP,Td,28.228372341511477,39.99574288732079,SP,28.228372341511477,Td,11.767370545809314,False
MIGTIJ,4,SP,Td,0.9737424367335964,32.64414634936298,SP,0.9737424367335964,Td,31.670403912629386,False
MIGTOP,4,SP,Td,0.9692815072688812,33.01034753419432,SP,0.9692815072688812,Td,32.041066026925435,False
MIGTUU,4,SP,Td,0.7081687683492607,26.57170221265153,SP,0.7081687683492607,Td,25.863533444302277,False
MIGVAD,4,SP,Td,0.971581014856218,32.79609184151277,SP,0.971581014856218,Td,31.824510826656557,False
MIJFOA,4,SP,Td,31.92771849879705,1.829699944864641,Td,1.829699944864641,SP,30.098018553932413,False
MIJFOB,4,SP,Td,0.0361696354574588,33.35285209053264,SP,0.0361696354574588,Td,33.31668245507518,False
MIJGIY,4,SP,Td,0.8813293785621427,33.767582715361435,SP,0.8813293785621427,Td,32.88625333679929,False
MIJJEV,4,SP,Td,0.3777155961153614,33.364836358118055,SP,0.3777155961153614,Td,32.9871207620027,False
MIJLEZ,4,SP,Td,0.601776269538648,33.7340585010623,SP,0.601776269538648,Td,33.132282231523654,False
MIJMAW,4,SP,Td,30.039963227958527,2.206221193873602,Td,2.206221193873602,SP,27.833742034084924,False
MIJMIE,4,SP,Td,31.66217673450202,0.8785456473137934,Td,0.8785456473137934,SP,30.783631087188223,False
MIJMOI,4,SP,Td,0.8105208849741773,33.16376491515967,SP,0.8105208849741773,Td,32.35324403018549,False
MIJNUR,4,SP,Td,0.8733197123443279,33.69319869460625,SP,0.8733197123443279,Td,32.819878982261926,False
MIJWIN,4,SP,Td,31.56192280768188,2.1975379695227,Td,2.1975379695227,SP,29.36438483815918,False
MIKCOB,4,SP,Td,0.4756827881752882,30.210987375575375,SP,0.4756827881752882,Td,29.73530458740009,False
MIKDIW,4,SP,Td,0.5265768266530788,32.05953662586101,SP,0.5265768266530788,Td,31.53295979920793,False
MIKDOC,4,SP,Td,0.4104911824600742,33.50959765301146,SP,0.4104911824600742,Td,33.09910647055138,False
MIKDUI,4,SP,Td,0.4460746918289561,33.343777200311415,SP,0.4460746918289561,Td,32.89770250848246,False
MIKFAQ,4,SP,Td,0.4472055760190155,33.44793803446348,SP,0.4472055760190155,Td,33.00073245844447,False
MIKFUJ,4,SP,Td,11.803371514718163,8.554532462753897,Td,8.554532462753897,SP,3.248839051964266,False
MIKJID,4,SP,Td,30.04378805913901,3.404311630717706,Td,3.404311630717706,SP,26.639476428421307,False
MIKKIC,4,SP,Td,0.9085629466058716,33.16041043860214,SP,0.9085629466058716,Td,32.25184749199627,False
MIKLOH,4,SP,Td,0.2394182491900923,32.39204727877823,SP,0.2394182491900923,Td,32.152629029588134,False
MIKNED,4,SP,Td,0.0331971214934903,32.9481719221317,SP,0.0331971214934903,Td,32.914974800638205,False
MILDUH,4,SP,Td,2.140981734960352,20.564318143697317,SP,2.140981734960352,Td,18.42333640873696,False
MILMAW,4,SP,Td,0.7353735706361579,27.29835866383555,SP,0.7353735706361579,Td,26.562985093199394,False
MILMID,4,SP,Td,0.1048971974921265,32.337708126667174,SP,0.1048971974921265,Td,32.232810929175045,False
MILPEC,4,SP,Td,8.62308466274599,33.29915659256829,SP,8.62308466274599,Td,24.6760719298223,False
MILPUU,4,SP,Td,1.7390381232327463,33.39148211527613,SP,1.7390381232327463,Td,31.652443992043388,False
MILQAB,4,SP,Td,1.7384657452495131,33.41459537215987,SP,1.7384657452495131,Td,31.67612962691036,False
MILSAB,4,SP,Td,1.522812678123738,23.89827223170221,SP,1.522812678123738,Td,22.375459553578477,False
MILWOT,4,SP,Td,1.3569868782214027,25.71224123623224,SP,1.3569868782214027,Td,24.35525435801084,False
MILWUZ,4,SP,Td,1.8421542211248796,25.80600069960338,SP,1.8421542211248796,Td,23.9638464784785,False
MILXAG,4,SP,Td,0.7700299993377422,31.39091164133789,SP,0.7700299993377422,Td,30.620881642000157,False
MIMCAO,4,SP,Td,32.173519605169645,3.0870853955282977,Td,3.0870853955282977,SP,29.086434209641347,False
MIMKEY,4,SP,Td,0.8031844566207857,30.365063466915576,SP,0.8031844566207857,Td,29.56187901029479,False
MIMKIG,4,SP,Td,0.6333985471820355,33.642176815641854,SP,0.6333985471820355,Td,33.00877826845982,False
MIMLID,4,SP,Td,0.4457886316388316,28.844295720759547,SP,0.4457886316388316,Td,28.39850708912072,False
MIMNUT,4,SP,Td,1.0287222553821376,28.956472984760502,SP,1.0287222553821376,Td,27.927750729378367,False
MIMPUV,4,SP,Td,22.391665756272207,4.898788692821777,Td,4.898788692821777,SP,17.49287706345043,False
MIMRUX,4,SP,Td,17.641536689569747,5.427191182429166,Td,5.427191182429166,SP,12.214345507140582,False
MIMVAG,4,SP,Td,0.0356420713402019,33.357018253297284,SP,0.0356420713402019,Td,33.321376181957085,False
MIMXAH,4,SP,Td,0.6633371626808929,26.93958888345357,SP,0.6633371626808929,Td,26.27625172077268,False
MIMXOV,4,SP,Td,0.1271450109933129,31.830635288757108,SP,0.1271450109933129,Td,31.703490277763795,False
MINFEX,4,SP,Td,0.3198049027749907,33.04455099260568,SP,0.3198049027749907,Td,32.72474608983069,False
MINGAU,4,SP,Td,1.2217477066112172,33.727106035869376,SP,1.2217477066112172,Td,32.50535832925816,False
MINGEY,4,SP,Td,1.138654482168394,33.70362699561179,SP,1.138654482168394,Td,32.5649725134434,False
MINGIC,4,SP,Td,1.3294686279258665,33.30960024817113,SP,1.3294686279258665,Td,31.980131620245263,False
MINGOI,4,SP,Td,1.0485254718448167,33.75320459855564,SP,1.0485254718448167,Td,32.70467912671082,False
MINNOM,4,SP,Td,25.912001569753244,2.029116879277576,Td,2.029116879277576,SP,23.882884690475667,False
MIPBAQ,4,SP,Td,28.878263577012063,3.474890650382327,Td,3.474890650382327,SP,25.403372926629736,False
MIPBEU,4,SP,Td,26.743158055058693,3.260845527878015,Td,3.260845527878015,SP,23.48231252718068,False
MIPCEV,4,SP,Td,12.739017491086956,8.72694982961068,Td,8.72694982961068,SP,4.0120676614762765,False
MIPPAD,4,SP,Td,0.7269196223837013,33.35078702890704,SP,0.7269196223837013,Td,32.62386740652334,False
MIPTEN,4,SP,Td,33.07926934528257,2.306357828264129,Td,2.306357828264129,SP,30.77291151701844,False
MIPTUD,4,SP,Td,30.955632135303297,2.336834710132078,Td,2.336834710132078,SP,28.61879742517122,False
MIQTIT,4,SP,Td,0.6167574704887712,30.22356365277274,SP,0.6167574704887712,Td,29.606806182283968,False
MIQTOZ,4,SP,Td,0.5773574475160157,33.71775993227162,SP,0.5773574475160157,Td,33.140402484755604,False
MIQVIU,4,SP,Td,0.3393018463717078,33.25167539122702,SP,0.3393018463717078,Td,32.912373544855306,False
MIRBEW,4,SP,Td,0.1436294078830851,31.61948647417733,SP,0.1436294078830851,Td,31.475857066294243,False
MIRHIH,4,SP,Td,0.5990628273211631,31.707988816262528,SP,0.5990628273211631,Td,31.108925988941365,False
MIRHON,4,SP,Td,0.7169131829743812,32.46025419026612,SP,0.7169131829743812,Td,31.74334100729174,False
MIRHUT,4,SP,Td,0.7634283294727303,33.36011466677595,SP,0.7634283294727303,Td,32.59668633730322,False
MIRJEF,4,SP,Td,0.5405152353498013,33.464033203969414,SP,0.5405152353498013,Td,32.92351796861961,False
MIRJOP,4,SP,Td,0.539808587793222,33.2676441949205,SP,0.539808587793222,Td,32.727835607127275,False
MIRKAC,4,SP,Td,0.8513534524311159,30.746375828763973,SP,0.8513534524311159,Td,29.895022376332857,False
MIRKEG,4,SP,Td,0.5017390639242857,32.65338946278791,SP,0.5017390639242857,Td,32.15165039886363,False
MIRKEH,4,SP,Td,19.644169998746975,5.933452072146224,Td,5.933452072146224,SP,13.710717926600754,False
MIRNUW,4,SP,Td,1.9661417825613745,26.2145155108551,SP,1.9661417825613745,Td,24.248373728293725,False
MIRPEJ,4,SP,Td,32.90190264195983,2.4083523749624387,Td,2.4083523749624387,SP,30.49355026699739,False
MIRPOS,4,SP,Td,0.1102374204051099,30.43511797670251,SP,0.1102374204051099,Td,30.3248805562974,False
MIRQUZ,4,SP,Td,1.9887722095093483,29.09953876809929,SP,1.9887722095093483,Td,27.11076655858994,False
MIRTOZ,4,SP,Td,0.8449703017323612,33.5275213591348,SP,0.8449703017323612,Td,32.68255105740244,False
MIRTUF,4,SP,Td,0.8461256296281983,33.62823031030495,SP,0.8461256296281983,Td,32.78210468067675,False
MIRVUH,4,SP,Td,0.5330144290200477,32.8918911207073,SP,0.5330144290200477,Td,32.35887669168725,False
MIRWAL,4,SP,Td,0.5746952278027967,32.273892372132245,SP,0.5746952278027967,Td,31.69919714432945,False
MIRWAO,4,SP,Td,0.5717980519587244,33.27306635071642,SP,0.5717980519587244,Td,32.7012682987577,False
MIRWEP,4,SP,Td,0.3699138639623617,32.78302257004467,SP,0.3699138639623617,Td,32.41310870608231,False
MIRXER,4,SP,Td,1.662876869771186,24.52654602963657,SP,1.662876869771186,Td,22.86366915986539,False
MISBAT,4,SP,Td,29.62175245739724,11.107301342196312,Td,11.107301342196312,SP,18.514451115200924,False
MISFAY,4,SP,Td,34.10752163064345,4.343259056205325,Td,4.343259056205325,SP,29.76426257443812,False
MISJEE,4,SP,Td,0.5156064302413301,32.69699410388633,SP,0.5156064302413301,Td,32.181387673645006,False
MISKAA,4,SP,Td,31.23903846414304,2.5866575359744832,Td,2.5866575359744832,SP,28.652380928168554,False
MISQIO,4,SP,Td,1.8231439275717811,24.089155702640376,SP,1.8231439275717811,Td,22.266011775068595,False
MISRAI,4,SP,Td,0.5122250683994893,32.6811176293124,SP,0.5122250683994893,Td,32.16889256091292,False
MISTOA,4,SP,Td,0.4372522893757882,31.538851647847963,SP,0.4372522893757882,Td,31.10159935847217,False
MISTUG,4,SP,Td,0.4230067771282262,32.18276293437738,SP,0.4230067771282262,Td,31.759756157249157,False
MISYUK,4,SP,Td,1.1584010809709204,33.20361069651068,SP,1.1584010809709204,Td,32.04520961553976,False
MISZOD,4,SP,Td,0.8572055415769896,33.27676247824521,SP,0.8572055415769896,Td,32.41955693666822,False
MITFUR,4,SP,Td,0.4223969900945364,33.477426204118565,SP,0.4223969900945364,Td,33.05502921402403,False
MITLUY,4,SP,Td,3.248451404862798,20.38645936604725,SP,3.248451404862798,Td,17.138007961184456,False
MITMIN,4,SP,Td,0.8006528667397584,28.219487323914525,SP,0.8006528667397584,Td,27.418834457174768,False
MITMUZ,4,SP,Td,1.053864587390109,32.65763942546146,SP,1.053864587390109,Td,31.603774838071352,False
MITZIZ,4,SP,Td,0.7011054414696031,33.159232600298765,SP,0.7011054414696031,Td,32.458127158829164,False
MITZOF,4,SP,Td,1.281079921473203,31.62789256198876,SP,1.281079921473203,Td,30.346812640515555,False
MIVJIM,4,SP,Td,0.4302276523299926,33.618978304143724,SP,0.4302276523299926,Td,33.188750651813734,False
MIVJOS,4,SP,Td,3.0963752230022776,20.711789564354728,SP,3.0963752230022776,Td,17.61541434135245,False
MIVQOX,4,SP,Td,0.4333792420499489,29.46202822800081,SP,0.4333792420499489,Td,29.028648985950863,False
MIVREQ,4,SP,Td,1.362593980025634,30.637739995307147,SP,1.362593980025634,Td,29.275146015281518,False
MIVROA,4,SP,Td,1.7574103979311848,33.45196196442467,SP,1.7574103979311848,Td,31.694551566493484,False
MIVSIV,4,SP,Td,0.5281898474690923,32.52657216313454,SP,0.5281898474690923,Td,31.998382315665445,False
MIVSOB,4,SP,Td,0.3959176942216788,33.451935355438515,SP,0.3959176942216788,Td,33.056017661216835,False
MIVSUH,4,SP,Td,0.5222098610243255,32.52860482818365,SP,0.5222098610243255,Td,32.00639496715933,False
MIVTAO,4,SP,Td,0.5279852150174953,33.243072239441204,SP,0.5279852150174953,Td,32.71508702442371,False
MIVTES,4,SP,Td,0.4086547735416681,33.26396921144016,SP,0.4086547735416681,Td,32.855314437898485,False
MIVTIW,4,SP,Td,0.3974656010919688,33.357664750189976,SP,0.3974656010919688,Td,32.96019914909801,False
MIVTUI,4,SP,Td,0.5751214385398522,32.091921646687844,SP,0.5751214385398522,Td,31.51680020814799,False
MIVXAR,4,SP,Td,0.842266007210873,25.92679281818795,SP,0.842266007210873,Td,25.084526810977074,False
MIWKEJ,4,SP,Td,30.57629067349213,0.6178823902109188,Td,0.6178823902109188,SP,29.958408283281216,False
MIWKIN,4,SP,Td,24.20440129708369,5.803888133428867,Td,5.803888133428867,SP,18.400513163654825,False
MIWPOY,4,SP,Td,3.890055154947115,18.02626979657743,SP,3.890055154947115,Td,14.136214641630316,False
MIXFIK,4,SP,Td,33.10244635359573,0.0017212520402986,Td,0.0017212520402986,SP,33.10072510155543,False
MIXGEG,4,SP,Td,0.6013069255393017,29.755503742264192,SP,0.6013069255393017,Td,29.15419681672489,False
MIXGIK,4,SP,Td,0.7770353707429261,30.927770962179807,SP,0.7770353707429261,Td,30.15073559143688,False
MIXGOQ,4,SP,Td,0.6286058147955169,33.2368817706579,SP,0.6286058147955169,Td,32.60827595586238,False
MIXLIQ,4,SP,Td,0.5093806594049817,32.06489414815976,SP,0.5093806594049817,Td,31.555513488754777,False
MIXMUE,4,SP,Td,0.6973158389410438,33.20709738077448,SP,0.6973158389410438,Td,32.50978154183343,False
MIXTIW,4,SP,Td,1.94769486671301,25.04764876498259,SP,1.94769486671301,Td,23.09995389826958,False
MIYCAB,4,SP,Td,0.2989934065801706,30.299184732365607,SP,0.2989934065801706,Td,30.00019132578544,False
MIYCEF,4,SP,Td,0.2165057560696841,31.17454216105626,SP,0.2165057560696841,Td,30.958036404986576,False
MIYCIJ,4,SP,Td,0.2764070131059128,30.4684585064745,SP,0.2764070131059128,Td,30.192051493368588,False
MIYCOP,4,SP,Td,0.278743542728526,32.89959169148615,SP,0.278743542728526,Td,32.620848148757624,False
MIYQIU,4,SP,Td,7.526803156394748,33.14963677841133,SP,7.526803156394748,Td,25.62283362201658,False
MIYTUK,4,SP,Td,0.2750691309583574,33.51593853410241,SP,0.2750691309583574,Td,33.24086940314405,False
MIYVEW,4,SP,Td,20.110105242909576,7.026715577434923,Td,7.026715577434923,SP,13.083389665474652,False
MIYVOG,4,SP,Td,21.831885129756994,4.589659817758492,Td,4.589659817758492,SP,17.242225311998503,False
MIYVUM,4,SP,Td,21.81185582277933,4.546368978715333,Td,4.546368978715333,SP,17.265486844063997,False
MIZDII,4,SP,Td,1.492404386162081,33.20222538429138,SP,1.492404386162081,Td,31.7098209981293,False
MIZJOV,4,SP,Td,0.7050349961803435,32.95264113415606,SP,0.7050349961803435,Td,32.24760613797572,False
MLAMPT,4,SP,Td,0.315743709728729,33.52287434380614,SP,0.315743709728729,Td,33.20713063407741,False
MOBBEN,4,SP,Td,6.225799161328954,12.82060021631201,SP,6.225799161328954,Td,6.594801054983057,False
MOBBOV,4,SP,Td,0.8003127999751664,30.92556875787952,SP,0.8003127999751664,Td,30.12525595790435,False
MOBSED,4,SP,Td,1.2603174581043892,26.668087644146794,SP,1.2603174581043892,Td,25.40777018604241,False
MOBSUT,4,SP,Td,0.9186362027633506,28.137488755894744,SP,0.9186362027633506,Td,27.21885255313139,False
MOBYUZ,4,SP,Td,0.984129669283578,31.22796625658419,SP,0.984129669283578,Td,30.24383658730061,False
MOCFEQ,4,SP,Td,0.4081501820394065,33.57923867647429,SP,0.4081501820394065,Td,33.17108849443488,False
MOCGER,4,SP,Td,25.096169548892945,1.6108431851177298,Td,1.6108431851177298,SP,23.48532636377521,False
MODQAA,4,SP,Td,19.035153536405485,11.391526184057795,Td,11.391526184057795,SP,7.643627352347689,False
MODQEE,4,SP,Td,21.368850646063088,6.262298956323266,Td,6.262298956323266,SP,15.10655168973982,False
MODVIK,4,SP,Td,0.4880810510578076,29.127825916472403,SP,0.4880810510578076,Td,28.639744865414595,False
MODVIM,4,SP,Td,30.023223585820123,1.3092891198137917,Td,1.3092891198137917,SP,28.71393446600633,False
MODXUB,4,SP,Td,0.5940952292694647,33.727113424307355,SP,0.5940952292694647,Td,33.13301819503789,False
MOFDEQ,4,SP,Td,5.496288669455385,23.39741618266568,SP,5.496288669455385,Td,17.90112751321029,False
MOFMAV,4,SP,Td,22.611574053444052,5.063217138459661,Td,5.063217138459661,SP,17.548356914984396,False
MOFMOJ,4,SP,Td,0.8328265903256826,31.286759714496856,SP,0.8328265903256826,Td,30.45393312417117,False
MOGKAU,4,SP,Td,30.030351904435044,0.9124952601812693,Td,0.9124952601812693,SP,29.117856644253774,False
MOGNOM,4,SP,Td,1.0194473794463912,26.35758943234451,SP,1.0194473794463912,Td,25.33814205289812,False
MOGNUS,4,SP,Td,1.0806595124608351,26.066084334399672,SP,1.0806595124608351,Td,24.98542482193884,False
MOGPEE,4,SP,Td,0.236467052634092,30.831687805341417,SP,0.236467052634092,Td,30.595220752707323,False
MOGPII,4,SP,Td,0.3439447550909,33.27161009795903,SP,0.3439447550909,Td,32.927665342868124,False
MOGQEF,4,SP,Td,1.6000841144314122,33.132208979020035,SP,1.6000841144314122,Td,31.532124864588624,False
MOHDAQ,4,SP,Td,29.875511658337107,2.085945453248676,Td,2.085945453248676,SP,27.78956620508843,False
MOHGAR,4,SP,Td,0.5074935391597787,33.39737874626403,SP,0.5074935391597787,Td,32.88988520710425,False
MOHNED,4,SP,Td,33.51158182555308,47.49784838722989,SP,33.51158182555308,Td,13.986266561676814,False
MOHNEE,4,SP,Td,28.007533597939208,2.225461894448768,Td,2.225461894448768,SP,25.78207170349044,False
MOHNII,4,SP,Td,28.36139398631628,2.208796568369946,Td,2.208796568369946,SP,26.15259741794633,False
MOHPIJ,4,SP,Td,0.3490153575734305,33.118311785175585,SP,0.3490153575734305,Td,32.76929642760216,False
MOHPOQ,4,SP,Td,0.2290638423617648,33.01755420863483,SP,0.2290638423617648,Td,32.78849036627306,False
MOHPUW,4,SP,Td,0.2539115414389273,32.94377109479777,SP,0.2539115414389273,Td,32.68985955335884,False
MOHRIM,4,SP,Td,0.3303290427891694,32.68304008769802,SP,0.3303290427891694,Td,32.35271104490885,False
MOHROS,4,SP,Td,0.2469052607057292,32.940901188427574,SP,0.2469052607057292,Td,32.69399592772184,False
MOHWIR,4,SP,Td,2.374795619814406,29.03758004174582,SP,2.374795619814406,Td,26.662784421931413,False
MOHZEO,4,SP,Td,0.5333999557571222,29.021894807983365,SP,0.5333999557571222,Td,28.488494852226243,False
MOJCIZ,4,SP,Td,26.405066632837897,1.4459567990219615,Td,1.4459567990219615,SP,24.959109833815937,False
MOJHEA,4,SP,Td,2.368977277862636,23.007958412991567,SP,2.368977277862636,Td,20.63898113512893,False
MOJMEF,4,SP,Td,0.7388805843764727,26.32823049244529,SP,0.7388805843764727,Td,25.58934990806881,False
MOJMIJ,4,SP,Td,0.160637794368697,30.61503155119421,SP,0.160637794368697,Td,30.45439375682552,False
MOJPAD,4,SP,Td,0.3369489642620119,30.728548897942144,SP,0.3369489642620119,Td,30.391599933680133,False
MOJRUY,4,SP,Td,2.5434403833455974,21.361754952672257,SP,2.5434403833455974,Td,18.81831456932666,False
MOJSAF,4,SP,Td,2.593813402445572,21.219782445605155,SP,2.593813402445572,Td,18.625969043159586,False
MOKJOL,4,SP,Td,0.604633677204422,30.955040741476072,SP,0.604633677204422,Td,30.35040706427165,False
MOKMEE,4,SP,Td,1.1103220374891023,30.893169614049224,SP,1.1103220374891023,Td,29.782847576560123,False
MOLBUL,4,SP,Td,4.939658291470007,32.821769791049746,SP,4.939658291470007,Td,27.88211149957974,False
MOLPAG,4,SP,Td,1.0708784594893213,28.329007794455308,SP,1.0708784594893213,Td,27.258129334965982,False
MOLPEK,4,SP,Td,1.309170626567308,32.399483022210575,SP,1.309170626567308,Td,31.090312395643267,False
MOLPOS,4,SP,Td,0.8474699756954166,29.98558188867923,SP,0.8474699756954166,Td,29.138111912983813,False
MOMDID,4,SP,Td,0.9688741404947396,33.47164014064779,SP,0.9688741404947396,Td,32.50276600015305,False
MOMFEA,4,SP,Td,1.159688683803369,34.10183987179183,SP,1.159688683803369,Td,32.942151187988465,False
MOMLUV,4,SP,Td,0.3217808870669376,33.2068405129257,SP,0.3217808870669376,Td,32.885059625858766,False
MOMLUX,4,SP,Td,1.951527834600423e-07,33.333282890423064,SP,1.951527834600423e-07,Td,33.33328269527028,False
MOMTIR,4,SP,Td,0.4180557904289727,31.94138165563048,SP,0.4180557904289727,Td,31.523325865201507,False
MONBUN,4,SP,Td,0.3086781601815613,33.45328910440515,SP,0.3086781601815613,Td,33.14461094422359,False
MONJAB,4,SP,Td,2.8197913416692475,31.57236665272163,SP,2.8197913416692475,Td,28.752575311052382,False
MONVIW,4,SP,Td,0.5183500084286267,33.67580712297654,SP,0.5183500084286267,Td,33.15745711454792,False
MONWUH,4,SP,Td,0.9210993081013976,28.45584124350019,SP,0.9210993081013976,Td,27.53474193539879,False
MONXES,4,SP,Td,0.8936691244201477,28.79733142637475,SP,0.8936691244201477,Td,27.903662301954604,False
MOPLEJ,4,SP,Td,28.836684504439308,4.48304450759277,Td,4.48304450759277,SP,24.35363999684654,False
MOPWIY,4,SP,Td,0.1430889872038495,33.33648191351442,SP,0.1430889872038495,Td,33.19339292631057,False
MOPWOE,4,SP,Td,0.152831473096843,33.39454425964138,SP,0.152831473096843,Td,33.24171278654453,False
MOQKOT,4,SP,Td,0.0479465276763555,33.20090896490958,SP,0.0479465276763555,Td,33.15296243723322,False
MOQMEM,4,SP,Td,0.6952861300485118,30.70940001468745,SP,0.6952861300485118,Td,30.014113884638935,False
MOQMIQ,4,SP,Td,0.2016517331181424,33.33508668480062,SP,0.2016517331181424,Td,33.13343495168248,False
MOQMUC,4,SP,Td,0.1945261049599245,33.21358009988807,SP,0.1945261049599245,Td,33.01905399492814,False
MOQPAJ,4,SP,Td,0.99569933684236,32.42883528624366,SP,0.99569933684236,Td,31.4331359494013,False
