cn,scope,threshold_delta_s,operator,criterion,is_default_threshold,n_total,n_satisfying,fraction_satisfying,percent_satisfying
6,CN6,1.60,<,S_second - S_best < threshold_delta_s,False,10825,519,0.0479445727482679,4.79445727482679
6,CN6,1.61,<,S_second - S_best < threshold_delta_s,False,10825,522,0.048221709006928404,4.822170900692841
6,CN6,1.62,<,S_second - S_best < threshold_delta_s,False,10825,525,0.04849884526558892,4.849884526558891
6,CN6,1.63,<,S_second - S_best < threshold_delta_s,False,10825,527,0.048683602771362584,4.868360277136259
6,CN6,1.64,<,S_second - S_best < threshold_delta_s,False,10825,530,0.04896073903002309,4.89607390300231
6,CN6,1.65,<,S_second - S_best < threshold_delta_s,False,10825,537,0.049607390300230945,4.9607390300230945
6,CN6,1.66,<,S_second - S_best < threshold_delta_s,False,10825,545,0.05034642032332563,5.034642032332563
6,CN6,1.67,<,S_second - S_best < threshold_delta_s,False,10825,554,0.05117782909930716,5.117782909930716
6,CN6,1.68,<,S_second - S_best < threshold_delta_s,False,10825,558,0.0515473441108545,5.1547344110854505
6,CN6,1.69,<,S_second - S_best < threshold_delta_s,False,10825,561,0.051824480369515015,5.182448036951501
6,CN6,1.70,<,S_second - S_best < threshold_delta_s,False,10825,565,0.052193995381062355,5.219399538106235
6,CN6,1.71,<,S_second - S_best < threshold_delta_s,False,10825,570,0.052655889145496536,5.265588914549654
6,CN6,1.72,<,S_second - S_best < threshold_delta_s,False,10825,576,0.05321016166281755,5.321016166281755
6,CN6,1.73,<,S_second - S_best < threshold_delta_s,False,10825,579,0.05348729792147806,5.348729792147806
6,CN6,1.74,<,S_second - S_best < threshold_delta_s,False,10825,588,0.054318706697459584,5.431870669745958
6,CN6,1.75,<,S_second - S_best < threshold_delta_s,False,10825,592,0.05468822170900693,5.468822170900693
6,CN6,1.76,<,S_second - S_best < threshold_delta_s,False,10825,593,0.054780600461893765,5.478060046189376
6,CN6,1.77,<,S_second - S_best < threshold_delta_s,False,10825,596,0.05505773672055427,5.505773672055427
6,CN6,1.78,<,S_second - S_best < threshold_delta_s,False,10825,598,0.055242494226327946,5.524249422632795
6,CN6,1.79,<,S_second - S_best < threshold_delta_s,False,10825,604,0.05579676674364896,5.5796766743648964
6,CN6,1.80,<,S_second - S_best < threshold_delta_s,False,10825,610,0.05635103926096998,5.635103926096997
6,CN6,1.81,<,S_second - S_best < threshold_delta_s,False,10825,616,0.056905311778290994,5.690531177829099
6,CN6,1.82,<,S_second - S_best < threshold_delta_s,False,10825,618,0.05709006928406467,5.709006928406467
6,CN6,1.83,<,S_second - S_best < threshold_delta_s,False,10825,625,0.057736720554272515,5.773672055427252
6,CN6,1.84,<,S_second - S_best < threshold_delta_s,False,10825,628,0.05801385681293302,5.8013856812933025
6,CN6,1.85,<,S_second - S_best < threshold_delta_s,False,10825,632,0.05838337182448037,5.838337182448037
6,CN6,1.86,<,S_second - S_best < threshold_delta_s,False,10825,634,0.05856812933025404,5.856812933025404
6,CN6,1.87,<,S_second - S_best < threshold_delta_s,False,10825,636,0.058752886836027716,5.875288683602771
6,CN6,1.88,<,S_second - S_best < threshold_delta_s,False,10825,640,0.05912240184757506,5.912240184757506
6,CN6,1.89,<,S_second - S_best < threshold_delta_s,False,10825,644,0.059491916859122404,5.94919168591224
6,CN6,1.90,<,S_second - S_best < threshold_delta_s,False,10825,655,0.0605080831408776,6.05080831408776
6,CN6,1.91,<,S_second - S_best < threshold_delta_s,False,10825,662,0.06115473441108545,6.115473441108545
6,CN6,1.92,<,S_second - S_best < threshold_delta_s,False,10825,671,0.061986143187066974,6.1986143187066975
6,CN6,1.93,<,S_second - S_best < threshold_delta_s,False,10825,672,0.062078521939953814,6.2078521939953815
6,CN6,1.94,<,S_second - S_best < threshold_delta_s,False,10825,674,0.06226327944572748,6.226327944572748
6,CN6,1.95,<,S_second - S_best < threshold_delta_s,False,10825,686,0.06337182448036952,6.337182448036952
6,CN6,1.96,<,S_second - S_best < threshold_delta_s,False,10825,690,0.06374133949191686,6.374133949191686
6,CN6,1.97,<,S_second - S_best < threshold_delta_s,False,10825,696,0.06429561200923788,6.4295612009237875
6,CN6,1.98,<,S_second - S_best < threshold_delta_s,False,10825,701,0.06475750577367205,6.475750577367205
6,CN6,1.99,<,S_second - S_best < threshold_delta_s,False,10825,706,0.06521939953810624,6.521939953810624
6,CN6,2.00,<,S_second - S_best < threshold_delta_s,False,10825,709,0.06549653579676674,6.549653579676674
6,CN6,2.01,<,S_second - S_best < threshold_delta_s,False,10825,717,0.06623556581986142,6.6235565819861435
6,CN6,2.02,<,S_second - S_best < threshold_delta_s,False,10825,719,0.0664203233256351,6.64203233256351
6,CN6,2.03,<,S_second - S_best < threshold_delta_s,False,10825,723,0.06678983833718245,6.678983833718245
6,CN6,2.04,<,S_second - S_best < threshold_delta_s,False,10825,724,0.06688221709006928,6.688221709006928
6,CN6,2.05,<,S_second - S_best < threshold_delta_s,False,10825,727,0.06715935334872979,6.715935334872979
6,CN6,2.06,<,S_second - S_best < threshold_delta_s,False,10825,734,0.06780600461893764,6.780600461893765
6,CN6,2.07,<,S_second - S_best < threshold_delta_s,False,10825,737,0.06808314087759815,6.808314087759816
6,CN6,2.08,<,S_second - S_best < threshold_delta_s,False,10825,738,0.06817551963048499,6.817551963048499
6,CN6,2.09,<,S_second - S_best < threshold_delta_s,False,10825,746,0.06891454965357968,6.891454965357967
6,CN6,2.10,<,S_second - S_best < threshold_delta_s,False,10825,752,0.0694688221709007,6.946882217090069
6,CN6,2.11,<,S_second - S_best < threshold_delta_s,False,10825,755,0.0697459584295612,6.97459584295612
6,CN6,2.12,<,S_second - S_best < threshold_delta_s,False,10825,761,0.07030023094688222,7.030023094688222
6,CN6,2.13,<,S_second - S_best < threshold_delta_s,False,10825,766,0.07076212471131639,7.076212471131639
6,CN6,2.14,<,S_second - S_best < threshold_delta_s,False,10825,772,0.07131639722863742,7.131639722863741
6,CN6,2.15,<,S_second - S_best < threshold_delta_s,False,10825,776,0.07168591224018475,7.168591224018476
6,CN6,2.16,<,S_second - S_best < threshold_delta_s,False,10825,779,0.07196304849884527,7.196304849884527
6,CN6,2.17,<,S_second - S_best < threshold_delta_s,False,10825,786,0.07260969976905311,7.2609699769053115
6,CN6,2.18,<,S_second - S_best < threshold_delta_s,False,10825,794,0.07334872979214781,7.33487297921478
6,CN6,2.19,<,S_second - S_best < threshold_delta_s,False,10825,801,0.07399538106235566,7.399538106235566
6,CN6,2.20,<,S_second - S_best < threshold_delta_s,False,10825,805,0.07436489607390301,7.436489607390301
6,CN6,2.21,<,S_second - S_best < threshold_delta_s,False,10825,809,0.07473441108545034,7.4734411085450345
6,CN6,2.22,<,S_second - S_best < threshold_delta_s,False,10825,818,0.07556581986143188,7.556581986143187
6,CN6,2.23,<,S_second - S_best < threshold_delta_s,False,10825,825,0.07621247113163972,7.621247113163972
6,CN6,2.24,<,S_second - S_best < threshold_delta_s,False,10825,832,0.07685912240184757,7.6859122401847575
6,CN6,2.25,<,S_second - S_best < threshold_delta_s,False,10825,841,0.0776905311778291,7.76905311778291
6,CN6,2.26,<,S_second - S_best < threshold_delta_s,False,10825,849,0.07842956120092379,7.842956120092379
6,CN6,2.27,<,S_second - S_best < threshold_delta_s,False,10825,854,0.07889145496535797,7.8891454965357966
6,CN6,2.28,<,S_second - S_best < threshold_delta_s,False,10825,867,0.08009237875288684,8.009237875288683
6,CN6,2.29,<,S_second - S_best < threshold_delta_s,False,10825,878,0.08110854503464203,8.110854503464203
6,CN6,2.30,<,S_second - S_best < threshold_delta_s,False,10825,892,0.08240184757505774,8.240184757505773
6,CN6,2.31,<,S_second - S_best < threshold_delta_s,False,10825,902,0.0833256351039261,8.33256351039261
6,CN6,2.32,<,S_second - S_best < threshold_delta_s,False,10825,908,0.08387990762124711,8.387990762124712
6,CN6,2.33,<,S_second - S_best < threshold_delta_s,False,10825,915,0.08452655889145497,8.452655889145497
6,CN6,2.34,<,S_second - S_best < threshold_delta_s,False,10825,923,0.08526558891454965,8.526558891454965
6,CN6,2.35,<,S_second - S_best < threshold_delta_s,False,10825,933,0.08618937644341801,8.618937644341802
6,CN6,2.36,<,S_second - S_best < threshold_delta_s,False,10825,940,0.08683602771362586,8.683602771362587
6,CN6,2.37,<,S_second - S_best < threshold_delta_s,False,10825,952,0.0879445727482679,8.79445727482679
6,CN6,2.38,<,S_second - S_best < threshold_delta_s,False,10825,958,0.08849884526558892,8.849884526558892
6,CN6,2.39,<,S_second - S_best < threshold_delta_s,False,10825,965,0.08914549653579677,8.914549653579677
6,CN6,2.40,<,S_second - S_best < threshold_delta_s,False,10825,970,0.08960739030023095,8.960739030023095
6,CN6,2.41,<,S_second - S_best < threshold_delta_s,False,10825,982,0.09071593533487297,9.071593533487299
6,CN6,2.42,<,S_second - S_best < threshold_delta_s,False,10825,989,0.09136258660508083,9.136258660508084
6,CN6,2.43,<,S_second - S_best < threshold_delta_s,False,10825,996,0.09200923787528868,9.200923787528868
6,CN6,2.44,<,S_second - S_best < threshold_delta_s,False,10825,1006,0.09293302540415704,9.293302540415704
6,CN6,2.45,<,S_second - S_best < threshold_delta_s,False,10825,1013,0.0935796766743649,9.35796766743649
6,CN6,2.46,<,S_second - S_best < threshold_delta_s,False,10825,1021,0.09431870669745958,9.431870669745958
6,CN6,2.47,<,S_second - S_best < threshold_delta_s,False,10825,1030,0.09515011547344111,9.51501154734411
6,CN6,2.48,<,S_second - S_best < threshold_delta_s,False,10825,1035,0.09561200923787529,9.56120092378753
6,CN6,2.49,<,S_second - S_best < threshold_delta_s,False,10825,1045,0.09653579676674365,9.653579676674365
6,CN6,2.50,<,S_second - S_best < threshold_delta_s,False,10825,1051,0.09709006928406466,9.709006928406467
6,CN6,2.51,<,S_second - S_best < threshold_delta_s,False,10825,1063,0.0981986143187067,9.81986143187067
6,CN6,2.52,<,S_second - S_best < threshold_delta_s,False,10825,1070,0.09884526558891454,9.884526558891455
6,CN6,2.53,<,S_second - S_best < threshold_delta_s,False,10825,1077,0.0994919168591224,9.94919168591224
6,CN6,2.54,<,S_second - S_best < threshold_delta_s,False,10825,1084,0.10013856812933025,10.013856812933025
6,CN6,2.55,<,S_second - S_best < threshold_delta_s,False,10825,1096,0.10124711316397228,10.124711316397228
6,CN6,2.56,<,S_second - S_best < threshold_delta_s,False,10825,1106,0.10217090069284064,10.217090069284065
6,CN6,2.57,<,S_second - S_best < threshold_delta_s,False,10825,1113,0.1028175519630485,10.28175519630485
6,CN6,2.58,<,S_second - S_best < threshold_delta_s,False,10825,1123,0.10374133949191686,10.374133949191686
6,CN6,2.59,<,S_second - S_best < threshold_delta_s,False,10825,1134,0.10475750577367206,10.475750577367206
6,CN6,2.60,<,S_second - S_best < threshold_delta_s,False,10825,1144,0.10568129330254042,10.568129330254042
6,CN6,2.61,<,S_second - S_best < threshold_delta_s,False,10825,1152,0.1064203233256351,10.64203233256351
6,CN6,2.62,<,S_second - S_best < threshold_delta_s,False,10825,1159,0.10706697459584295,10.706697459584296
6,CN6,2.63,<,S_second - S_best < threshold_delta_s,False,10825,1166,0.10771362586605081,10.77136258660508
6,CN6,2.64,<,S_second - S_best < threshold_delta_s,False,10825,1170,0.10808314087759816,10.808314087759815
6,CN6,2.65,<,S_second - S_best < threshold_delta_s,False,10825,1173,0.10836027713625866,10.836027713625866
6,CN6,2.66,<,S_second - S_best < threshold_delta_s,False,10825,1183,0.10928406466512702,10.928406466512701
6,CN6,2.67,<,S_second - S_best < threshold_delta_s,False,10825,1185,0.10946882217090069,10.946882217090069
6,CN6,2.68,<,S_second - S_best < threshold_delta_s,False,10825,1190,0.10993071593533488,10.993071593533488
6,CN6,2.69,<,S_second - S_best < threshold_delta_s,False,10825,1197,0.11057736720554273,11.057736720554272
6,CN6,2.70,<,S_second - S_best < threshold_delta_s,False,10825,1203,0.11113163972286375,11.113163972286374
6,CN6,2.71,<,S_second - S_best < threshold_delta_s,False,10825,1205,0.11131639722863741,11.131639722863742
6,CN6,2.72,<,S_second - S_best < threshold_delta_s,False,10825,1209,0.11168591224018476,11.168591224018476
6,CN6,2.73,<,S_second - S_best < threshold_delta_s,False,10825,1212,0.11196304849884527,11.196304849884527
6,CN6,2.74,<,S_second - S_best < threshold_delta_s,False,10825,1217,0.11242494226327944,11.242494226327944
6,CN6,2.75,<,S_second - S_best < threshold_delta_s,False,10825,1230,0.11362586605080831,11.362586605080832
6,CN6,2.76,<,S_second - S_best < threshold_delta_s,False,10825,1234,0.11399538106235566,11.399538106235566
6,CN6,2.77,<,S_second - S_best < threshold_delta_s,False,10825,1238,0.114364896073903,11.4364896073903
6,CN6,2.78,<,S_second - S_best < threshold_delta_s,False,10825,1246,0.1151039260969977,11.51039260969977
6,CN6,2.79,<,S_second - S_best < threshold_delta_s,False,10825,1250,0.11547344110854503,11.547344110854503
6,CN6,2.80,<,S_second - S_best < threshold_delta_s,False,10825,1258,0.11621247113163972,11.621247113163973
6,CN6,2.81,<,S_second - S_best < threshold_delta_s,False,10825,1270,0.11732101616628175,11.732101616628176
6,CN6,2.82,<,S_second - S_best < threshold_delta_s,False,10825,1274,0.1176905311778291,11.76905311778291
6,CN6,2.83,<,S_second - S_best < threshold_delta_s,False,10825,1278,0.11806004618937645,11.806004618937644
6,CN6,2.84,<,S_second - S_best < threshold_delta_s,False,10825,1284,0.11861431870669746,11.861431870669746
6,CN6,2.85,<,S_second - S_best < threshold_delta_s,False,10825,1288,0.11898383371824481,11.89838337182448
6,CN6,2.86,<,S_second - S_best < threshold_delta_s,False,10825,1294,0.11953810623556582,11.953810623556581
6,CN6,2.87,<,S_second - S_best < threshold_delta_s,False,10825,1299,0.12,12.0
6,CN6,2.88,<,S_second - S_best < threshold_delta_s,False,10825,1302,0.1202771362586605,12.02771362586605
6,CN6,2.89,<,S_second - S_best < threshold_delta_s,False,10825,1311,0.12110854503464204,12.110854503464203
6,CN6,2.90,<,S_second - S_best < threshold_delta_s,False,10825,1319,0.12184757505773672,12.184757505773671
6,CN6,2.91,<,S_second - S_best < threshold_delta_s,False,10825,1325,0.12240184757505773,12.240184757505773
6,CN6,2.92,<,S_second - S_best < threshold_delta_s,False,10825,1331,0.12295612009237876,12.295612009237875
6,CN6,2.93,<,S_second - S_best < threshold_delta_s,False,10825,1337,0.12351039260969977,12.351039260969976
6,CN6,2.94,<,S_second - S_best < threshold_delta_s,False,10825,1343,0.12406466512702079,12.406466512702078
6,CN6,2.95,<,S_second - S_best < threshold_delta_s,False,10825,1348,0.12452655889145496,12.452655889145497
6,CN6,2.96,<,S_second - S_best < threshold_delta_s,False,10825,1351,0.12480369515011547,12.480369515011548
6,CN6,2.97,<,S_second - S_best < threshold_delta_s,False,10825,1357,0.12535796766743648,12.53579676674365
6,CN6,2.98,<,S_second - S_best < threshold_delta_s,False,10825,1362,0.12581986143187068,12.581986143187066
6,CN6,2.99,<,S_second - S_best < threshold_delta_s,False,10825,1369,0.1264665127020785,12.646651270207853
6,CN6,3.00,<,S_second - S_best < threshold_delta_s,False,10825,1377,0.1272055427251732,12.72055427251732
