run_stage,selection_order,mol_id,fold,metal,cn,graph_sha256,arm,k,representation,reference_sha256,matched_variants,mismatched_variants,match_fraction,unique_variant_hashes,unique_hashes_with_reference,all_variants_match_reference
full,970,AVUHOQ,2,Fe,6,ce62ffc657245b0d2ee582f74928a4bd3872fb5b11e75064e6826f4814c4be1d,permutation,100,uncanonicalized_coordrep,0bc79f5231722d16979e4a8e6032c49a5876e96aca27d1195bf8365e1005232d,7,93,0.07,9,9,False
full,970,AVUHOQ,2,Fe,6,ce62ffc657245b0d2ee582f74928a4bd3872fb5b11e75064e6826f4814c4be1d,permutation,100,patched_coordrep,cdd744075ff1686fbf3eb3c321a1454a70e78f564ee7db164a1e00b830aa7925,100,0,1.0,1,1,True
full,970,AVUHOQ,2,Fe,6,ce62ffc657245b0d2ee582f74928a4bd3872fb5b11e75064e6826f4814c4be1d,combined,100,raw_cartesian,df5346fd162e7239565c8c1827b8654627433012d0d77f974671b9752481c571,0,100,0.0,100,101,False
full,970,AVUHOQ,2,Fe,6,ce62ffc657245b0d2ee582f74928a4bd3872fb5b11e75064e6826f4814c4be1d,combined,100,ordered_distance_matrix,c34072c196ef29c816398f49f06d292de6db650058f18daa448f9f22e885b38b,0,100,0.0,94,95,False
full,970,AVUHOQ,2,Fe,6,ce62ffc657245b0d2ee582f74928a4bd3872fb5b11e75064e6826f4814c4be1d,combined,100,connectivity_only,6830d7483cf1267fcc4b78bb0ee2239c377f8b2e8893e1fa829b6c65e546e21f,100,0,1.0,1,1,True
full,970,AVUHOQ,2,Fe,6,ce62ffc657245b0d2ee582f74928a4bd3872fb5b11e75064e6826f4814c4be1d,combined,100,uncanonicalized_coordrep,0bc79f5231722d16979e4a8e6032c49a5876e96aca27d1195bf8365e1005232d,2,98,0.02,9,9,False
full,970,AVUHOQ,2,Fe,6,ce62ffc657245b0d2ee582f74928a4bd3872fb5b11e75064e6826f4814c4be1d,combined,100,patched_coordrep,cdd744075ff1686fbf3eb3c321a1454a70e78f564ee7db164a1e00b830aa7925,100,0,1.0,1,1,True
full,971,KULQAM,0,Fe,5,613d7761964b455eae140aceb5801bb9fcc3a9e90ae610fba32337682ccf94c3,rigid,100,raw_cartesian,75e3dc296a6d5280103e60fc7a3193fe4c6ae2fd1d61dede471b1a255d15d01d,0,100,0.0,100,101,False
full,971,KULQAM,0,Fe,5,613d7761964b455eae140aceb5801bb9fcc3a9e90ae610fba32337682ccf94c3,rigid,100,ordered_distance_matrix,a2420e54892d5a8c4d7c69c35d384bcdd8034c7168751a2426d32cff1b970aa7,100,0,1.0,1,1,True
full,971,KULQAM,0,Fe,5,613d7761964b455eae140aceb5801bb9fcc3a9e90ae610fba32337682ccf94c3,rigid,100,connectivity_only,06367181a2d48d8fedbcfd3cf66f0b7f2ee138de8cd0d898aa283f54f5c2c372,100,0,1.0,1,1,True
full,971,KULQAM,0,Fe,5,613d7761964b455eae140aceb5801bb9fcc3a9e90ae610fba32337682ccf94c3,rigid,100,uncanonicalized_coordrep,0d731c15bb6ec64860654520f6c8068854fee1180635e85f97d55f79a60af5a5,100,0,1.0,1,1,True
full,971,KULQAM,0,Fe,5,613d7761964b455eae140aceb5801bb9fcc3a9e90ae610fba32337682ccf94c3,rigid,100,patched_coordrep,b1b92beec4b2231740da3d2d835dd68040aa62e0cbeacf61c21218b2a72268ee,100,0,1.0,1,1,True
full,971,KULQAM,0,Fe,5,613d7761964b455eae140aceb5801bb9fcc3a9e90ae610fba32337682ccf94c3,permutation,100,raw_cartesian,75e3dc296a6d5280103e60fc7a3193fe4c6ae2fd1d61dede471b1a255d15d01d,4,96,0.04,69,69,False
full,971,KULQAM,0,Fe,5,613d7761964b455eae140aceb5801bb9fcc3a9e90ae610fba32337682ccf94c3,permutation,100,ordered_distance_matrix,a2420e54892d5a8c4d7c69c35d384bcdd8034c7168751a2426d32cff1b970aa7,4,96,0.04,69,69,False
full,971,KULQAM,0,Fe,5,613d7761964b455eae140aceb5801bb9fcc3a9e90ae610fba32337682ccf94c3,permutation,100,connectivity_only,06367181a2d48d8fedbcfd3cf66f0b7f2ee138de8cd0d898aa283f54f5c2c372,100,0,1.0,1,1,True
full,971,KULQAM,0,Fe,5,613d7761964b455eae140aceb5801bb9fcc3a9e90ae610fba32337682ccf94c3,permutation,100,uncanonicalized_coordrep,0d731c15bb6ec64860654520f6c8068854fee1180635e85f97d55f79a60af5a5,0,100,0.0,27,28,False
full,971,KULQAM,0,Fe,5,613d7761964b455eae140aceb5801bb9fcc3a9e90ae610fba32337682ccf94c3,permutation,100,patched_coordrep,b1b92beec4b2231740da3d2d835dd68040aa62e0cbeacf61c21218b2a72268ee,100,0,1.0,1,1,True
full,971,KULQAM,0,Fe,5,613d7761964b455eae140aceb5801bb9fcc3a9e90ae610fba32337682ccf94c3,combined,100,raw_cartesian,75e3dc296a6d5280103e60fc7a3193fe4c6ae2fd1d61dede471b1a255d15d01d,0,100,0.0,100,101,False
full,971,KULQAM,0,Fe,5,613d7761964b455eae140aceb5801bb9fcc3a9e90ae610fba32337682ccf94c3,combined,100,ordered_distance_matrix,a2420e54892d5a8c4d7c69c35d384bcdd8034c7168751a2426d32cff1b970aa7,0,100,0.0,68,69,False
full,971,KULQAM,0,Fe,5,613d7761964b455eae140aceb5801bb9fcc3a9e90ae610fba32337682ccf94c3,combined,100,connectivity_only,06367181a2d48d8fedbcfd3cf66f0b7f2ee138de8cd0d898aa283f54f5c2c372,100,0,1.0,1,1,True
full,971,KULQAM,0,Fe,5,613d7761964b455eae140aceb5801bb9fcc3a9e90ae610fba32337682ccf94c3,combined,100,uncanonicalized_coordrep,0d731c15bb6ec64860654520f6c8068854fee1180635e85f97d55f79a60af5a5,0,100,0.0,30,31,False
full,971,KULQAM,0,Fe,5,613d7761964b455eae140aceb5801bb9fcc3a9e90ae610fba32337682ccf94c3,combined,100,patched_coordrep,b1b92beec4b2231740da3d2d835dd68040aa62e0cbeacf61c21218b2a72268ee,100,0,1.0,1,1,True
full,972,LEYSAK,3,Cr,6,81cd84e66aab153a477f01c0bfc98141cf79c3ff3a8c66124d63e9063b4db02c,rigid,100,raw_cartesian,ea5d71041435b02960085cba82e86e9a6649e4b57045df2440805d238910de0f,0,100,0.0,100,101,False
full,972,LEYSAK,3,Cr,6,81cd84e66aab153a477f01c0bfc98141cf79c3ff3a8c66124d63e9063b4db02c,rigid,100,ordered_distance_matrix,d845fbc503bb082c62cd4b10c8551ee2acd0bb817f2b10ad5c717c450fbb1a0a,100,0,1.0,1,1,True
full,972,LEYSAK,3,Cr,6,81cd84e66aab153a477f01c0bfc98141cf79c3ff3a8c66124d63e9063b4db02c,rigid,100,connectivity_only,969d0a23f9ee3bee4933a25cd775a3102c4522f0a14ab720ccdcc63fb119f14d,100,0,1.0,1,1,True
full,972,LEYSAK,3,Cr,6,81cd84e66aab153a477f01c0bfc98141cf79c3ff3a8c66124d63e9063b4db02c,rigid,100,uncanonicalized_coordrep,c2c88987fc5103db29d92f74a75f12d8ae5734e1597c7b1de3f5c6347c9bcdbb,100,0,1.0,1,1,True
full,972,LEYSAK,3,Cr,6,81cd84e66aab153a477f01c0bfc98141cf79c3ff3a8c66124d63e9063b4db02c,rigid,100,patched_coordrep,a221ae44cc3b2d2bcf26ac0e527500a05465f60c8e064f1a7b274e478ac3baf0,100,0,1.0,1,1,True
full,972,LEYSAK,3,Cr,6,81cd84e66aab153a477f01c0bfc98141cf79c3ff3a8c66124d63e9063b4db02c,permutation,100,raw_cartesian,ea5d71041435b02960085cba82e86e9a6649e4b57045df2440805d238910de0f,0,100,0.0,93,94,False
full,972,LEYSAK,3,Cr,6,81cd84e66aab153a477f01c0bfc98141cf79c3ff3a8c66124d63e9063b4db02c,permutation,100,ordered_distance_matrix,d845fbc503bb082c62cd4b10c8551ee2acd0bb817f2b10ad5c717c450fbb1a0a,0,100,0.0,93,94,False
full,972,LEYSAK,3,Cr,6,81cd84e66aab153a477f01c0bfc98141cf79c3ff3a8c66124d63e9063b4db02c,permutation,100,connectivity_only,969d0a23f9ee3bee4933a25cd775a3102c4522f0a14ab720ccdcc63fb119f14d,100,0,1.0,1,1,True
full,972,LEYSAK,3,Cr,6,81cd84e66aab153a477f01c0bfc98141cf79c3ff3a8c66124d63e9063b4db02c,permutation,100,uncanonicalized_coordrep,c2c88987fc5103db29d92f74a75f12d8ae5734e1597c7b1de3f5c6347c9bcdbb,0,100,0.0,66,67,False
full,972,LEYSAK,3,Cr,6,81cd84e66aab153a477f01c0bfc98141cf79c3ff3a8c66124d63e9063b4db02c,permutation,100,patched_coordrep,a221ae44cc3b2d2bcf26ac0e527500a05465f60c8e064f1a7b274e478ac3baf0,100,0,1.0,1,1,True
full,972,LEYSAK,3,Cr,6,81cd84e66aab153a477f01c0bfc98141cf79c3ff3a8c66124d63e9063b4db02c,combined,100,raw_cartesian,ea5d71041435b02960085cba82e86e9a6649e4b57045df2440805d238910de0f,0,100,0.0,100,101,False
full,972,LEYSAK,3,Cr,6,81cd84e66aab153a477f01c0bfc98141cf79c3ff3a8c66124d63e9063b4db02c,combined,100,ordered_distance_matrix,d845fbc503bb082c62cd4b10c8551ee2acd0bb817f2b10ad5c717c450fbb1a0a,0,100,0.0,96,97,False
full,972,LEYSAK,3,Cr,6,81cd84e66aab153a477f01c0bfc98141cf79c3ff3a8c66124d63e9063b4db02c,combined,100,connectivity_only,969d0a23f9ee3bee4933a25cd775a3102c4522f0a14ab720ccdcc63fb119f14d,100,0,1.0,1,1,True
full,972,LEYSAK,3,Cr,6,81cd84e66aab153a477f01c0bfc98141cf79c3ff3a8c66124d63e9063b4db02c,combined,100,uncanonicalized_coordrep,c2c88987fc5103db29d92f74a75f12d8ae5734e1597c7b1de3f5c6347c9bcdbb,0,100,0.0,75,76,False
full,972,LEYSAK,3,Cr,6,81cd84e66aab153a477f01c0bfc98141cf79c3ff3a8c66124d63e9063b4db02c,combined,100,patched_coordrep,a221ae44cc3b2d2bcf26ac0e527500a05465f60c8e064f1a7b274e478ac3baf0,100,0,1.0,1,1,True
full,973,MOJXUG,1,Pt,6,e3d9e58cf34e59e1d39edb753df7def1c377f04f1593b1a1e03d1e642baaf5d3,rigid,100,raw_cartesian,c0b768c61276614228763fd8c52e03fbe3328dd393ded6ca1f59da8240e441fd,0,100,0.0,100,101,False
full,973,MOJXUG,1,Pt,6,e3d9e58cf34e59e1d39edb753df7def1c377f04f1593b1a1e03d1e642baaf5d3,rigid,100,ordered_distance_matrix,935a8e4246d842b0a02749e6f8caca0f3c4d5a2bd2fb48a49313eac4da781e38,100,0,1.0,1,1,True
full,973,MOJXUG,1,Pt,6,e3d9e58cf34e59e1d39edb753df7def1c377f04f1593b1a1e03d1e642baaf5d3,rigid,100,connectivity_only,3212a819b77cbef3e5c7ecac488570688eb4d2b0ed925827bf73b19b0bab068e,100,0,1.0,1,1,True
full,973,MOJXUG,1,Pt,6,e3d9e58cf34e59e1d39edb753df7def1c377f04f1593b1a1e03d1e642baaf5d3,rigid,100,uncanonicalized_coordrep,fc60254dd00cfc9c2f837bae37d1fd798842023dcdbddaaf8a463a5017b8fb59,100,0,1.0,1,1,True
full,973,MOJXUG,1,Pt,6,e3d9e58cf34e59e1d39edb753df7def1c377f04f1593b1a1e03d1e642baaf5d3,rigid,100,patched_coordrep,608e09c4918eae8104ea964bc5a3da51653b6e3f369559a6334ffa8e0e4435d5,100,0,1.0,1,1,True
full,973,MOJXUG,1,Pt,6,e3d9e58cf34e59e1d39edb753df7def1c377f04f1593b1a1e03d1e642baaf5d3,permutation,100,raw_cartesian,c0b768c61276614228763fd8c52e03fbe3328dd393ded6ca1f59da8240e441fd,0,100,0.0,91,92,False
full,973,MOJXUG,1,Pt,6,e3d9e58cf34e59e1d39edb753df7def1c377f04f1593b1a1e03d1e642baaf5d3,permutation,100,ordered_distance_matrix,935a8e4246d842b0a02749e6f8caca0f3c4d5a2bd2fb48a49313eac4da781e38,0,100,0.0,91,92,False
full,973,MOJXUG,1,Pt,6,e3d9e58cf34e59e1d39edb753df7def1c377f04f1593b1a1e03d1e642baaf5d3,permutation,100,connectivity_only,3212a819b77cbef3e5c7ecac488570688eb4d2b0ed925827bf73b19b0bab068e,100,0,1.0,1,1,True
full,973,MOJXUG,1,Pt,6,e3d9e58cf34e59e1d39edb753df7def1c377f04f1593b1a1e03d1e642baaf5d3,permutation,100,uncanonicalized_coordrep,fc60254dd00cfc9c2f837bae37d1fd798842023dcdbddaaf8a463a5017b8fb59,0,100,0.0,36,37,False
full,973,MOJXUG,1,Pt,6,e3d9e58cf34e59e1d39edb753df7def1c377f04f1593b1a1e03d1e642baaf5d3,permutation,100,patched_coordrep,608e09c4918eae8104ea964bc5a3da51653b6e3f369559a6334ffa8e0e4435d5,100,0,1.0,1,1,True
full,973,MOJXUG,1,Pt,6,e3d9e58cf34e59e1d39edb753df7def1c377f04f1593b1a1e03d1e642baaf5d3,combined,100,raw_cartesian,c0b768c61276614228763fd8c52e03fbe3328dd393ded6ca1f59da8240e441fd,0,100,0.0,100,101,False
full,973,MOJXUG,1,Pt,6,e3d9e58cf34e59e1d39edb753df7def1c377f04f1593b1a1e03d1e642baaf5d3,combined,100,ordered_distance_matrix,935a8e4246d842b0a02749e6f8caca0f3c4d5a2bd2fb48a49313eac4da781e38,0,100,0.0,95,96,False
full,973,MOJXUG,1,Pt,6,e3d9e58cf34e59e1d39edb753df7def1c377f04f1593b1a1e03d1e642baaf5d3,combined,100,connectivity_only,3212a819b77cbef3e5c7ecac488570688eb4d2b0ed925827bf73b19b0bab068e,100,0,1.0,1,1,True
full,973,MOJXUG,1,Pt,6,e3d9e58cf34e59e1d39edb753df7def1c377f04f1593b1a1e03d1e642baaf5d3,combined,100,uncanonicalized_coordrep,fc60254dd00cfc9c2f837bae37d1fd798842023dcdbddaaf8a463a5017b8fb59,2,98,0.02,43,43,False
full,973,MOJXUG,1,Pt,6,e3d9e58cf34e59e1d39edb753df7def1c377f04f1593b1a1e03d1e642baaf5d3,combined,100,patched_coordrep,608e09c4918eae8104ea964bc5a3da51653b6e3f369559a6334ffa8e0e4435d5,100,0,1.0,1,1,True
full,974,ABOXUO,2,Zn,5,9fe7c3fa2cac91304fcf9b551bfdc1d65e5a1987732494b60f1ef0afecd6148e,rigid,100,raw_cartesian,fa5d9e8f472e131a50a4e753acf071ad86e6451f23d9ccd3896cc1721839e842,0,100,0.0,100,101,False
full,974,ABOXUO,2,Zn,5,9fe7c3fa2cac91304fcf9b551bfdc1d65e5a1987732494b60f1ef0afecd6148e,rigid,100,ordered_distance_matrix,384ce7097b5736372d5183855e17e3c100fb3027f319611878efffc8e65b5fb9,100,0,1.0,1,1,True
full,974,ABOXUO,2,Zn,5,9fe7c3fa2cac91304fcf9b551bfdc1d65e5a1987732494b60f1ef0afecd6148e,rigid,100,connectivity_only,82d5f7d89a8acc55599b25ecfae15da8a4be6f115760f1c82aba6030b1f7812a,100,0,1.0,1,1,True
full,974,ABOXUO,2,Zn,5,9fe7c3fa2cac91304fcf9b551bfdc1d65e5a1987732494b60f1ef0afecd6148e,rigid,100,uncanonicalized_coordrep,9a651b0148a17f2589f3a9f4e4b2f5961f91624d5c8a95ed1bbcdf38e3f6a1d5,100,0,1.0,1,1,True
full,974,ABOXUO,2,Zn,5,9fe7c3fa2cac91304fcf9b551bfdc1d65e5a1987732494b60f1ef0afecd6148e,rigid,100,patched_coordrep,9a651b0148a17f2589f3a9f4e4b2f5961f91624d5c8a95ed1bbcdf38e3f6a1d5,100,0,1.0,1,1,True
full,974,ABOXUO,2,Zn,5,9fe7c3fa2cac91304fcf9b551bfdc1d65e5a1987732494b60f1ef0afecd6148e,permutation,100,raw_cartesian,fa5d9e8f472e131a50a4e753acf071ad86e6451f23d9ccd3896cc1721839e842,2,98,0.02,71,71,False
full,974,ABOXUO,2,Zn,5,9fe7c3fa2cac91304fcf9b551bfdc1d65e5a1987732494b60f1ef0afecd6148e,permutation,100,ordered_distance_matrix,384ce7097b5736372d5183855e17e3c100fb3027f319611878efffc8e65b5fb9,2,98,0.02,71,71,False
full,974,ABOXUO,2,Zn,5,9fe7c3fa2cac91304fcf9b551bfdc1d65e5a1987732494b60f1ef0afecd6148e,permutation,100,connectivity_only,82d5f7d89a8acc55599b25ecfae15da8a4be6f115760f1c82aba6030b1f7812a,100,0,1.0,1,1,True
full,974,ABOXUO,2,Zn,5,9fe7c3fa2cac91304fcf9b551bfdc1d65e5a1987732494b60f1ef0afecd6148e,permutation,100,uncanonicalized_coordrep,9a651b0148a17f2589f3a9f4e4b2f5961f91624d5c8a95ed1bbcdf38e3f6a1d5,100,0,1.0,1,1,True
full,974,ABOXUO,2,Zn,5,9fe7c3fa2cac91304fcf9b551bfdc1d65e5a1987732494b60f1ef0afecd6148e,permutation,100,patched_coordrep,9a651b0148a17f2589f3a9f4e4b2f5961f91624d5c8a95ed1bbcdf38e3f6a1d5,100,0,1.0,1,1,True
full,974,ABOXUO,2,Zn,5,9fe7c3fa2cac91304fcf9b551bfdc1d65e5a1987732494b60f1ef0afecd6148e,combined,100,raw_cartesian,fa5d9e8f472e131a50a4e753acf071ad86e6451f23d9ccd3896cc1721839e842,0,100,0.0,100,101,False
full,974,ABOXUO,2,Zn,5,9fe7c3fa2cac91304fcf9b551bfdc1d65e5a1987732494b60f1ef0afecd6148e,combined,100,ordered_distance_matrix,384ce7097b5736372d5183855e17e3c100fb3027f319611878efffc8e65b5fb9,0,100,0.0,68,69,False
full,974,ABOXUO,2,Zn,5,9fe7c3fa2cac91304fcf9b551bfdc1d65e5a1987732494b60f1ef0afecd6148e,combined,100,connectivity_only,82d5f7d89a8acc55599b25ecfae15da8a4be6f115760f1c82aba6030b1f7812a,100,0,1.0,1,1,True
full,974,ABOXUO,2,Zn,5,9fe7c3fa2cac91304fcf9b551bfdc1d65e5a1987732494b60f1ef0afecd6148e,combined,100,uncanonicalized_coordrep,9a651b0148a17f2589f3a9f4e4b2f5961f91624d5c8a95ed1bbcdf38e3f6a1d5,100,0,1.0,1,1,True
full,974,ABOXUO,2,Zn,5,9fe7c3fa2cac91304fcf9b551bfdc1d65e5a1987732494b60f1ef0afecd6148e,combined,100,patched_coordrep,9a651b0148a17f2589f3a9f4e4b2f5961f91624d5c8a95ed1bbcdf38e3f6a1d5,100,0,1.0,1,1,True
full,975,XEKBAS,0,Ni,5,a5fd8029bbd2f69fbde31bb4a9677fba8226431e5860d0bbb43b9db912c77919,rigid,100,raw_cartesian,526c1299a8b9972c2d2bc6378c70ad52861741c4193b8788c02370ecfc1b34b4,0,100,0.0,100,101,False
full,975,XEKBAS,0,Ni,5,a5fd8029bbd2f69fbde31bb4a9677fba8226431e5860d0bbb43b9db912c77919,rigid,100,ordered_distance_matrix,88eca2d0f8c492607d568566784533924904330a8961ca583013cc3563383010,100,0,1.0,1,1,True
full,975,XEKBAS,0,Ni,5,a5fd8029bbd2f69fbde31bb4a9677fba8226431e5860d0bbb43b9db912c77919,rigid,100,connectivity_only,a454fc3458e0321c093e1d76528b40c988391cc78892e5817530eff98dcf37bf,100,0,1.0,1,1,True
full,975,XEKBAS,0,Ni,5,a5fd8029bbd2f69fbde31bb4a9677fba8226431e5860d0bbb43b9db912c77919,rigid,100,uncanonicalized_coordrep,c6e2ec76d813d9c309b8c69cd1f2806e2daa995d14b679baf299b0785275689d,100,0,1.0,1,1,True
full,975,XEKBAS,0,Ni,5,a5fd8029bbd2f69fbde31bb4a9677fba8226431e5860d0bbb43b9db912c77919,rigid,100,patched_coordrep,96a53d67e191783ce72296bd279c476af12022c2d71c937e5311b62482bbbbbf,100,0,1.0,1,1,True
full,975,XEKBAS,0,Ni,5,a5fd8029bbd2f69fbde31bb4a9677fba8226431e5860d0bbb43b9db912c77919,permutation,100,raw_cartesian,526c1299a8b9972c2d2bc6378c70ad52861741c4193b8788c02370ecfc1b34b4,0,100,0.0,65,66,False
full,975,XEKBAS,0,Ni,5,a5fd8029bbd2f69fbde31bb4a9677fba8226431e5860d0bbb43b9db912c77919,permutation,100,ordered_distance_matrix,88eca2d0f8c492607d568566784533924904330a8961ca583013cc3563383010,0,100,0.0,65,66,False
full,975,XEKBAS,0,Ni,5,a5fd8029bbd2f69fbde31bb4a9677fba8226431e5860d0bbb43b9db912c77919,permutation,100,connectivity_only,a454fc3458e0321c093e1d76528b40c988391cc78892e5817530eff98dcf37bf,100,0,1.0,1,1,True
full,975,XEKBAS,0,Ni,5,a5fd8029bbd2f69fbde31bb4a9677fba8226431e5860d0bbb43b9db912c77919,permutation,100,uncanonicalized_coordrep,c6e2ec76d813d9c309b8c69cd1f2806e2daa995d14b679baf299b0785275689d,12,88,0.12,11,11,False
full,975,XEKBAS,0,Ni,5,a5fd8029bbd2f69fbde31bb4a9677fba8226431e5860d0bbb43b9db912c77919,permutation,100,patched_coordrep,96a53d67e191783ce72296bd279c476af12022c2d71c937e5311b62482bbbbbf,100,0,1.0,1,1,True
full,975,XEKBAS,0,Ni,5,a5fd8029bbd2f69fbde31bb4a9677fba8226431e5860d0bbb43b9db912c77919,combined,100,raw_cartesian,526c1299a8b9972c2d2bc6378c70ad52861741c4193b8788c02370ecfc1b34b4,0,100,0.0,100,101,False
full,975,XEKBAS,0,Ni,5,a5fd8029bbd2f69fbde31bb4a9677fba8226431e5860d0bbb43b9db912c77919,combined,100,ordered_distance_matrix,88eca2d0f8c492607d568566784533924904330a8961ca583013cc3563383010,0,100,0.0,70,71,False
full,975,XEKBAS,0,Ni,5,a5fd8029bbd2f69fbde31bb4a9677fba8226431e5860d0bbb43b9db912c77919,combined,100,connectivity_only,a454fc3458e0321c093e1d76528b40c988391cc78892e5817530eff98dcf37bf,100,0,1.0,1,1,True
full,975,XEKBAS,0,Ni,5,a5fd8029bbd2f69fbde31bb4a9677fba8226431e5860d0bbb43b9db912c77919,combined,100,uncanonicalized_coordrep,c6e2ec76d813d9c309b8c69cd1f2806e2daa995d14b679baf299b0785275689d,17,83,0.17,12,12,False
full,975,XEKBAS,0,Ni,5,a5fd8029bbd2f69fbde31bb4a9677fba8226431e5860d0bbb43b9db912c77919,combined,100,patched_coordrep,96a53d67e191783ce72296bd279c476af12022c2d71c937e5311b62482bbbbbf,100,0,1.0,1,1,True
full,976,NARGOG,3,Rh,6,5da94f6beba315d13a14d41c1c0bfa0d39d447e28c278f184b348459c3ae51ef,rigid,100,raw_cartesian,179e8751aed3575e84db80409aafb6aba43b23ea025d49b57df9f7919127a818,0,100,0.0,100,101,False
full,976,NARGOG,3,Rh,6,5da94f6beba315d13a14d41c1c0bfa0d39d447e28c278f184b348459c3ae51ef,rigid,100,ordered_distance_matrix,30b7769e872b28afd60853dc7147ae5f2b7c11bb16a33e2abec8cf90b4978f05,100,0,1.0,1,1,True
full,976,NARGOG,3,Rh,6,5da94f6beba315d13a14d41c1c0bfa0d39d447e28c278f184b348459c3ae51ef,rigid,100,connectivity_only,85105fa435b766f21d342777525b242a5bd35c1d50a0f036774c120cd2b8a0ee,100,0,1.0,1,1,True
full,976,NARGOG,3,Rh,6,5da94f6beba315d13a14d41c1c0bfa0d39d447e28c278f184b348459c3ae51ef,rigid,100,uncanonicalized_coordrep,ba4667b24609500f9e28ea2f3d87d7d71aed2b0d62abb0b32abd28e1df526632,100,0,1.0,1,1,True
full,976,NARGOG,3,Rh,6,5da94f6beba315d13a14d41c1c0bfa0d39d447e28c278f184b348459c3ae51ef,rigid,100,patched_coordrep,5ddae7d3e25002d8dd92f78da9d47e90024bdbb233d0c06b5648911748418ad2,100,0,1.0,1,1,True
full,976,NARGOG,3,Rh,6,5da94f6beba315d13a14d41c1c0bfa0d39d447e28c278f184b348459c3ae51ef,permutation,100,raw_cartesian,179e8751aed3575e84db80409aafb6aba43b23ea025d49b57df9f7919127a818,0,100,0.0,93,94,False
full,976,NARGOG,3,Rh,6,5da94f6beba315d13a14d41c1c0bfa0d39d447e28c278f184b348459c3ae51ef,permutation,100,ordered_distance_matrix,30b7769e872b28afd60853dc7147ae5f2b7c11bb16a33e2abec8cf90b4978f05,0,100,0.0,93,94,False
full,976,NARGOG,3,Rh,6,5da94f6beba315d13a14d41c1c0bfa0d39d447e28c278f184b348459c3ae51ef,permutation,100,connectivity_only,85105fa435b766f21d342777525b242a5bd35c1d50a0f036774c120cd2b8a0ee,100,0,1.0,1,1,True
full,976,NARGOG,3,Rh,6,5da94f6beba315d13a14d41c1c0bfa0d39d447e28c278f184b348459c3ae51ef,permutation,100,uncanonicalized_coordrep,ba4667b24609500f9e28ea2f3d87d7d71aed2b0d62abb0b32abd28e1df526632,0,100,0.0,2,3,False
full,976,NARGOG,3,Rh,6,5da94f6beba315d13a14d41c1c0bfa0d39d447e28c278f184b348459c3ae51ef,permutation,100,patched_coordrep,5ddae7d3e25002d8dd92f78da9d47e90024bdbb233d0c06b5648911748418ad2,100,0,1.0,1,1,True
full,976,NARGOG,3,Rh,6,5da94f6beba315d13a14d41c1c0bfa0d39d447e28c278f184b348459c3ae51ef,combined,100,raw_cartesian,179e8751aed3575e84db80409aafb6aba43b23ea025d49b57df9f7919127a818,0,100,0.0,100,101,False
full,976,NARGOG,3,Rh,6,5da94f6beba315d13a14d41c1c0bfa0d39d447e28c278f184b348459c3ae51ef,combined,100,ordered_distance_matrix,30b7769e872b28afd60853dc7147ae5f2b7c11bb16a33e2abec8cf90b4978f05,0,100,0.0,95,96,False
full,976,NARGOG,3,Rh,6,5da94f6beba315d13a14d41c1c0bfa0d39d447e28c278f184b348459c3ae51ef,combined,100,connectivity_only,85105fa435b766f21d342777525b242a5bd35c1d50a0f036774c120cd2b8a0ee,100,0,1.0,1,1,True
full,976,NARGOG,3,Rh,6,5da94f6beba315d13a14d41c1c0bfa0d39d447e28c278f184b348459c3ae51ef,combined,100,uncanonicalized_coordrep,ba4667b24609500f9e28ea2f3d87d7d71aed2b0d62abb0b32abd28e1df526632,0,100,0.0,2,3,False
full,976,NARGOG,3,Rh,6,5da94f6beba315d13a14d41c1c0bfa0d39d447e28c278f184b348459c3ae51ef,combined,100,patched_coordrep,5ddae7d3e25002d8dd92f78da9d47e90024bdbb233d0c06b5648911748418ad2,100,0,1.0,1,1,True
full,977,PARHOG,3,Pd,4,fd6f10c392a195a7e6fb49b5756eb42c83dfc2618e0ee103aafde2daadd62001,rigid,100,raw_cartesian,136424b3dc7b1b462020748b32971164321d94d2935b5b480e8dd5820c5810d5,0,100,0.0,100,101,False
full,977,PARHOG,3,Pd,4,fd6f10c392a195a7e6fb49b5756eb42c83dfc2618e0ee103aafde2daadd62001,rigid,100,ordered_distance_matrix,f07a6426ee8ec18144a071fd11f117bc0e31ce906f75843cf6a76c98c4a41b09,100,0,1.0,1,1,True
full,977,PARHOG,3,Pd,4,fd6f10c392a195a7e6fb49b5756eb42c83dfc2618e0ee103aafde2daadd62001,rigid,100,connectivity_only,79f0212bff52dad49627382736eaeae8ec0dd2f8a7ada4537dc5e8b4162e79a0,100,0,1.0,1,1,True
full,977,PARHOG,3,Pd,4,fd6f10c392a195a7e6fb49b5756eb42c83dfc2618e0ee103aafde2daadd62001,rigid,100,uncanonicalized_coordrep,9de896a752d4e70fe58f1dfc89ed7286f1ac574f616f69fee1ed0f963a3df75d,100,0,1.0,1,1,True
full,977,PARHOG,3,Pd,4,fd6f10c392a195a7e6fb49b5756eb42c83dfc2618e0ee103aafde2daadd62001,rigid,100,patched_coordrep,d933d0527d522f68299420b09b4649e01aad4b66d9480896be47ec306ce07260,100,0,1.0,1,1,True
full,977,PARHOG,3,Pd,4,fd6f10c392a195a7e6fb49b5756eb42c83dfc2618e0ee103aafde2daadd62001,permutation,100,raw_cartesian,136424b3dc7b1b462020748b32971164321d94d2935b5b480e8dd5820c5810d5,4,96,0.04,24,24,False
